Linux 5.15.0-91-generic (gl5) 	01/22/2024 	_x86_64_	(32 CPU)

03:06:44 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:06:49 PM     all      3.76      0.00      4.26      0.09      0.00     91.89
03:06:49 PM       0      1.00      0.00      4.21      0.00      0.00     94.79
03:06:49 PM       1      1.00      0.00      4.59      0.00      0.00     94.41
03:06:49 PM       2      0.80      0.00      4.40      0.00      0.00     94.80
03:06:49 PM       3      1.20      0.00      4.00      0.00      0.00     94.80
03:06:49 PM       4      0.80      0.00      4.21      0.00      0.00     94.99
03:06:49 PM       5      4.41      0.00      3.61      0.00      0.00     91.98
03:06:49 PM       6      0.60      0.00      4.60      0.00      0.00     94.80
03:06:49 PM       7      0.60      0.00      4.60      2.80      0.00     92.00
03:06:49 PM       8      0.80      0.00      4.59      0.00      0.00     94.61
03:06:49 PM       9     90.98      0.00      1.20      0.20      0.00      7.62
03:06:49 PM      10      1.20      0.00      4.01      0.00      0.00     94.79
03:06:49 PM      11      0.40      0.00      4.80      0.00      0.00     94.80
03:06:49 PM      12      0.40      0.00      4.80      0.00      0.00     94.80
03:06:49 PM      13      0.60      0.00      4.40      0.00      0.00     95.00
03:06:49 PM      14      0.80      0.00      4.40      0.00      0.00     94.80
03:06:49 PM      15      1.20      0.00      4.39      0.00      0.00     94.41
03:06:49 PM      16      0.40      0.00      4.61      0.00      0.00     94.99
03:06:49 PM      17      1.00      0.00      4.19      0.00      0.00     94.81
03:06:49 PM      18      0.80      0.00      4.40      0.00      0.00     94.80
03:06:49 PM      19      1.00      0.00      4.59      0.00      0.00     94.41
03:06:49 PM      20      1.20      0.00      3.81      0.00      0.00     94.99
03:06:49 PM      21      0.80      0.00      4.40      0.00      0.00     94.80
03:06:49 PM      22      0.80      0.00      4.59      0.00      0.00     94.61
03:06:49 PM      23      0.80      0.00      4.39      0.00      0.00     94.81
03:06:49 PM      24      0.80      0.00      4.42      0.00      0.00     94.78
03:06:49 PM      25      1.00      0.00      4.20      0.00      0.00     94.80
03:06:49 PM      26      1.00      0.00      4.20      0.00      0.00     94.80
03:06:49 PM      27      1.20      0.00      4.00      0.00      0.00     94.80
03:06:49 PM      28      0.80      0.00      4.21      0.00      0.00     94.99
03:06:49 PM      29      1.00      0.00      4.20      0.00      0.00     94.80
03:06:49 PM      30      0.40      0.00      4.81      0.00      0.00     94.79
03:06:49 PM      31      0.80      0.00      4.40      0.00      0.00     94.80

03:06:49 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:06:54 PM     all      0.96      0.00      0.19      1.13      0.00     97.71
03:06:54 PM       0      0.20      0.00      0.00      0.00      0.00     99.80
03:06:54 PM       1      0.20      0.00      0.60      0.00      0.00     99.20
03:06:54 PM       2      0.20      0.00      0.40      0.00      0.00     99.40
03:06:54 PM       3      0.00      0.00      0.20      0.00      0.00     99.80
03:06:54 PM       4      0.20      0.00      0.20      0.00      0.00     99.60
03:06:54 PM       5      0.20      0.00      0.00      0.00      0.00     99.80
03:06:54 PM       6      0.40      0.00      0.00      0.00      0.00     99.60
03:06:54 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
03:06:54 PM       8      0.00      0.00      0.20      0.00      0.00     99.80
03:06:54 PM       9     27.00      0.00      1.00     36.20      0.00     35.80
03:06:54 PM      10      0.20      0.00      0.40      0.00      0.00     99.40
03:06:54 PM      11      0.40      0.00      0.20      0.00      0.00     99.40
03:06:54 PM      12      0.20      0.00      0.40      0.00      0.00     99.40
03:06:54 PM      13      0.00      0.00      0.60      0.00      0.00     99.40
03:06:54 PM      14      0.00      0.00      0.20      0.00      0.00     99.80
03:06:54 PM      15      0.00      0.00      0.40      0.00      0.00     99.60
03:06:54 PM      16      0.20      0.00      0.00      0.00      0.00     99.80
03:06:54 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
03:06:54 PM      18      0.20      0.00      0.00      0.00      0.00     99.80
03:06:54 PM      19      0.20      0.00      0.00      0.00      0.00     99.80
