Linux 5.15.0-87-generic (gl6) 	01/31/2024 	_x86_64_	(32 CPU)

01:08:15 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
01:24:30 AM  52681192 388088984   2624936      0.66   4040916 321594384 167541264     41.55 146918920 180020124       440   1332336  13917712      9280     31876    331108
01:24:35 AM  52701152 388109272   2604620      0.66   4040916 321594736 167468032     41.53 146918920 179996112       288   1307788  13917716      9280     31908    331076
01:24:40 AM  52714352 388122828   2591016      0.66   4040916 321595140 167491756     41.54 146918920 180008496       496   1319964  13917716      9296     31944    331092
01:24:45 AM  52733564 388142428   2572100      0.65   4040916 321595428 167460904     41.53 146919028 179993208       364   1304236  13917132      9280     32040    331044
01:24:50 AM  52725568 388134732   2579784      0.65   4040916 321595804 167491444     41.54 146919028 180004436       260   1315292  13917068      9280     31972    331044
01:24:55 AM  52690536 388100136   2614572      0.66   4040916 321596160 167532756     41.55 146919132 180017300       320   1327732  13916956      9264     31872    331044
01:25:00 AM  52691744 388101808   2612796      0.66   4040916 321596636 167427164     41.52 146919236 179980264       436   1290388  13917048      9264     31812    330996
01:25:05 AM  52643852 388054100   2659972      0.67   4040916 321596744 167401196     41.51 146919396 179963996      1312   1274180  13917656      9264     31968    331012
01:25:10 AM  52642496 388053092   2661000      0.67   4040916 321597144 167396256     41.51 146919500 179957096       544   1267132  13917584      9264     31424    331028
01:25:15 AM  52669232 388080304   2633572      0.67   4040916 321597512 167374324     41.51 146919616 179950168       404   1259720  13917908      9264     31500    331044
01:25:20 AM  52672404 388083732   2630340      0.67   4040916 321597840 167354900     41.50 146919704 179946208       272   1255596  13917640      9264     31528    331044
01:25:25 AM  52612564 388024284   2690072      0.68   4040916 321598164 167446716     41.52 146919760 179976728       260   1285836  13917424      9264     31600    331060
01:25:30 AM  52643944 388056240   2658496      0.67   4040916 321598772 164534088     40.80 146919812 179943428       112   1252072  13917012      9248     31428    331076
01:25:35 AM  52657124 388069516   2645148      0.67   4040916 321598836 167362916     41.50 146919900 179949652        76   1258216  13917116      9264     31688    331092
01:25:40 AM  52662592 388075080   2639636      0.67   4040916 321599100 167354560     41.50 146919972 179941460       208   1249988  13916896      9296     31492    331092
01:25:45 AM  52674344 388087232   2627532      0.67   4040916 321599452 167385628     41.51 146919980 179960064        56   1268088  13916896      9280     31796    331076
01:25:50 AM  52673336 388086464   2628376      0.67   4040916 321599720 167390672     41.51 146920016 179961608        32   1269616  13916792      9280     31736    331092
01:25:55 AM  52675632 388089068   2625792      0.66   4040916 321600008 167407484     41.51 146920028 179970428        32   1277796  13916792      9280     31780    331076
01:26:00 AM  52705736 388119404   2595372      0.66   4040916 321600324 167417936     41.52 146920028 179977848        20   1285360  13916792      9280     31784    331076
01:26:05 AM  52707036 388121156   2593708      0.66   4040916 321600688 167447232     41.52 146920036 179992256        28   1299004  13916792      9280     31860    331060
01:26:10 AM  52697552 388111936   2602764      0.66   4040916 321601072 167536780     41.55 146920072 180025552         0   1332268  13916836      9280     31932    331092
01:26:15 AM  52713220 388128076   2586580      0.66   4040916 321601428 167463428     41.53 146920112 180001836         4   1307992  13916996      9280     31880    331092
01:26:20 AM  52680232 388095292   2618932      0.66   4040916 321601768 167470348     41.53 146920148 180002128       584   1308252  13917292      9264     31884    331124
01:26:25 AM  52665896 388081492   2632844      0.67   4040916 321602144 167444172     41.52 146920220 179994064       676   1299868  13917340      9264     31824    331124
01:26:30 AM  52615096 388031224   2683448      0.68   4040916 321602804 164693692     40.84 146920324 180011320       792   1316472  13916876      9264     31436    331124
01:26:35 AM  52629416 388045664   2668764      0.68   4040916 321602784 167394408     41.51 146920480 179967300       804   1272100  13917260      9280     31548    331124
01:26:40 AM  52652600 388069180   2644788      0.67   4040916 321603160 167365044     41.50 146920628 179953328       812   1258380  13917676      9280     31672    331140
01:26:45 AM  52669020 388086268   2627584      0.67   4040916 321603744 164543220     40.80 146920688 179950560       520   1255132  13917876      9296     31384    331108
01:26:50 AM  52649260 388066356   2647524      0.67   4040916 321603772 167372212     41.51 146920788 179951292       568   1255948  13917668      9264     31656    331108
01:26:55 AM  52662116 388079572   2634328      0.67   4040916 321604112 167372100     41.51 146920796 179958104       392   1262892  13917668      9264     31680    331124
01:27:00 AM  52641044 388058808   2655352      0.67   4040916 321604472 167380112     41.51 146920856 179961548       656   1265660  13917356      9248     31692    331140
01:27:05 AM  52659692 388077696   2636280      0.67   4040916 321604668 167347668     41.50 146920940 179951332       644   1255212  13917584      9264     31320    331108
01:27:10 AM  52680756 388099116   2615348      0.66   4040916 321605040 167356180     41.50 146921016 179952676       440   1256380  13917080      9248     31876    331108
01:27:15 AM  52658832 388077612   2637048      0.67   4040916 321605428 167377904     41.51 146921056 179961260       284   1264440  13916916      9248     31688    331124
01:27:20 AM  52659132 388078184   2636364      0.67   4040916 321605700 167470496     41.53 146921128 179991168       400   1294112  13917028      9248     31620    331108
01:27:25 AM  52682484 388101756   2612744      0.66   4040916 321605968 167394888     41.51 146921136 179968056       276   1270876  13917028      9232     31716    331076
01:27:30 AM  52682068 388101664   2612848      0.66   4040916 321606280 167413588     41.52 146921144 179979504       292   1281976  13917028      9232     31740    331092
01:27:35 AM  52690660 388110528   2603940      0.66   4040916 321606596 167429784     41.52 146921148 179987368       272   1289604  13917028      9232     31776    331108
01:27:40 AM  52722984 388143020   2571676      0.65   4040916 321606824 161583680     40.07 146921156 179959836       452   1261924  13916740      9216     30824    331092
01:27:45 AM  52753300 388173660   2541004      0.64   4040916 321607180 161602332     40.08 146921156 179967292       316   1268956  13916740      9216     30852    331108
01:27:50 AM  52867236 388287556   2427396      0.61   4040916 321607160 143996096     35.71 146921160 179849444       436   1150936  13916432      9152     27920    331060
01:27:55 AM  52891208 388311820   2403060      0.61   4040916 321607524 144010256     35.71 146921160 179856164       300   1157468  13916432      9152     27948    331092
01:28:00 AM  53013408 388434284   2281200      0.58   4040916 321607700 122670392     30.42 146921164 179696076       320    996988  13915916      9056     24460    331028
01:28:05 AM  53105292 388525708   2190552      0.55   4040916 321607288 103005816     25.54 146921160 179606124       472    907452  13915092      8928     21004    331012
01:28:10 AM  53321656 388741868   1975528      0.50   4040916 321607004  73572452     18.24 146921156 179377904       172    679420  13914036      8768     16084    330820
01:28:15 AM  53367560 388787756   1930068      0.49   4040916 321607004  61829308     15.33 146921160 179298764       112    600288  13913592      8704     14096    330804
01:28:20 AM  53438416 388858672   1859440      0.47   4040916 321606984  50086736     12.42 146921160 179218344       292    519640  13913384      8640     12116    330740
01:28:25 AM  53539488 388959888   1758660      0.45   4040916 321607168  32471796      8.05 146921160 179096896        80    398064  13912908      8560      9492    330660
01:28:30 AM  53622148 389042060   1677032      0.42   4040916 321606568  14850892      3.68 146921160 178972916       236    274556  13912476      8448      6152    330564
01:28:35 AM  53652292 389072136   1647160      0.42   4040916 321606492   8977732      2.23 146921160 178931432        68    233144  13912280      8416      5152    330548
01:28:40 AM  53624740 389045360   1666688      0.42   4040916 321607256  65455484     16.23 146938968 179029152        56    347896  13919540      8880     14196    330980
01:28:45 AM  53561764 388982620   1729576      0.44   4040916 321607456  65455484     16.23 146939164 179130348        32    449400  13919428      8880     15056    330964
01:28:50 AM  53573032 388994360   1717816      0.44   4040916 321607772  63305492     15.70 146939480 179123932        16    442644  13919604      8864     14680    330980
01:28:55 AM  53568768 388990388   1724664      0.44   4040916 321608028  26755628      6.64 146939700 178972684        12    291424  13916764      8608      8664    330788
01:29:00 AM  53631276 389052632   1665720      0.42   4040916 321607736   3105716      0.77 146939704 178872524         8    191476  13913492      8416      4156    330596
01:29:05 AM  53630380 389051736   1666604      0.42   4040916 321607748   3105716      0.77 146939704 178872512        52    191476  13913492      8416      4156    330580
01:29:10 AM  53627692 389050644   1667712      0.42   4040916 321609296   3106228      0.77 146939704 178874580       164    191980  13913524      8416      4156    330548
01:29:15 AM  53627244 389052052   1666220      0.42   4040916 321611092   3106228      0.77 146939704 178876376        20    191988  13913668      8416      4152    330548
01:29:20 AM  53628808 389054780   1663632      0.42   4040916 321612228   3106228      0.77 146939704 178877496       160    191960  13913556      8368      4116    330532
01:29:25 AM  53427796 388856384   1855596      0.47   4040916 321614784  75179880     18.64 146939904 179154036         8    466428  13920048      9072     17708    331044
01:29:30 AM  52752700 388187004   2525128      0.64   4040916 321620496 173030548     42.91 146940640 179894920       144   1202216  13919900      9328     32216    331204
01:29:35 AM  53064884 388505776   2207080      0.56   4040916 321627128 131151128     32.52 146940784 179610804      4000    912092  13919132      9216     26296    331092
01:29:40 AM  52930748 388369196   2345488      0.59   4040916 321624656 111917848     27.75 146941300 179737064      3392   1041096  13917332      9248     26280    331108
01:29:45 AM  52836724 388281172   2433184      0.62   4040916 321630616 162777792     40.37 146941736 179839536      6676   1137792  13917700      9296     30268    331140
01:29:50 AM  53329172 388778168   1936264      0.49   4040916 321635164 100612304     24.95 146941916 179323784      3536    617800  13917624      9056     20536    330980
01:29:55 AM  53085208 388534020   2179824      0.55   4040916 321634996 118960908     29.50 146942460 179571768      2584    866540  13918196      9184     24456    330964
01:30:00 AM  52753236 388205832   2507636      0.64   4040916 321638672 167402776     41.51 146942984 179925116      7640   1216856  13918680      9328     31492    331028
01:30:05 AM  53117096 388574720   2138940      0.54   4040916 321643600 117211948     29.07 146943304 179534956      4628    821796  13918588      9120     23780    331044
01:30:10 AM  53005636 388465364   2246924      0.57   4040916 321645676 124828356     30.96 146943756 179594336      4336    877036  13919988      9200     24828    331012
01:30:15 AM  52852888 388316016   2396816      0.61   4040916 321648932 152527184     37.82 146944268 179806056      6240   1088628  13919588      9280     29260    331092
01:30:20 AM  52953332 388419588   2294784      0.58   4040916 321651976 136432848     33.83 146944648 179703380      5912    983724  13918132      9232     26556    331044
01:30:25 AM  53180264 388648988   2065536      0.52   4040916 321654508 107644024     26.69 146944808 179462120      4260    739832  13917916      9088     22148    331028
01:30:30 AM  53063620 388532676   2180284      0.55   4040916 321654728 114877052     28.49 146945260 179623320      3856    901144  13919592      9168     24996    330964
01:30:35 AM  52902732 388376212   2337288      0.59   4040916 321658968 150386644     37.29 146945744 179791208      6228   1065136  13919236      9264     29124    331092
01:30:40 AM  53134608 388611600   2102364      0.53   4040916 321662528 110643456     27.44 146946104 179521908      4720    792616  13918724      9024     21904    331012
01:30:45 AM  53643728 389119076   1598748      0.40   4040916 321660896  11115976      2.76 146946116 178960484      1228    232812  13914852      8528      6392    330596
01:30:50 AM  53589424 389064592   1646680      0.42   4040916 321660704  65470844     16.24 146963948 179034044        60    324840  13921416      8864     14196    330932
01:30:55 AM  53488760 388964100   1747068      0.44   4040916 321660824  65470844     16.24 146964052 179172272        56    462588  13921572      8848     15056    330932
01:31:00 AM  53166848 388642352   2068928      0.52   4040916 321660988  65470844     16.24 146964216 179515344        56    805572  13921460      8848     15056    330900
01:31:05 AM  52893268 388368944   2342260      0.59   4040916 321661124  65470844     16.24 146964348 179792748         4   1082956  13921572      8848     15056    330900
01:31:10 AM  52950176 388426204   2285468      0.58   4040916 321661360  61169836     15.17 146964608 179731740        24   1022088  13921220      8832     14308    330852
01:31:15 AM  53641148 389117316   1601200      0.41   4040916 321661460   3106228      0.77 146964664 178901928        68    192152  13914416      8384      4156    330516
01:31:20 AM  53641468 389117140   1601356      0.41   4040916 321660968   3106228      0.77 146964664 178901412       168    192152  13914432      8384      4156    330500
01:31:25 AM  53642820 389119364   1599088      0.40   4040916 321661804   3111856      0.77 146964664 178908200        24    198056  13914512      8384      4160    330500
01:31:30 AM  53630388 389108204   1610244      0.41   4040916 321663008   3127540      0.78 146964744 178923576        28    212348  13914584      8384      4196    330484
01:31:35 AM  53626720 389106068   1612496      0.41   4040916 321664472   3130952      0.78 146964676 178929020        20    216208  13914536      8384      4204    330484
