Linux 5.15.0-91-generic (gl5) 	01/19/2024 	_x86_64_	(32 CPU)

11:34:57 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:35:02 AM     all      3.53      0.00      4.23      0.28      0.00     91.96
11:35:02 AM       0      1.00      0.00      4.41      0.00      0.00     94.59
11:35:02 AM       1      0.40      0.00      4.43      0.00      0.00     95.17
11:35:02 AM       2      1.20      0.00      4.00      0.00      0.00     94.80
11:35:02 AM       3      0.80      0.00      4.40      0.00      0.00     94.80
11:35:02 AM       4      0.60      0.00      4.60      0.00      0.00     94.80
11:35:02 AM       5      1.00      0.00      4.01      0.00      0.00     94.99
11:35:02 AM       6      1.00      0.00      4.00      0.00      0.00     95.00
11:35:02 AM       7      1.00      0.00      4.41      0.00      0.00     94.59
11:35:02 AM       8      0.80      0.00      4.60      0.60      0.00     94.00
11:35:02 AM       9      1.00      0.00      4.41      0.00      0.00     94.59
11:35:02 AM      10      1.40      0.00      4.00      0.00      0.00     94.60
11:35:02 AM      11      0.80      0.00      4.40      0.00      0.00     94.80
11:35:02 AM      12      0.60      0.00      4.40      0.00      0.00     95.00
11:35:02 AM      13      0.60      0.00      4.41      5.41      0.00     89.58
11:35:02 AM      14      0.60      0.00      4.60      0.00      0.00     94.80
11:35:02 AM      15      0.80      0.00      4.40      0.00      0.00     94.80
11:35:02 AM      16      0.80      0.00      4.40      0.00      0.00     94.80
11:35:02 AM      17      1.00      0.00      4.01      0.00      0.00     94.99
11:35:02 AM      18      1.00      0.00      4.00      0.00      0.00     95.00
11:35:02 AM      19      0.40      0.00      4.01      0.00      0.00     95.59
11:35:02 AM      20      1.00      0.00      4.21      0.00      0.00     94.79
11:35:02 AM      21      1.20      0.00      4.19      0.00      0.00     94.61
11:35:02 AM      22      1.20      0.00      4.21      0.00      0.00     94.59
11:35:02 AM      23      1.00      0.00      4.39      0.00      0.00     94.61
11:35:02 AM      24      1.20      0.00      4.00      0.00      0.00     94.80
11:35:02 AM      25      0.60      0.00      4.79      0.00      0.00     94.61
11:35:02 AM      26      0.60      0.00      4.59      0.00      0.00     94.81
11:35:02 AM      27      1.20      0.00      3.99      0.00      0.00     94.81
11:35:02 AM      28      3.00      0.00      4.40      0.60      0.00     92.00
11:35:02 AM      29      1.20      0.00      4.00      0.00      0.00     94.80
11:35:02 AM      30     83.47      0.00      2.42      2.42      0.00     11.69
11:35:02 AM      31      1.00      0.00      4.42      0.00      0.00     94.58

11:35:02 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:35:07 AM     all      1.06      0.00      0.28      1.16      0.00     97.49
11:35:07 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
11:35:07 AM       1      0.20      0.00      0.40      0.00      0.00     99.40
11:35:07 AM       2      0.20      0.00      0.60      0.00      0.00     99.20
11:35:07 AM       3      0.20      0.00      0.40      0.00      0.00     99.40
11:35:07 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
11:35:07 AM       5      0.00      0.00      0.20      0.00      0.00     99.80
11:35:07 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
11:35:07 AM       7      0.00      0.00      0.20      0.00      0.00     99.80
11:35:07 AM       8      0.40      0.00      1.00      0.00      0.00     98.60
11:35:07 AM       9      0.20      0.00      0.00      0.00      0.00     99.80
11:35:07 AM      10      0.00      0.00      0.40      0.00      0.00     99.60
11:35:07 AM      11      0.20      0.00      0.40      0.00      0.00     99.40
11:35:07 AM      12      0.00      0.00      0.20      0.00      0.00     99.80
11:35:07 AM      13      0.00      0.00      0.40      0.00      0.00     99.60
11:35:07 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
11:35:07 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
11:35:07 AM      16      0.00      0.00      0.40      0.00      0.00     99.60
11:35:07 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
11:35:07 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
11:35:07 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
11:35:07 AM      20      0.00      0.00      0.40      0.00      0.00     99.60
11:35:07 AM      21      0.00      0.00      0.60      0.00      0.00     99.40
11:35:07 AM      22      0.20      0.00      0.40      1.20      0.00     98.20
11:35:07 AM      23      0.20      0.00      0.20      0.00      0.00     99.60
11:35:07 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
11:35:07 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
11:35:07 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
11:35:07 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
11:35:07 AM      28      0.20      0.00      0.20      0.00      0.00     99.60
11:35:07 AM      29      0.20      0.00      0.40      0.00      0.00     99.40
11:35:07 AM      30     27.94      0.00      1.20     23.75      0.00     47.11
11:35:07 AM      31      3.82      0.00      1.00     12.25      0.00     82.93

11:35:07 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:35:12 AM     all     10.84      0.00      0.41      3.89      0.00     84.86
11:35:12 AM       0      1.20      0.00      0.60      1.40      0.00     96.81
11:35:12 AM       1     27.66      0.00      0.80      9.62      0.00     61.92
11:35:12 AM       2      0.00      0.00      0.20      0.00      0.00     99.80
11:35:12 AM       3      0.60      0.00      0.20      7.82      0.00     91.38
11:35:12 AM       4     25.85      0.00      0.80      8.62      0.00     64.73
11:35:12 AM       5     26.10      0.00      1.00      8.43      0.00     64.46
11:35:12 AM       6      0.20      0.00      0.20      1.20      0.00     98.40
11:35:12 AM       7      0.40      0.00      0.00      0.00      0.00     99.60
11:35:12 AM       8     27.20      0.00      1.00     14.20      0.00     57.60
11:35:12 AM       9      0.20      0.00      0.60      0.40      0.00     98.80
11:35:12 AM      10      0.60      0.00      0.60      5.61      0.00     93.19
11:35:12 AM      11      0.00      0.00      0.00      0.40      0.00     99.60
11:35:12 AM      12     27.40      0.00      0.80      9.40      0.00     62.40
11:35:12 AM      13      0.00      0.00      0.20      0.00      0.00     99.80
11:35:12 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
11:35:12 AM      15      0.00      0.00      0.20      0.00      0.00     99.80
11:35:12 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
11:35:12 AM      17      0.00      0.00      0.20      0.00      0.00     99.80
11:35:12 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
11:35:12 AM      19      0.00      0.00      0.20      0.00      0.00     99.80
11:35:12 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
11:35:12 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
11:35:12 AM      22     50.60      0.00      0.80      7.43      0.00     41.16
11:35:12 AM      23     25.55      0.00      0.40      6.39      0.00     67.66
11:35:12 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
11:35:12 AM      25      0.40      0.00      0.60      1.00      0.00     98.00
11:35:12 AM      26      0.60      0.00      0.00      2.40      0.00     97.00
