Linux 5.15.0-91-generic (gl5) 	01/19/2024 	_x86_64_	(32 CPU)

11:34:57 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
11:44:52 AM 383835284 390257520   1706568      0.43   1213516   6790044   4200636      1.04   3698856   4868296      1412    592008   1313136      9904      5952    267720
11:44:57 AM 383207488 389632704   2326808      0.59   1213520   6793000  98050660     24.32   3699564   5459800       460   1181324   1317732     10416     21616    268000
11:45:02 AM 383174956 389600368   2358704      0.60   1213528   6793144  98012432     24.31   3699592   5439432      1320   1160744   1318216     10400     21752    268112
11:45:07 AM 383175352 389600912   2358172      0.60   1213540   6793288  98017972     24.31   3699616   5448760       444   1170344   1318196     10432     21884    268152
11:45:12 AM 383165872 389591752   2367060      0.60   1213540   6793644  98017604     24.31   3699676   5453220      1288   1174492   1318432     10432     21880    268216
11:45:17 AM 383274220 389700596   2258324      0.57   1213548   6794108  98072516     24.32   3699684   5473820       144   1194688   1318348     10432     21972    268216
11:45:22 AM 383307784 389734416   2224548      0.56   1213556   6794336  98081556     24.32   3699708   5481628       544   1200728   1318324     10992     22052    268248
11:45:27 AM 383313724 389740600   2218228      0.56   1213560   6794624  98077504     24.32   3699708   5478880        96   1199240   1318412     10416     21892    268160
11:45:32 AM 383316692 389743848   2215088      0.56   1213568   6794812  98077504     24.32   3699720   5479996       352   1199732   1318388     10416     21888    268160
11:45:37 AM 383340452 389768368   2190528      0.55   1213580   6795664  98144576     24.34   3699736   5510292      1512   1229656   1318324     10448     22128    268184
11:45:42 AM 383356308 389784616   2174508      0.55   1213584   6796016  98154996     24.34   3699748   5515532       488   1234120   1318132     10448     22148    268168
11:45:47 AM 383347664 389776336   2182508      0.55   1213592   6796644  98151092     24.34   3699736   5514840      1484   1233100   1318140     10400     22040    268144
