timestamp,module,event
2024-01-23T23:42:07,topoaa,start
2024-01-23T23:42:13,topoaa,finish
2024-01-23T23:42:15,rigidbody,start
2024-01-24T07:11:43,rigidbody,finish
2024-01-24T07:11:46,caprieval,start
2024-01-24T07:42:59,caprieval,finish
2024-01-24T07:43:00,seletop,start
2024-01-24T07:43:03,seletop,finish
2024-01-24T07:43:05,caprieval,start
2024-01-24T07:44:46,caprieval,finish
2024-01-24T07:44:48,flexref,start
2024-01-24T10:18:51,caprieval,start
2024-01-24T10:18:51,flexref,finish
2024-01-24T10:20:30,caprieval,finish
2024-01-24T10:20:32,emref,start
2024-01-24T10:35:11,emref,finish
2024-01-24T10:35:11,caprieval,start
2024-01-24T10:36:57,caprieval,finish
2024-01-24T10:36:58,clustfcc,start
2024-01-24T10:37:26,clustfcc,finish
2024-01-24T10:37:26,seletopclusts,start
2024-01-24T10:38:15,seletopclusts,finish
2024-01-24T10:38:15,caprieval,start
2024-01-24T10:39:23,caprieval,finish
