Timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,kbanonpg,kbslab,kbkstack,kbpgtbl,kbvmused
1900-01-01T11:42:03,346443152,390097296,1745980,0.44,1459904,42928320,4664820,1.16,19413628,25521440,512,575420,2281192,10672,6168,274728
1900-01-01T11:42:08,346375332,390031736,1810864,0.46,1459904,42930520,10229732,2.54,19413944,25587636,1420,639944,2281928,9632,7552,273872
1900-01-01T11:42:13,346443152,390100200,1742464,0.44,1459904,42931168,4188124,1.04,19413964,25522500,232,573676,2281860,9616,5960,273792
1900-01-01T11:42:18,346442692,390100524,1742660,0.44,1459908,42931848,4193416,1.04,19414120,25525944,1024,576596,2281440,9648,6064,273816
1900-01-01T11:42:23,346444388,390103812,1739548,0.44,1459908,42933364,4189012,1.04,19414116,25525228,216,574384,2281340,9600,5956,273776
1900-01-01T11:42:28,346442584,390102696,1740636,0.44,1459908,42933960,4189012,1.04,19414120,25525896,1208,574412,2281460,9632,5992,273760
1900-01-01T11:42:33,346444264,390106068,1737252,0.44,1459916,42935544,4189012,1.04,19414116,25527316,244,574284,2281572,9600,5924,273744
1900-01-01T11:42:38,346441076,390104416,1739120,0.44,1459916,42936908,4189012,1.04,19414120,25528804,920,574400,2281528,9600,5960,273776
1900-01-01T11:42:43,346441684,390106976,1736532,0.44,1459920,42938748,4189012,1.04,19414132,25530624,188,574396,2281664,9600,5960,273728
1900-01-01T11:42:48,346433388,390100548,1743388,0.44,1459920,42940476,4189012,1.04,19414128,25532380,1160,574456,2281376,9600,6004,273728
1900-01-01T11:42:53,346433672,390101748,1742164,0.44,1459920,42941328,4189012,1.04,19414140,25533220,204,574416,2281464,9616,5996,273712
1900-01-01T11:42:58,346429436,390098464,1745488,0.44,1459920,42942200,4189012,1.04,19414136,25534120,908,574396,2281504,9584,5956,273808
1900-01-01T11:43:03,346431340,390101404,1742568,0.44,1459924,42943196,4193416,1.04,19414144,25537224,24,576628,2281520,9616,6084,273784
1900-01-01T11:43:08,346427620,390098500,1745464,0.44,1459924,42943960,4189012,1.04,19414136,25536188,1116,574708,2281580,9760,5844,273792
1900-01-01T11:43:13,346427692,390100244,1743984,0.44,1459924,42945520,4189012,1.04,19414144,25537328,0,574312,2281428,9616,5956,273792
1900-01-01T11:43:18,346427448,390101876,1742332,0.44,1459924,42947288,4188228,1.04,19414140,25539004,12,574176,2281556,9568,5896,273728
1900-01-01T11:43:23,346421716,390097512,1746560,0.44,1459924,42948556,4189012,1.04,19414152,25540516,1480,574456,2281792,9600,5956,273760
1900-01-01T11:43:28,346422272,390098824,1745352,0.44,1459924,42949268,4189012,1.04,19414152,25541212,308,574456,2281732,9600,5956,273792
1900-01-01T11:43:33,346420040,390098208,1745912,0.44,1459924,42950692,4189012,1.04,19414152,25542644,1528,574460,2281980,9632,5996,273776
1900-01-01T11:43:38,346420824,390099588,1744492,0.44,1459928,42951292,4189012,1.04,19414156,25543296,300,574524,2282012,9616,5988,273760
1900-01-01T11:43:43,346420072,390100156,1743964,0.44,1459932,42952416,4189012,1.04,19414164,25544396,1404,574516,2282164,9600,5964,273744
1900-01-01T11:43:48,346420424,390101228,1742796,0.44,1459936,42953096,4193416,1.04,19414168,25547340,416,576768,2282296,9632,6076,273784
1900-01-01T11:43:53,346413040,390094816,1749104,0.44,1459936,42953888,4189012,1.04,19414176,25545996,1260,574668,2282580,9616,5996,273728
1900-01-01T11:43:58,346415440,390098232,1745764,0.44,1459940,42954912,4189012,1.04,19414172,25546940,236,574572,2282492,9600,5964,273760
1900-01-01T11:44:03,346411132,390095544,1748692,0.44,1459940,42956244,4189012,1.04,19414180,25548304,1136,574600,2282540,9600,5960,273744
