Linux 5.15.0-91-generic (gl5) 	01/26/2024 	_x86_64_	(32 CPU)

01:23:27 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:23:32 AM     all      3.72      0.00      4.38      0.13      0.00     91.78
01:23:32 AM       0      0.80      0.00      4.41      0.00      0.00     94.79
01:23:32 AM       1      0.80      0.00      5.40      0.00      0.00     93.80
01:23:32 AM       2      1.00      0.00      4.42      3.82      0.00     90.76
01:23:32 AM       3      1.00      0.00      4.81      0.00      0.00     94.19
01:23:32 AM       4      0.80      0.00      4.80      0.00      0.00     94.40
01:23:32 AM       5      1.20      0.00      4.00      0.00      0.00     94.80
01:23:32 AM       6      1.00      0.00      4.39      0.00      0.00     94.61
01:23:32 AM       7      4.02      0.00      4.62      0.00      0.00     91.37
01:23:32 AM       8      0.80      0.00      4.99      0.00      0.00     94.21
01:23:32 AM       9     88.20      0.00      1.60      0.20      0.00     10.00
01:23:32 AM      10      0.40      0.00      4.80      0.00      0.00     94.80
01:23:32 AM      11      1.00      0.00      4.19      0.00      0.00     94.81
01:23:32 AM      12      1.00      0.00      4.19      0.00      0.00     94.81
01:23:32 AM      13      1.20      0.00      4.20      0.00      0.00     94.60
01:23:32 AM      14      1.20      0.00      4.41      0.00      0.00     94.39
01:23:32 AM      15      1.20      0.00      4.00      0.00      0.00     94.80
01:23:32 AM      16      0.60      0.00      4.41      0.00      0.00     94.99
01:23:32 AM      17      0.40      0.00      4.80      0.00      0.00     94.80
01:23:32 AM      18      1.00      0.00      4.20      0.00      0.00     94.80
01:23:32 AM      19      1.00      0.00      4.20      0.00      0.00     94.80
01:23:32 AM      20      0.60      0.00      4.40      0.00      0.00     95.00
01:23:32 AM      21      0.80      0.00      4.79      0.00      0.00     94.41
01:23:32 AM      22      0.80      0.00      4.41      0.00      0.00     94.79
01:23:32 AM      23      1.00      0.00      4.01      0.00      0.00     94.99
01:23:32 AM      24      1.00      0.00      4.21      0.00      0.00     94.79
01:23:32 AM      25      0.60      0.00      4.59      0.00      0.00     94.81
01:23:32 AM      26      0.80      0.00      4.40      0.00      0.00     94.80
01:23:32 AM      27      1.00      0.00      4.60      0.00      0.00     94.40
01:23:32 AM      28      1.00      0.00      4.59      0.00      0.00     94.41
01:23:32 AM      29      0.60      0.00      4.79      0.00      0.00     94.61
01:23:32 AM      30      1.20      0.00      4.21      0.00      0.00     94.59
01:23:32 AM      31      1.00      0.00      4.20      0.00      0.00     94.80

01:23:32 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:23:37 AM     all      0.90      0.00      0.11      1.04      0.00     97.94
01:23:37 AM       0      0.00      0.00      0.40      0.00      0.00     99.60
01:23:37 AM       1      0.00      0.00      0.40      0.00      0.00     99.60
01:23:37 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
01:23:37 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
01:23:37 AM       4      0.00      0.00      0.20      0.00      0.00     99.80
01:23:37 AM       5      0.20      0.00      0.20      0.00      0.00     99.60
01:23:37 AM       6      0.00      0.00      0.20      0.00      0.00     99.80
01:23:37 AM       7      0.00      0.00      0.40      0.00      0.00     99.60
01:23:37 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
01:23:37 AM       9     28.63      0.00      0.60     33.67      0.00     37.10
01:23:37 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
01:23:37 AM      11      0.00      0.00      0.40      0.00      0.00     99.60
01:23:37 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
01:23:37 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
01:23:37 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
01:23:37 AM      15      0.00      0.00      0.40      0.00      0.00     99.60
01:23:37 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
01:23:37 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
01:23:37 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
01:23:37 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
01:23:37 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
01:23:37 AM      21      0.00      0.00      0.20      0.00      0.00     99.80
01:23:37 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
01:23:37 AM      23      0.20      0.00      0.20      0.00      0.00     99.60
01:23:37 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
01:23:37 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
01:23:37 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
01:23:37 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
01:23:37 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
01:23:37 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
01:23:37 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
01:23:37 AM      31      0.00      0.00      0.00      0.00      0.00    100.00

01:23:37 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:23:42 AM     all      9.40      0.00      0.36      3.03      0.00     87.20
01:23:42 AM       0     59.64      0.00      1.00      6.02      0.00     33.33
01:23:42 AM       1     21.56      0.00      1.20      6.99      0.00     70.26
01:23:42 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
01:23:42 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
01:23:42 AM       4      0.00      0.00      0.20      0.00      0.00     99.80
01:23:42 AM       5      0.00      0.00      0.40      0.00      0.00     99.60
01:23:42 AM       6      0.00      0.00      0.20      0.00      0.00     99.80
01:23:42 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
01:23:42 AM       8      7.62      0.00      0.40      7.41      0.00     84.57
01:23:42 AM       9     31.08      0.00      1.59     19.12      0.00     48.21
01:23:42 AM      10      0.00      0.00      0.20      0.20      0.00     99.60
01:23:42 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
01:23:42 AM      12     27.91      0.00      1.00      9.84      0.00     61.24
01:23:42 AM      13     49.90      0.00      1.20     15.37      0.00     33.53
01:23:42 AM      14      0.20      0.00      0.20      0.00      0.00     99.60
01:23:42 AM      15     23.45      0.00      0.60      4.41      0.00     71.54
01:23:42 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
01:23:42 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
01:23:42 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
01:23:42 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
01:23:42 AM      20      0.20      0.00      0.00      0.00      0.00     99.80
01:23:42 AM      21      0.00      0.00      0.20      0.00      0.00     99.80
01:23:42 AM      22      0.20      0.00      0.00      0.00      0.00     99.80
01:23:42 AM      23      0.00      0.00      0.20      0.00      0.00     99.80
01:23:42 AM      24      0.40      0.00      0.00      1.20      0.00     98.40
01:23:42 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
01:23:42 AM      26     25.85      0.00      0.80      8.42      0.00     64.93
01:23:42 AM      27     52.91      0.00      1.60     18.04      0.00     27.45
01:23:42 AM      28      0.00      0.00      0.20      0.00      0.00     99.80
01:23:42 AM      29      0.00      0.00      0.20      0.00      0.00     99.80
01:23:42 AM      30      0.00      0.00      0.20      0.00      0.00     99.80
01:23:42 AM      31      0.00      0.00      0.00      0.00      0.00    100.00

01:23:42 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:23:47 AM     all      1.22      0.00      0.33      1.78      0.00     96.67
01:23:47 AM       0      0.20      0.00      0.20      3.81      0.00     95.79
01:23:47 AM       1      0.20      0.00      0.40      4.80      0.00     94.60
01:23:47 AM       2      0.60      0.00      0.20      4.02      0.00     95.18
01:23:47 AM       3      0.20      0.00      2.40      0.00      0.00     97.40
01:23:47 AM       4      0.20      0.00      0.40      0.00      0.00     99.40
01:23:47 AM       5      0.00      0.00      0.20      0.00      0.00     99.80
01:23:47 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
01:23:47 AM       7      0.20      0.00      0.00      0.00      0.00     99.80
01:23:47 AM       8      0.40      0.00      0.40      3.39      0.00     95.81
01:23:47 AM       9     33.33      0.00      1.61     32.33      0.00     32.73
01:23:47 AM      10      0.60      0.00      0.20      1.80      0.00     97.40
01:23:47 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
01:23:47 AM      12      0.40      0.00      0.20      1.40      0.00     98.00
01:23:47 AM      13      0.40      0.00      1.60      4.40      0.00     93.60
01:23:47 AM      14      0.00      0.00      0.20      0.00      0.00     99.80
01:23:47 AM      15      0.20      0.00      0.40      0.20      0.00     99.20
01:23:47 AM      16      0.20      0.00      0.20      0.00      0.00     99.60
01:23:47 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
01:23:47 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
01:23:47 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
01:23:47 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
01:23:47 AM      21      0.00      0.00      0.40      0.00      0.00     99.60
01:23:47 AM      22      0.20      0.00      0.20      0.00      0.00     99.60
01:23:47 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
01:23:47 AM      24      0.00      0.00      0.20      0.00      0.00     99.80
01:23:47 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
01:23:47 AM      26      1.00      0.00      0.80      0.60      0.00     97.60
01:23:47 AM      27      0.00      0.00      0.00      0.20      0.00     99.80
01:23:47 AM      28      0.60      0.00      0.00      0.00      0.00     99.40
01:23:47 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
01:23:47 AM      30      0.20      0.00      0.20      0.00      0.00     99.60
01:23:47 AM      31      0.00      0.00      0.20      0.00      0.00     99.80

01:23:47 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:23:52 AM     all      0.59      0.00      0.09      1.66      0.00     97.66
01:23:52 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
01:23:52 AM       1      0.00      0.00      0.20      0.00      0.00     99.80
01:23:52 AM       2      0.00      0.00      0.20      0.00      0.00     99.80
01:23:52 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
01:23:52 AM       4      0.00      0.00      0.40      0.00      0.00     99.60
01:23:52 AM       5      0.00      0.00      0.40      0.00      0.00     99.60
01:23:52 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
01:23:52 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
01:23:52 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
01:23:52 AM       9     18.40      0.00      0.60     52.60      0.00     28.40
01:23:52 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
01:23:52 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
01:23:52 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
01:23:52 AM      13      0.00      0.00      0.40      0.00      0.00     99.60
01:23:52 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
01:23:52 AM      15      0.40      0.00      0.20      0.00      0.00     99.40
01:23:52 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
01:23:52 AM      17      0.00      0.00      0.00      0.40      0.00     99.60
