timestamp,module,event
2024-01-28T18:31:47,topoaa,start
2024-01-28T18:31:55,topoaa,finish
2024-01-28T18:31:56,rigidbody,start
2024-01-28T18:41:26,rigidbody,finish
2024-01-28T18:41:27,seletop,start
2024-01-28T18:41:27,seletop,finish
2024-01-28T18:41:27,caprieval,start
2024-01-28T18:41:49,caprieval,finish
2024-01-28T18:41:51,flexref,start
2024-01-28T18:56:13,flexref,finish
2024-01-28T18:56:13,caprieval,start
2024-01-28T18:56:34,caprieval,finish
2024-01-28T18:56:35,emref,start
2024-01-28T18:58:06,emref,finish
2024-01-28T18:58:07,caprieval,start
2024-01-28T18:58:27,caprieval,finish
