Timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
2024-01-28T18:31:46,all,3.09,0.0,4.37,0.22,0.0,92.32
2024-01-28T18:31:46,0,0.4,0.0,4.62,0.0,0.0,94.98
2024-01-28T18:31:46,1,0.8,0.0,4.61,0.0,0.0,94.59
2024-01-28T18:31:46,2,0.4,0.0,4.61,0.0,0.0,94.99
2024-01-28T18:31:46,3,0.0,0.0,5.01,0.0,0.0,94.99
2024-01-28T18:31:46,4,0.8,0.0,4.4,0.0,0.0,94.8
2024-01-28T18:31:46,5,0.8,0.0,4.41,0.0,0.0,94.79
2024-01-28T18:31:46,6,0.8,0.0,4.8,0.0,0.0,94.4
2024-01-28T18:31:46,7,0.8,0.0,4.79,0.0,0.0,94.41
2024-01-28T18:31:46,8,0.6,0.0,4.41,0.0,0.0,94.99
2024-01-28T18:31:46,9,75.4,0.0,1.4,4.8,0.0,18.4
2024-01-28T18:31:46,10,0.8,0.0,4.21,0.0,0.0,94.99
2024-01-28T18:31:46,11,0.4,0.0,4.61,0.0,0.0,94.99
2024-01-28T18:31:46,12,0.8,0.0,4.21,0.0,0.0,94.99
2024-01-28T18:31:46,13,0.8,0.0,4.2,0.0,0.0,95.0
2024-01-28T18:31:46,14,0.6,0.0,4.4,0.0,0.0,95.0
2024-01-28T18:31:46,15,0.6,0.0,4.41,0.0,0.0,94.99
2024-01-28T18:31:46,16,0.8,0.0,4.59,0.0,0.0,94.61
2024-01-28T18:31:46,17,1.0,0.0,4.19,0.0,0.0,94.81
2024-01-28T18:31:46,18,0.8,0.0,4.4,0.0,0.0,94.8
2024-01-28T18:31:46,19,0.8,0.0,4.21,0.0,0.0,94.99
2024-01-28T18:31:46,20,1.2,0.0,4.01,2.2,0.0,92.59
2024-01-28T18:31:46,21,0.8,0.0,4.21,0.0,0.0,94.99
2024-01-28T18:31:46,22,2.99,0.0,4.79,0.0,0.0,92.22
2024-01-28T18:31:46,23,0.6,0.0,4.59,0.0,0.0,94.81
2024-01-28T18:31:46,24,0.6,0.0,4.63,0.0,0.0,94.77
2024-01-28T18:31:46,25,0.6,0.0,4.41,0.0,0.0,94.99
2024-01-28T18:31:46,26,1.0,0.0,4.2,0.0,0.0,94.8
2024-01-28T18:31:46,27,0.4,0.0,4.61,0.0,0.0,94.99
2024-01-28T18:31:46,28,0.6,0.0,4.41,0.0,0.0,94.99
2024-01-28T18:31:46,29,1.0,0.0,4.19,0.0,0.0,94.81
2024-01-28T18:31:46,30,0.4,0.0,4.61,0.0,0.0,94.99
2024-01-28T18:31:46,31,0.4,0.0,4.61,0.0,0.0,94.99
2024-01-28T18:31:51,all,1.28,0.0,0.24,1.21,0.0,97.27
2024-01-28T18:31:51,0,0.0,0.0,0.4,0.0,0.0,99.6
2024-01-28T18:31:51,1,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T18:31:51,2,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T18:31:51,3,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T18:31:51,4,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T18:31:51,5,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T18:31:51,6,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T18:31:51,7,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T18:31:51,8,4.2,0.0,0.4,1.4,0.0,94.0
2024-01-28T18:31:51,9,6.64,0.0,1.01,26.76,0.0,65.59
2024-01-28T18:31:51,10,3.21,0.0,0.4,0.0,0.0,96.39
2024-01-28T18:31:51,11,2.99,0.0,0.6,0.4,0.0,96.01
2024-01-28T18:31:51,12,1.8,0.0,0.4,1.2,0.0,96.61
2024-01-28T18:31:51,13,4.0,0.0,0.6,2.6,0.0,92.8
2024-01-28T18:31:51,14,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T18:31:51,15,0.8,0.0,0.0,0.0,0.0,99.2
2024-01-28T18:31:51,16,0.8,0.0,0.6,1.81,0.0,96.79
2024-01-28T18:31:51,17,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T18:31:51,18,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T18:31:51,19,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T18:31:51,20,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T18:31:51,21,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T18:31:51,22,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T18:31:51,23,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T18:31:51,24,4.19,0.0,0.0,0.0,0.0,95.81
2024-01-28T18:31:51,25,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T18:31:51,26,3.4,0.0,0.6,4.0,0.0,92.0
2024-01-28T18:31:51,27,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T18:31:51,28,2.4,0.0,0.4,0.0,0.0,97.2
2024-01-28T18:31:51,29,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T18:31:51,30,2.6,0.0,0.6,0.8,0.0,96.0
2024-01-28T18:31:51,31,3.99,0.0,0.4,0.0,0.0,95.61
2024-01-28T18:31:56,all,9.14,0.0,0.24,2.66,0.0,87.96
2024-01-28T18:31:56,0,9.22,0.0,0.6,8.42,0.0,81.76
2024-01-28T18:31:56,1,13.0,0.0,2.0,7.4,0.0,77.6
2024-01-28T18:31:56,2,11.6,0.0,1.6,8.8,0.0,78.0
2024-01-28T18:31:56,3,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T18:31:56,4,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T18:31:56,5,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-28T18:31:56,6,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-28T18:31:56,7,32.67,0.0,0.2,9.02,0.0,58.12
2024-01-28T18:31:56,8,0.6,0.0,0.0,0.4,0.0,99.0
2024-01-28T18:31:56,9,25.4,0.0,0.4,1.8,0.0,72.4
2024-01-28T18:31:56,10,10.6,0.0,0.0,1.6,0.0,87.8
2024-01-28T18:31:56,11,20.16,0.0,0.0,0.6,0.0,79.24
2024-01-28T18:31:56,12,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T18:31:56,13,23.05,0.0,0.2,3.01,0.0,73.75
2024-01-28T18:31:56,14,22.36,0.0,0.2,5.99,0.0,71.46
2024-01-28T18:31:56,15,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T18:31:56,16,23.8,0.0,0.4,7.0,0.0,68.8
2024-01-28T18:31:56,17,5.6,0.0,0.0,0.0,0.0,94.4
2024-01-28T18:31:56,18,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T18:31:56,19,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T18:31:56,20,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T18:31:56,21,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T18:31:56,22,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T18:31:56,23,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T18:31:56,24,22.36,0.0,0.4,10.58,0.0,66.67
2024-01-28T18:31:56,25,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T18:31:56,26,26.55,0.0,0.4,6.79,0.0,66.27
2024-01-28T18:31:56,27,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T18:31:56,28,23.0,0.0,0.0,6.0,0.0,71.0
2024-01-28T18:31:56,29,0.0,0.0,0.0,0.6,0.0,99.4
2024-01-28T18:31:56,30,0.4,0.0,0.0,2.0,0.0,97.6
2024-01-28T18:31:56,31,21.64,0.0,0.2,5.01,0.0,73.15
2024-01-28T18:32:01,all,0.15,0.0,0.08,0.54,0.0,99.22
2024-01-28T18:32:01,0,0.2,0.0,0.6,0.0,0.0,99.2
2024-01-28T18:32:01,1,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T18:32:01,2,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T18:32:01,3,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T18:32:01,4,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T18:32:01,5,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T18:32:01,6,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T18:32:01,7,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T18:32:01,8,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T18:32:01,9,4.02,0.0,0.2,17.51,0.0,78.27
