Linux 5.15.0-91-generic (gl5) 	01/20/2024 	_x86_64_	(32 CPU)

04:18:17 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:18:22 AM     all      3.68      0.00      4.26      0.09      0.00     91.97
04:18:22 AM       0      0.80      0.00      4.43      0.00      0.00     94.77
04:18:22 AM       1      1.00      0.00      4.01      0.00      0.00     94.99
04:18:22 AM       2      0.80      0.00      4.40      0.00      0.00     94.80
04:18:22 AM       3      0.80      0.00      4.40      0.00      0.00     94.80
04:18:22 AM       4      0.80      0.00      4.21      0.00      0.00     94.99
04:18:22 AM       5      0.60      0.00      4.60      0.00      0.00     94.80
04:18:22 AM       6      0.60      0.00      4.60      0.00      0.00     94.80
04:18:22 AM       7      1.00      0.00      4.39      0.00      0.00     94.61
04:18:22 AM       8      1.00      0.00      4.20      0.00      0.00     94.80
04:18:22 AM       9      1.20      0.00      4.00      0.00      0.00     94.80
04:18:22 AM      10      0.80      0.00      4.40      0.00      0.00     94.80
04:18:22 AM      11      1.20      0.00      3.99      0.00      0.00     94.81
04:18:22 AM      12      1.00      0.00      4.01      0.00      0.00     94.99
04:18:22 AM      13      1.20      0.00      4.01      0.00      0.00     94.79
04:18:22 AM      14     88.02      0.00      2.00      0.20      0.00      9.78
04:18:22 AM      15      0.60      0.00      4.79      2.79      0.00     91.82
04:18:22 AM      16      1.00      0.00      4.19      0.00      0.00     94.81
04:18:22 AM      17      0.60      0.00      4.80      0.00      0.00     94.60
04:18:22 AM      18      0.60      0.00      4.61      0.00      0.00     94.79
04:18:22 AM      19      1.00      0.00      4.20      0.00      0.00     94.80
04:18:22 AM      20      0.80      0.00      4.39      0.00      0.00     94.81
04:18:22 AM      21      0.60      0.00      4.40      0.00      0.00     95.00
04:18:22 AM      22      1.00      0.00      4.20      0.00      0.00     94.80
04:18:22 AM      23      1.00      0.00      4.01      0.00      0.00     94.99
04:18:22 AM      24      0.80      0.00      4.40      0.00      0.00     94.80
04:18:22 AM      25      0.80      0.00      4.21      0.00      0.00     94.99
04:18:22 AM      26      0.80      0.00      4.41      0.00      0.00     94.79
04:18:22 AM      27      0.60      0.00      4.79      0.00      0.00     94.61
04:18:22 AM      28      3.40      0.00      4.60      0.00      0.00     92.00
04:18:22 AM      29      1.20      0.00      3.81      0.00      0.00     94.99
04:18:22 AM      30      0.60      0.00      4.41      0.00      0.00     94.99
04:18:22 AM      31      1.20      0.00      4.39      0.00      0.00     94.41

04:18:22 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:18:27 AM     all      1.03      0.00      0.28      1.26      0.00     97.43
04:18:27 AM       0      0.00      0.00      0.40      0.00      0.00     99.60
04:18:27 AM       1      0.00      0.00      0.40      0.00      0.00     99.60
04:18:27 AM       2      0.20      0.00      0.00      0.00      0.00     99.80
04:18:27 AM       3      0.00      0.00      0.20      0.00      0.00     99.80
04:18:27 AM       4      0.00      0.00      0.20      0.00      0.00     99.80
04:18:27 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
04:18:27 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
04:18:27 AM       7      0.20      0.00      0.40      0.00      0.00     99.40
04:18:27 AM       8      0.40      0.00      0.20      0.00      0.00     99.40
04:18:27 AM       9      0.20      0.00      1.00      0.80      0.00     98.00
04:18:27 AM      10      0.20      0.00      0.40      0.00      0.00     99.40
04:18:27 AM      11      0.20      0.00      0.40      0.00      0.00     99.40
04:18:27 AM      12      0.00      0.00      0.20      0.00      0.00     99.80
04:18:27 AM      13      0.00      0.00      0.20      0.00      0.00     99.80
04:18:27 AM      14     24.25      0.00      0.40     14.43      0.00     60.92
04:18:27 AM      15      0.00      0.00      0.40      0.00      0.00     99.60
04:18:27 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
04:18:27 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
04:18:27 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
04:18:27 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
04:18:27 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
04:18:27 AM      21      0.20      0.00      0.00      0.00      0.00     99.80
04:18:27 AM      22      0.00      0.00      0.40      0.00      0.00     99.60
04:18:27 AM      23      0.00      0.00      0.20      0.00      0.00     99.80
04:18:27 AM      24      0.20      0.00      0.00      0.00      0.00     99.80
04:18:27 AM      25      0.00      0.00      0.20      0.00      0.00     99.80
04:18:27 AM      26      0.20      0.00      0.80      2.39      0.00     96.61
04:18:27 AM      27      0.00      0.00      0.20      0.00      0.00     99.80
04:18:27 AM      28      5.81      0.00      1.20     20.04      0.00     72.95
04:18:27 AM      29      0.20      0.00      0.40      1.80      0.00     97.60
04:18:27 AM      30      0.40      0.00      0.40      1.00      0.00     98.19
04:18:27 AM      31      0.40      0.00      0.20      0.00      0.00     99.40

04:18:27 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:18:32 AM     all      7.81      0.00      0.32      2.16      0.00     89.71
04:18:32 AM       0      0.40      0.00      0.80      0.60      0.00     98.20
04:18:32 AM       1      0.00      0.00      0.20      0.00      0.00     99.80
04:18:32 AM       2     23.25      0.00      0.80      8.62      0.00     67.33
04:18:32 AM       3     22.85      0.00      0.40      4.41      0.00     72.34
