timestamp,module,event
2024-01-25T19:33:48,topoaa,start
2024-01-25T19:33:55,topoaa,finish
2024-01-25T19:33:57,rigidbody,start
2024-01-25T19:47:59,rigidbody,finish
2024-01-25T19:48:00,seletop,start
2024-01-25T19:48:00,seletop,finish
2024-01-25T19:48:00,caprieval,start
2024-01-25T19:48:26,caprieval,finish
2024-01-25T19:48:27,flexref,start
2024-01-25T20:11:37,flexref,finish
2024-01-25T20:11:38,caprieval,start
2024-01-25T20:12:05,caprieval,finish
2024-01-25T20:12:06,emref,start
2024-01-25T20:14:27,emref,finish
2024-01-25T20:14:27,caprieval,start
2024-01-25T20:14:54,caprieval,finish
