Timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,kbanonpg,kbslab,kbkstack,kbpgtbl,kbvmused
1900-01-01T15:30:38,344067072,389018832,2689296,0.68,854896,44963244,6747180,1.67,26654616,20110788,232,1113408,2299276,10112,9772,860896
1900-01-01T15:30:43,343790144,388744840,2960468,0.75,854896,44966184,39479920,9.79,26656628,20458512,1068,1460352,2302092,9472,18352,860304
1900-01-01T15:30:48,344105860,389061920,2645832,0.67,854896,44967564,6275180,1.56,26657184,20112960,184,1113736,2299632,9120,9716,860032
1900-01-01T15:30:53,344107752,389066396,2641356,0.67,854896,44969972,6275180,1.56,26657224,20115332,104,1113736,2299808,9120,9720,860016
1900-01-01T15:30:58,344109004,389069132,2639024,0.67,854896,44971404,6275180,1.56,26657288,20116704,84,1113740,2299456,9120,10224,859968
1900-01-01T15:31:03,344107812,389069348,2639020,0.67,854896,44972700,6275180,1.56,26657284,20118076,156,1113736,2299356,9120,9720,859984
1900-01-01T15:31:08,344108608,389071376,2637544,0.67,854896,44973852,6275180,1.56,26657348,20119332,16,1113824,2298884,9088,9724,860000
1900-01-01T15:31:13,344106892,389071124,2637084,0.67,854896,44975252,6275180,1.56,26657352,20120668,68,1113872,2299660,9152,10020,859968
1900-01-01T15:31:18,344109180,389074888,2633320,0.67,854896,44976628,6278200,1.56,26657416,20121856,44,1113740,2299760,9120,10220,859984
1900-01-01T15:31:23,344108200,389075432,2632400,0.67,854896,44978060,6275180,1.56,26657416,20123796,64,1114264,2300228,9264,9736,859968
1900-01-01T15:31:28,344109756,389078584,2629948,0.67,854896,44979576,6275180,1.56,26657480,20124736,164,1113740,2299608,9120,9716,859968
1900-01-01T15:31:33,344107252,389077604,2630748,0.67,854896,44981004,6275180,1.56,26657484,20126340,80,1113944,2299884,9200,9948,859984
1900-01-01T15:31:38,344108164,389080048,2628476,0.67,854896,44982444,6275180,1.56,26657544,20127548,172,1113740,2299804,9120,9716,859984
1900-01-01T15:31:43,344103916,389077216,2630156,0.67,854896,44983792,6275180,1.56,26657540,20129744,84,1114612,2301024,9200,9908,859968
1900-01-01T15:31:48,344101460,389076264,2631964,0.67,854896,44985164,6274176,1.56,26657600,20129984,144,1113544,2300300,9120,9920,859968
1900-01-01T15:31:53,344100988,389077368,2630496,0.67,854896,44986680,6274176,1.56,26657596,20131316,64,1113352,2300724,9168,9588,859984
