timestamp,module,event
2024-01-31T08:01:14,topoaa,start
2024-01-31T08:01:20,topoaa,finish
2024-01-31T08:01:21,rigidbody,start
2024-01-31T11:11:28,rigidbody,finish
2024-01-31T11:11:29,caprieval,start
2024-01-31T11:31:10,caprieval,finish
2024-01-31T11:31:12,seletop,start
2024-01-31T11:31:14,seletop,finish
2024-01-31T11:31:16,caprieval,start
2024-01-31T11:32:18,caprieval,finish
2024-01-31T11:32:19,flexref,start
2024-01-31T12:40:19,caprieval,start
2024-01-31T12:40:19,flexref,finish
2024-01-31T12:41:17,caprieval,finish
2024-01-31T12:41:19,emref,start
2024-01-31T12:47:14,emref,finish
2024-01-31T12:47:15,caprieval,start
2024-01-31T12:48:17,caprieval,finish
2024-01-31T12:48:18,clustfcc,start
2024-01-31T12:48:43,clustfcc,finish
2024-01-31T12:48:44,seletopclusts,start
2024-01-31T12:49:22,seletopclusts,finish
2024-01-31T12:49:22,caprieval,start
2024-01-31T12:50:12,caprieval,finish
