Timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,kbanonpg,kbslab,kbkstack,kbpgtbl,kbvmused
2024-01-31T08:01:09,300751244,389809932,1885224,0.48,1570328,87147028,4725600,1.17,38730804,50540688,348,582652,3504724,10720,6056,280288
2024-01-31T08:01:14,300740912,389801532,1892740,0.48,1570328,87149020,4727688,1.17,38731064,50543024,1224,583180,3505548,10688,6036,280352
2024-01-31T08:01:19,300712000,389773116,1921260,0.49,1570328,87149540,7275088,1.8,38731356,50578632,472,618440,3505420,9728,6808,279360
2024-01-31T08:01:24,300747640,389809920,1884440,0.48,1570328,87150656,4252808,1.05,38731508,50544604,1408,583416,3505484,9696,5960,279312
2024-01-31T08:01:29,300748204,389811848,1882544,0.48,1570328,87151956,4252808,1.05,38731508,50545828,292,583304,3505516,9696,5960,279296
2024-01-31T08:01:34,300743472,389808456,1886108,0.48,1570328,87153412,4252808,1.05,38731512,50547408,1400,583460,3505228,9696,5960,279328
2024-01-31T08:01:39,300743324,389809796,1884812,0.48,1570328,87154840,4252808,1.05,38731516,50548852,284,583500,3505244,9712,5960,279328
2024-01-31T08:01:44,300750240,389818324,1876348,0.48,1570328,87156364,4252808,1.05,38731508,50550424,1392,583528,3505268,9728,5964,279312
2024-01-31T08:01:49,300752708,389821968,1872792,0.47,1570328,87157492,4252940,1.05,38731516,50551568,236,583548,3505228,9728,5972,279296
2024-01-31T08:01:54,300755556,389826156,1868576,0.47,1570328,87158796,4252940,1.05,38731512,50553724,928,583464,3505292,10288,5892,279312
2024-01-31T08:01:59,300756404,389828176,1866424,0.47,1570328,87159900,4252940,1.05,38731520,50554128,24,583676,3505492,9728,5964,279296
2024-01-31T08:02:04,300757360,389830688,1863980,0.47,1570328,87161364,4252940,1.05,38731524,50555440,8,583580,3505516,9728,5968,279296
2024-01-31T08:02:09,300762524,389837128,1857420,0.47,1570328,87162688,4252940,1.05,38731524,50556816,0,583608,3505588,9728,5968,279264
2024-01-31T08:02:14,300765576,389841452,1853272,0.47,1570328,87163904,4253084,1.05,38731524,50558032,236,583636,3505468,9728,5972,279264
2024-01-31T08:02:19,300757504,389834760,1860016,0.47,1570328,87165224,4253084,1.05,38731528,50559416,1328,583656,3505476,9744,5960,279312
2024-01-31T08:02:24,300758136,389836700,1858076,0.47,1570328,87166436,4253084,1.05,38731528,50560792,232,583872,3505572,9744,5960,279328
2024-01-31T08:02:29,300750936,389830832,1863884,0.47,1570328,87167708,4253084,1.05,38731524,50562188,1448,583940,3505692,9744,5964,279392
2024-01-31T08:02:34,300750240,389831360,1863392,0.47,1570328,87168864,4253084,1.05,38731524,50563324,264,583960,3505724,9728,5960,279376
2024-01-31T08:02:39,300744804,389827320,1867536,0.47,1570328,87170144,4253420,1.05,38731532,50564688,1568,584032,3505736,9728,5968,279376
2024-01-31T08:02:44,300743112,389826740,1868128,0.47,1570328,87171196,4253216,1.05,38731532,50565740,212,584056,3505784,9728,5964,279376
2024-01-31T08:02:49,300750328,389835268,1859572,0.47,1570328,87172416,4253216,1.05,38731536,50567064,1328,584136,3505904,9728,5968,279408
2024-01-31T08:02:54,300750556,389836588,1858240,0.47,1570328,87173424,4253216,1.05,38731536,50568072,200,584156,3506000,9728,5964,279376
