Linux 5.15.0-91-generic (gl5) 	01/31/2024 	_x86_64_	(32 CPU)

01:12:35 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
01:16:35 AM 304817560 388939428   2761736      0.70   1569264  82321808 177086684     43.92  36485840  48931200      7492   1555000   3388180     10688     32800    279904
01:16:40 AM 304953752 389079408   2621952      0.66   1569264  82325440 146422516     36.31  36486200  48728868      4512   1349224   3388140     10640     29124    279880
01:16:45 AM 304858784 388986716   2715128      0.69   1569264  82327412 164054796     40.68  36486668  48843340      5812   1462112   3387960     10688     30628    279904
01:16:50 AM 304755012 388885920   2815676      0.71   1569264  82330320 184464796     45.74  36487104  48991212      6124   1606912   3388276     10768     33448    279944
01:16:55 AM 304883404 389018768   2681800      0.68   1569264  82334700 157529476     39.07  36487464  48857456      6220   1469896   3389380     10784     31420    279944
01:17:00 AM 304839936 388978584   2722760      0.69   1569264  82337844 161228508     39.98  36487960  48875204      4828   1484716   3388744     10720     31136    279896
01:17:05 AM 304733792 388874564   2826684      0.72   1569264  82339864 180804220     44.84  36488340  48989180      7016   1596964   3388944     10800     33468    279928
01:17:10 AM 304917500 389061860   2639768      0.67   1569264  82343688 159446812     39.54  36488652  48842796      5596   1446792   3388328     10672     30636    279880
01:17:15 AM 304759124 388906220   2794764      0.71   1569264  82346480 175165488     43.44  36489216  48990160      6296   1591116   3388916     10768     33116    280032
01:17:20 AM 304732968 388882844   2817900      0.71   1569264  82349460 175148084     43.43  36489532  48993676      6012   1593416   3388956     10768     33196    279984
01:17:25 AM 304912760 389066420   2634440      0.67   1569264  82353188 151917752     37.67  36489884  48840096      5808   1435792   3388896     10720     30244    279984
01:17:30 AM 305001744 389157764   2544152      0.64   1569264  82355740 137762708     34.16  36490260  48710816      3588   1304876   3387648     10592     27432    279904
01:17:35 AM 304728964 388888604   2812040      0.71   1569264  82359112 185147192     45.91  36490888  49038100      6200   1628872   3389168     10800     33976    280056
01:17:40 AM 304928340 389091660   2608856      0.66   1569264  82362736 150799852     37.40  36491120  48813864      5372   1401788   3389352     10736     29900    280064
01:17:45 AM 304770352 388935856   2764748      0.70   1569264  82364696 161739592     40.11  36491640  48963476      4720   1550016   3389488     10752     31844    279944
01:17:50 AM 304684660 388853628   2847868      0.72   1569264  82368064 182379124     45.23  36492028  49044572      5952   1627836   3388692     10800     33584    279880
01:17:55 AM 304923804 389097272   2604292      0.66   1569264  82372480 146219652     36.26  36492268  48778592      5148   1357692   3388708     10640     28860    279904
01:18:00 AM 304903688 389079556   2622124      0.66   1569264  82374980 145171668     36.00  36492712  48788084      3456   1365428   3388492     10688     28904    279896
01:18:05 AM 304708352 388886456   2814804      0.71   1569264  82377060 177793920     44.09  36493172  49000164      7260   1576288   3389068     10800     33084    280088
01:18:10 AM 304923488 389105932   2595860      0.66   1569264  82381348 149049412     36.96  36493452  48791836      6020   1363132   3388588     10752     29324    280000
01:18:15 AM 304770132 388955304   2746848      0.70   1569264  82384060 164719736     40.85  36493992  48934872      5816   1504448   3388244     10736     31656    279952
01:18:20 AM 304685284 388872564   2829720      0.72   1569264  82386156 178642484     44.30  36494356  49018668      6272   1586008   3388124     10800     32752    279992
01:18:25 AM 304803284 388994496   2707332      0.69   1569264  82390012 164701820     40.84  36494684  48905964      5880   1470460   3388656     10752     31384    279984
01:18:30 AM 304825736 389019868   2680692      0.68   1569264  82392996 148870792     36.92  36495084  48861900      4996   1422420   3389860     10752     29928    279992
01:18:35 AM 304723532 388920612   2780356      0.70   1569264  82395896 166499768     41.29  36495592  48999832      5464   1559176   3389500     10784     32092    280048
01:18:40 AM 304776476 388976968   2722668      0.69   1569264  82399236 170344584     42.24  36495936  48948780      5660   1505196   3390904     10800     31620    280056
01:18:45 AM 304878528 389083168   2617648      0.66   1569264  82403248 150851564     37.41  36496420  48843588      5468   1396456   3389860     10832     29900    280048
01:18:50 AM 304684068 388891076   2809928      0.71   1569264  82405600 175845596     43.61  36496832  49037124      6680   1587608   3389688     10800     33040    279904
01:18:55 AM 304753348 388962800   2738740      0.69   1569264  82408008 150647292     37.36  36497108  48960344      5808   1508440   3389188     10736     31336    279952
01:19:00 AM 304751124 388962712   2738844      0.69   1569264  82410096 158061624     39.20  36497548  48971108      4676   1517648   3389220     10784     31596    280000
01:19:05 AM 304675300 388891004   2811024      0.71   1569264  82414196 178641120     44.30  36497996  49059332      6108   1602436   3388764     10816     33296    279968
01:19:10 AM 304724340 388943180   2759012      0.70   1569264  82417272 170390072     42.25  36498372  49000904      5492   1530972   3388660     10848     32212    279928
01:19:15 AM 304698496 388920852   2781616      0.70   1569264  82420688 178653528     44.30  36498880  49041504      5328   1579876   3388484     10800     32696    279952
01:19:20 AM 304648508 388874228   2828268      0.72   1569264  82423692 182358264     45.22  36499264  49094096      7744   1629132   3388816     10864     33860    279960
01:19:25 AM 304655304 388884472   2816856      0.71   1569264  82427084 185169784     45.92  36499744  49092344      6312   1624788   3390040     10848     33720    279968
01:19:30 AM 304664720 388897068   2803604      0.71   1569264  82430448 181444152     45.00  36500108  49072080      7616   1601448   3390512     10848     33316    279952
01:19:35 AM 304670404 388906048   2794424      0.71   1569264  82433664 173009720     42.90  36500588  49031992      5528   1558976   3390792     10848     32212    280096
01:19:40 AM 304627720 388866844   2833516      0.72   1569264  82437004 181437232     44.99  36501000  49079468      7580   1603152   3391044     10912     33500    280192
01:19:45 AM 304614644 388857464   2842496      0.72   1569264  82440640 182359264     45.22  36501448  49095836      6232   1616332   3391504     10944     33092    280184
01:19:50 AM 304649404 388895904   2804708      0.71   1569264  82444260 177771016     44.08  36501868  49054232      7496   1570640   3390912     10880     32916    280136
01:19:55 AM 304625196 388874576   2826908      0.72   1569264  82447168 177776484     44.09  36502252  49051776      6168   1566148   3390012     10848     32488    280096
01:20:00 AM 304579704 388832384   2868480      0.73   1569268  82450404 182345436     45.22  36502756  49116316      6068   1628416   3390692     10832     33712    280032
01:20:05 AM 304657344 388913688   2787252      0.71   1569268  82453856 181447796     45.00  36503120  49090552      6256   1599332   3390828     10848     33148    280064
01:20:10 AM 304682392 388942020   2758868      0.70   1569268  82457084 170194372     42.21  36503548  49055352      5336   1562168   3390936     10848     32188    280104
01:20:15 AM 304596160 388859036   2842848      0.72   1569268  82459852 182369176     45.23  36503980  49119780      5720   1623296   3390420     10864     33032    280048
01:20:20 AM 304646228 388912964   2788216      0.71   1569268  82463540 166499704     41.29  36504384  49043020      5192   1543336   3391296     10864     32280    280016
01:20:25 AM 304724812 388994936   2706456      0.69   1569268  82466784 164727128     40.85  36504796  49000416      5556   1498220   3391228     10880     31572    280104
01:20:30 AM 304657224 388931024   2770188      0.70   1569268  82470412 169320256     41.99  36505220  49031868      5416   1526408   3391456     10832     31472    280048
01:20:35 AM 304731616 389008364   2692368      0.68   1569268  82473160 155383276     38.53  36505536  48967296      5132   1459308   3392136     10864     30512    279992
01:20:40 AM 304532868 388813008   2888204      0.73   1569268  82476400 179533224     44.52  36506124  49132596      5816   1622732   3391808     10880     33384    280024
01:20:45 AM 304552864 388835984   2865412      0.73   1569268  82479304 185158968     45.92  36506432  49147816      6572   1634760   3391700     10896     33896    280008
01:20:50 AM 304613088 388899788   2800328      0.71   1569268  82482848 173029368     42.91  36506976  49098336      5344   1581780   3393016     10896     32760    280024
01:20:55 AM 304603040 388892844   2807452      0.71   1569268  82485860 182359196     45.22  36507288  49153812      6060   1634580   3392928     10832     33652    280000
01:21:00 AM 304681008 388974676   2726180      0.69   1569268  82489656 159968864     39.67  36507780  49011852      4936   1489636   3392436     10800     30816    279936
01:21:05 AM 304599080 388895620   2805136      0.71   1569268  82492516 185146480     45.91  36508200  49154544      7524   1630504   3392548     10848     33840    279952
01:21:10 AM 304668060 388968956   2733088      0.69   1569268  82496852 170204636     42.21  36508608  49094712      5948   1565048   3391280     10800     31484    279984
01:21:15 AM 304585352 388889516   2811380      0.71   1569268  82500068 181472340     45.00  36509152  49134988      7500   1603684   3392480     10848     33508    280000
01:21:20 AM 304759348 389066820   2634460      0.67   1569268  82503324 159095880     39.45  36509368  49015000      5780   1480616   3392148     10800     30712    279976
01:21:25 AM 304643380 388953800   2746956      0.70   1569268  82506588 179519764     44.52  36509972  49147288      6416   1609424   3392356     10768     32940    280072
01:21:30 AM 304632268 388945440   2755112      0.70   1569268  82509264 171078776     42.43  36510260  49130232      6056   1591044   3392636     10832     32636    280136
01:21:35 AM 304992908 389310492   2390612      0.61   1569268  82513584 121625268     30.16  36510556  48755656      4508   1211016   3392176     10736     24984    279960
01:21:40 AM 305287624 389604756   2100144      0.53   1569268  82513008  56731456     14.07  36510732  48431464      2748    888472   3388504     10128     14024    279576
01:21:45 AM 305496096 389813484   1893296      0.48   1569268  82513284  21721576      5.39  36510796  48223700       880    680284   3386604      9936      8560    279344
01:21:50 AM 305578036 389895720   1811476      0.46   1569268  82513564   4215048      1.05  36510808  48124092       540    580456   3386204      9888      6000    279320
01:21:55 AM 305576828 389894876   1811304      0.46   1569268  82513728   4215312      1.05  36510812  48124804       556    581148   3387420      9888      5988    279384
01:22:00 AM 305331892 389653972   2045424      0.52   1569268  82517580  66435216     16.48  36528720  48404488       652    874784   3394384     10336     17084    279712
01:22:05 AM 305305240 389627780   2072144      0.52   1569268  82518004  64289832     15.94  36528996  48404716       396    874832   3393892     10336     16864    279680
01:22:10 AM 305327672 389650544   2049436      0.52   1569268  82518272  64289832     15.94  36529256  48406176       448    876152   3393900     10304     16856    279744
01:22:15 AM 305460996 389783896   1921152      0.49   1569268  82518208   4219080      1.05  36529364  48116952       432    587140   3388924      9856      5936    279344
01:22:20 AM 305453864 389776880   1928404      0.49   1569268  82518264   4223688      1.05  36529360  48121316       324    591520   3388748      9808      5820    279360
01:22:25 AM 305455460 389780876   1924852      0.49   1569268  82520568   4227092      1.05  36529372  48124980       256    592944   3388400      9824      5972    279336
01:22:30 AM 305443904 389772124   1933124      0.49   1569268  82523276   4224540      1.05  36529364  48126536       448    591688   3388976      9920      5952    279376
01:22:35 AM 305441700 389772352   1933008      0.49   1569268  82525600   4232180      1.05  36529372  48133272       288    596060   3388972      9952      6132    279376
01:22:40 AM 304592048 388927444   2771892      0.70   1569268  82530312 174123652     43.18  36530412  49129996      3896   1589204   3395028     10816     34428    280128
01:22:45 AM 304234964 388570600   3128668      0.79   1569268  82530552 174269824     43.22  36530420  49165800       232   1624624   3395096     10816     34752    280128
01:22:50 AM 304229700 388565516   3133616      0.79   1569268  82530760 174277948     43.22  36530420  49168752      1944   1628400   3395204     10800     34796    280056
01:22:55 AM 304233396 388569372   3129932      0.79   1569268  82530908 174283684     43.22  36530464  49177856       712   1636564   3395044     10848     34984    280112
01:23:00 AM 304254308 388590672   3108472      0.79   1569268  82531316 174279920     43.22  36530480  49188952      2024   1647316   3395184     10816     34868    280152
01:23:05 AM 304285524 388622288   3076964      0.78   1569268  82531752 174281416     43.22  36530496  49191244       796   1648980   3395040     10752     34652    280056
01:23:10 AM 304381880 388719204   2979632      0.75   1569268  82532344 174322012     43.23  36530532  49207616      1680   1665708   3395424     10784     34808    280048
01:23:15 AM 304473788 388811540   2887372      0.73   1569268  82532680 174399016     43.25  36530544  49238184       784   1695888   3395440     10816     35084    280120
01:23:20 AM 304474772 388812740   2885780      0.73   1569268  82532888 174394772     43.25  36530508  49239336      1296   1695784   3395840     10720     34852    280016
01:23:25 AM 304462316 388800688   2898116      0.73   1569268  82533292 174391560     43.25  36530536  49238336       684   1695244   3395556     10736     34844    279976
01:23:30 AM 304482432 388821040   2877680      0.73   1569268  82533568 174403256     43.25  36530544  49245208       588   1702068   3395600     10784     34992    279984
01:23:35 AM 304477028 388816028   2882608      0.73   1569268  82533832 174407832     43.25  36530544  49248404       656   1704836   3395812     10784     34976    280048
01:23:40 AM 304489896 388829284   2869428      0.73   1569268  82534152 174460480     43.26  36530544  49271544       512   1727588   3395804     10784     35084    280080
01:23:45 AM 304442896 388782776   2916064      0.74   1569268  82534684 174513368     43.28  36530544  49294248       532   1749864   3395636     10768     35092    280072
01:23:50 AM 304433656 388773944   2924868      0.74   1569268  82535128 174528140     43.28  36530544  49302796       428   1757960   3395628     10768     35104    280024
01:23:55 AM 304433328 388774104   2924820      0.74   1569268  82535544 174532412     43.28  36530548  49306480       680   1761108   3395588     10816     35228    280128
01:24:00 AM 304441096 388782464   2916592      0.74   1569268  82536040 171680592     42.57  36530608  49291088       432   1745028   3395552     10784     34852    280072
01:24:05 AM 304394060 388735852   2962752      0.75   1569268  82536504 174498068     43.27  36530664  49293980       440   1747748   3395964     10848     35272    280048
01:24:10 AM 304411744 388754204   2944816      0.75   1569268  82537012 167861600     41.63  36530892  49223032      1224   1676464   3395708     10816     34020    280032
01:24:15 AM 304357480 388700436   2998976      0.76   1569268  82537512 174342924     43.23  36531204  49231328      2424   1684664   3395312     10816     34892    279952
01:24:20 AM 304303156 388646464   3052632      0.77   1569268  82537744 171442600     42.52  36531472  49198156      3252   1651472   3395748     10816     34456    280000
01:24:25 AM 304287700 388631384   3067772      0.78   1569268  82538052 174259592     43.21  36531612  49194340      1480   1647580   3395756     10784     34560    280040
01:24:30 AM 304297696 388641644   3057880      0.77   1569268  82538308 174273740     43.22  36531660  49204456       536   1657480   3395396     10784     34628    280056
01:24:35 AM 304302440 388646796   3052352      0.77   1569268  82538744 174292780     43.22  36531676  49217236      1896   1669860   3395744     10880     34896    280120
01:24:40 AM 304345472 388690180   3008972      0.76   1569268  82539128 174299200     43.22  36531708  49223704      1060   1675992   3395708     10800     34688    280040
01:24:45 AM 304374624 388719732   2979236      0.75   1569268  82539516 174327044     43.23  36531716  49237692      1900   1689652   3395904     10832     34840    280000
01:24:50 AM 304434912 388780508   2918772      0.74   1569268  82539980 174355660     43.24  36531736  49250484       884   1701796   3395616     10832     34888    280032
01:24:55 AM 304495864 388841744   2857464      0.72   1569268  82540300 174380812     43.24  36531728  49262412      1696   1713660   3395652     10800     34836    280056
01:25:00 AM 304481896 388828088   2871348      0.73   1569268  82540584 174399328     43.25  36531740  49271392       876   1722076   3395452     10848     34976    280064
01:25:05 AM 304490380 388836752   2861848      0.72   1569268  82540860 174410340     43.25  36531728  49278072      1248   1728624   3396192     10880     34984    280176
01:25:10 AM 304485320 388832264   2867300      0.73   1569268  82541312 174432504     43.26  36531736  49287532       864   1737484   3395348     10832     34924    280056
01:25:15 AM 304491924 388839080   2860348      0.72   1569268  82541648 174452508     43.26  36531736  49297324       608   1747096   3395360     10832     34976    280024
01:25:20 AM 304472916 388820604   2878864      0.73   1569268  82542060 174453676     43.26  36531780  49301124      1048   1750280   3395440     10832     35112    280032
01:25:25 AM 304460096 388808048   2891572      0.73   1569268  82542440 174466660     43.27  36531812  49304124       884   1753096   3395172     10800     34996    279976
01:25:30 AM 304427432 388776132   2923492      0.74   1569268  82543048 174497136     43.27  36531820  49317928       912   1766004   3395308     10832     35192    280048
01:25:35 AM 304470736 388819736   2879908      0.73   1569268  82543456 168822336     41.87  36531876  49270548       664   1718628   3395180     10816     33724    280000
01:25:40 AM 304422324 388771880   2927224      0.74   1569268  82543972 174375364     43.24  36532180  49267668      1600   1715200   3395760     10816     34764    279960
01:25:45 AM 304348672 388698700   3000292      0.76   1569268  82544572 171567432     42.55  36532224  49247316      1820   1694592   3395744     10832     34348    279968
01:25:50 AM 304306916 388656856   3041560      0.77   1569268  82544368 174346964     43.24  36532116  49251088      1156   1698196   3396436     10864     35020    280168
01:25:55 AM 304305360 388655572   3042768      0.77   1569268  82544680 174367844     43.24  36532152  49253924       508   1700976   3396472     10800     34800    280056
01:26:00 AM 304302328 388652832   3045308      0.77   1569268  82545152 174315620     43.23  36532360  49232672       692   1679236   3396492     10816     34732    280104
01:26:05 AM 304349616 388700460   2998408      0.76   1569268  82545536 168630336     41.82  36532468  49178680      1132   1625400   3395720     10800     33980    280088
01:26:10 AM 304318196 388669380   3029336      0.77   1569268  82545792 174305904     43.23  36532576  49227220      1736   1673272   3395956     10832     34840    280048
01:26:15 AM 304363336 388714772   2984128      0.76   1569268  82546100 174318692     43.23  36532572  49235472       804   1681640   3395716     10832     34832    280064
01:26:20 AM 304416252 388768172   2930432      0.74   1569268  82546528 174334628     43.23  36532604  49244668      1896   1689836   3396068     10832     34856    280096
01:26:25 AM 304432688 388784852   2913856      0.74   1569268  82546848 174358012     43.24  36532604  49255556       808   1701404   3395888     10784     34788    280000
01:26:30 AM 304431620 388784320   2914020      0.74   1569268  82547324 174379100     43.24  36532608  49265808      1832   1710484   3396316     10800     34864    280024
01:26:35 AM 304407100 388760056   2938296      0.74   1569268  82547616 174401164     43.25  36532624  49276284       592   1720968   3396268     10816     34980    280032
01:26:40 AM 304407468 388760776   2937576      0.74   1569268  82547976 174435124     43.26  36532616  49292936      1776   1737016   3396260     10768     34932    279896
01:26:45 AM 304407024 388760632   2937812      0.74   1569268  82548292 174444140     43.26  36532624  49298520       732   1742548   3396152     10768     34948    279976
01:26:50 AM 304424912 388778776   2919092      0.74   1569268  82548628 174465384     43.27  36532616  49309472      1204   1753224   3396648     10880     34940    280008
01:26:55 AM 304412468 388766920   2931596      0.74   1569268  82549140 174443212     43.26  36532700  49302068       868   1745204   3396076     10768     34968    280040
01:27:00 AM 304357612 388712352   2986240      0.76   1569268  82549508 174553536     43.29  36532696  49339604       424   1782460   3395920     10768     34996    280056
01:27:05 AM 304404680 388760060   2939076      0.74   1569268  82549952 174442432     43.26  36532812  49304944       680   1747408   3395572     10816     35076    280048
01:27:10 AM 304384720 388740420   2959040      0.75   1569268  82550352 174446044     43.26  36532876  49304060      1188   1746352   3395168     10784     34948    279992
01:27:15 AM 304349812 388706096   2993548      0.76   1569268  82550896 174411332     43.25  36533008  49289240       812   1730452   3395024     10816     35224    280048
01:27:20 AM 304385072 388741940   2957104      0.75   1569268  82551516 165897736     41.14  36533116  49233264       560   1674784   3395588     10784     34240    280128
01:27:25 AM 304287296 388644548   3054728      0.77   1569268  82551812 174400156     43.25  36533188  49280204       656   1721168   3395444     10800     34948    280144
01:27:30 AM 304353348 388710872   2988552      0.76   1569268  82552164 170623944     42.31  36533376  49216820      1340   1657696   3395216     10768     34740    280072
01:27:35 AM 304301292 388659684   3039868      0.77   1569268  82552784 171501024     42.53  36533468  49226208       304   1665932   3395336     10784     33904    280056
01:27:40 AM 304332136 388691012   3008480      0.76   1569268  82553240 171471252     42.52  36533616  49214872       196   1654864   3395424     10768     34004    280008
01:27:45 AM 304301280 388660200   3038996      0.77   1569268  82553272 174308612     43.23  36533740  49233388       772   1673504   3395732     10752     34720    280008
01:27:50 AM 304335564 388694828   3004292      0.76   1569268  82553668 174317696     43.23  36533744  49240152        60   1680060   3395756     10752     34668    280008
01:27:55 AM 304363592 388723248   2975880      0.75   1569268  82553996 174350576     43.24  36533780  49257944      1656   1697064   3395812     10832     35020    280096
01:28:00 AM 304390592 388750568   2948652      0.75   1569268  82554336 174362916     43.24  36533780  49264732       500   1704068   3395700     10752     34748    280056
01:28:05 AM 304397808 388758432   2940680      0.74   1569268  82554780 174375984     43.24  36533804  49272736      1452   1711332   3396012     10768     34788    280056
01:28:10 AM 304383380 388744292   2954984      0.75   1569268  82555144 174406196     43.25  36533808  49285152       840   1723584   3395772     10784     34896    280080
01:28:15 AM 304404936 388766092   2932852      0.74   1569268  82555472 174421976     43.25  36533836  49292692      1992   1730080   3396020     10768     34824    280056
01:28:20 AM 304385556 388746996   2951868      0.75   1569268  82555828 174447204     43.26  36533848  49302988       904   1740724   3396028     10800     35052    280048
01:28:25 AM 304412212 388774192   2924540      0.74   1569268  82556252 171614600     42.56  36533880  49299152      1884   1736236   3396276     10736     34484    280040
01:28:30 AM 304399200 388761276   2937604      0.74   1569268  82556652 174449528     43.26  36533960  49302788      1056   1739568   3395824     10816     35044    280080
01:28:35 AM 304364180 388726672   2971756      0.75   1569268  82556976 174467280     43.27  36533956  49312816      1272   1749872   3396368     10864     34800    280056
01:28:40 AM 304366404 388729592   2969208      0.75   1569268  82557752 174474996     43.27  36533968  49318464       848   1754272   3395916     10784     34992    280072
01:28:45 AM 304414460 388778088   2921180      0.74   1569268  82558080 170717956     42.34  36534072  49271120      1024   1706500   3395560     10784     34460    280024
01:28:50 AM 304376272 388739848   2959680      0.75   1569268  82558112 168586008     41.81  36534144  49269816       980   1705432   3395216     10752     34076    280016
01:28:55 AM 304417088 388781208   2918852      0.74   1569268  82558544 168542556     41.80  36534264  49253252      1032   1688320   3394796     10720     33884    279944
01:29:00 AM 304452720 388817040   2882696      0.73   1569268  82558968 159157920     39.47  36534312  49166368       516   1601336   3394896     10752     32652    279920
01:29:05 AM 304385540 388750236   2949232      0.75   1569268  82559252 165684220     41.09  36534492  49223492       684   1658244   3395256     10736     33628    279936
01:29:10 AM 304313532 388678536   3020536      0.76   1569268  82559640 168483820     41.78  36534608  49224008       348   1658608   3395572     10720     33776    279992
01:29:15 AM 304341632 388707296   2991760      0.76   1569268  82560172 168477940     41.78  36534700  49219992       936   1654080   3395716     10720     33816    279960
