Linux 5.15.30-2-pve (superserver2) 	01/25/2024 	_x86_64_	(32 CPU)

11:14:04 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:14:09 PM     all      3.02      0.00      4.40      0.21      0.00     92.37
11:14:09 PM       0      0.80      0.00      4.41      0.00      0.00     94.79
11:14:09 PM       1      0.80      0.00      4.80      0.00      0.00     94.40
11:14:09 PM       2      1.00      0.00      4.20      0.00      0.00     94.80
11:14:09 PM       3      0.40      0.00      4.80      0.00      0.00     94.80
11:14:09 PM       4      1.00      0.00      4.20      0.00      0.00     94.80
11:14:09 PM       5      0.40      0.00      4.79      0.00      0.00     94.81
11:14:09 PM       6      0.60      0.00      4.60      0.00      0.00     94.80
11:14:09 PM       7      0.40      0.00      4.80      0.00      0.00     94.80
11:14:09 PM       8      0.60      0.00      4.41      0.00      0.00     94.99
11:14:09 PM       9     72.75      0.00      1.60      3.21      0.00     22.44
11:14:09 PM      10      0.60      0.00      4.60      0.00      0.00     94.80
11:14:09 PM      11      0.60      0.00      4.60      0.00      0.00     94.80
11:14:09 PM      12      0.60      0.00      4.41      0.00      0.00     94.99
11:14:09 PM      13      0.40      0.00      4.61      0.00      0.00     94.99
11:14:09 PM      14      0.80      0.00      4.58      0.00      0.00     94.62
11:14:09 PM      15      1.20      0.00      4.00      0.00      0.00     94.80
11:14:09 PM      16      0.60      0.00      4.78      0.00      0.00     94.62
11:14:09 PM      17      1.00      0.00      4.20      0.00      0.00     94.80
11:14:09 PM      18      0.60      0.00      4.60      0.00      0.00     94.80
11:14:09 PM      19      2.81      0.00      4.81      0.00      0.00     92.38
11:14:09 PM      20      0.80      0.00      4.41      3.41      0.00     91.38
11:14:09 PM      21      1.00      0.00      4.01      0.00      0.00     94.99
11:14:09 PM      22      0.80      0.00      4.40      0.00      0.00     94.80
11:14:09 PM      23      1.00      0.00      4.39      0.00      0.00     94.61
11:14:09 PM      24      0.60      0.00      4.60      0.00      0.00     94.80
11:14:09 PM      25      0.20      0.00      4.81      0.00      0.00     94.99
11:14:09 PM      26      0.60      0.00      4.40      0.00      0.00     95.00
11:14:09 PM      27      0.60      0.00      4.61      0.00      0.00     94.79
11:14:09 PM      28      0.80      0.00      4.20      0.00      0.00     95.00
11:14:09 PM      29      1.20      0.00      4.00      0.00      0.00     94.80
11:14:09 PM      30      0.60      0.00      4.60      0.00      0.00     94.80
11:14:09 PM      31      0.60      0.00      4.60      0.00      0.00     94.80

11:14:09 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:14:14 PM     all      0.10      0.00      0.09      0.51      0.00     99.30
11:14:14 PM       0      0.00      0.00      0.40      0.00      0.00     99.60
11:14:14 PM       1      0.40      0.00      0.00      0.00      0.00     99.60
11:14:14 PM       2      0.00      0.00      0.20      0.00      0.00     99.80
11:14:14 PM       3      0.20      0.00      0.00      0.00      0.00     99.80
11:14:14 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
11:14:14 PM       5      0.20      0.00      0.20      0.00      0.00     99.60
11:14:14 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
11:14:14 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:14:14 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
11:14:14 PM       9      1.80      0.00      0.60     16.40      0.00     81.20
11:14:14 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
11:14:14 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
11:14:14 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
11:14:14 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
11:14:14 PM      14      0.00      0.00      0.20      0.00      0.00     99.80
11:14:14 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
11:14:14 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
11:14:14 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
11:14:14 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
11:14:14 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
11:14:14 PM      20      0.00      0.00      0.40      0.00      0.00     99.60
11:14:14 PM      21      0.20      0.00      0.20      0.00      0.00     99.60
11:14:14 PM      22      0.20      0.00      0.20      0.00      0.00     99.60
11:14:14 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
11:14:14 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
11:14:14 PM      25      0.20      0.00      0.20      0.00      0.00     99.60
11:14:14 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
11:14:14 PM      27      0.00      0.00      0.20      0.00      0.00     99.80
11:14:14 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
11:14:14 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
11:14:14 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
11:14:14 PM      31      0.00      0.00      0.00      0.00      0.00    100.00

11:14:14 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:14:19 PM     all      5.15      0.00      0.15      1.80      0.00     92.90
11:14:19 PM       0      7.60      0.00      0.20      0.00      0.00     92.20
11:14:19 PM       1      5.41      0.00      0.20      6.81      0.00     87.58
11:14:19 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
11:14:19 PM       3     21.00      0.00      0.00      2.20      0.00     76.80
11:14:19 PM       4      0.00      0.00      0.00      3.81      0.00     96.19
11:14:19 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
11:14:19 PM       6      0.00      0.00      0.00      2.00      0.00     98.00
11:14:19 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
11:14:19 PM       8      0.00      0.00      0.20      0.00      0.00     99.80
11:14:19 PM       9      0.80      0.00      0.40      4.42      0.00     94.38
11:14:19 PM      10      3.40      0.00      0.40      1.00      0.00     95.20
11:14:19 PM      11      0.20      0.00      0.00      0.80      0.00     99.00
11:14:19 PM      12      3.99      0.00      0.60      1.40      0.00     94.01
11:14:19 PM      13      0.20      0.00      0.00      0.00      0.00     99.80
11:14:19 PM      14      0.20      0.00      0.20      3.41      0.00     96.19
11:14:19 PM      15      0.00      0.00      0.20      1.80      0.00     98.00
11:14:19 PM      16     16.43      0.00      0.00      8.02      0.00     75.55
11:14:19 PM      17      5.00      0.00      0.00      0.00      0.00     95.00
11:14:19 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
11:14:19 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
11:14:19 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
11:14:19 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
11:14:19 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
11:14:19 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
11:14:19 PM      24      0.20      0.00      0.00      0.40      0.00     99.40
11:14:19 PM      25     10.62      0.00      0.40      1.20      0.00     87.78
11:14:19 PM      26     21.20      0.00      0.40      0.40      0.00     78.00
11:14:19 PM      27     22.40      0.00      0.60      4.60      0.00     72.40
11:14:19 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
11:14:19 PM      29     22.65      0.00      0.40      7.62      0.00     69.34
11:14:19 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
11:14:19 PM      31     23.40      0.00      0.60      7.80      0.00     68.20

