Linux 5.15.0-91-generic (gl5) 	01/24/2024 	_x86_64_	(32 CPU)

07:08:00 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
07:09:15 PM 339325852 390140060   1676832      0.42   1475480  49904108   4190300      1.04  22129892  29796172      1304    574768   2476276      9600      5996    274888
07:09:20 PM 339325804 390141712   1675284      0.42   1475480  49905712   4190300      1.04  22129892  29797836       224    574800   2476268      9600      6000    274840
07:09:25 PM 339323356 390140816   1675892      0.42   1475480  49907292   4190300      1.04  22129896  29799540      1200    574972   2476528      9600      5992    274872
07:09:30 PM 339322432 390141600   1674992      0.42   1475480  49908864   4194204      1.04  22129900  29802904       224    576740   2476780      9632      6112    274832
07:09:35 PM 339315236 390135732   1680636      0.43   1475480  49910068   4190300      1.04  22129892  29802260      1376    574896   2477128      9616      5996    274856
07:09:40 PM 339314104 390136012   1680340      0.43   1475480  49911444   4190300      1.04  22129900  29803620       184    574916   2477180      9616      5992    274856
07:09:45 PM 339310896 390134492   1682064      0.43   1475480  49912940   4190300      1.04  22129904  29805956      1072    575336   2477168      9792      5912    274872
07:09:50 PM 339309144 390134160   1682052      0.43   1475480  49914292   4190300      1.04  22129896  29806456        16    574828   2477580      9584      5888    274808
07:09:55 PM 339311568 390138292   1677956      0.42   1475480  49915908   4190300      1.04  22129896  29808156       736    574636   2477636     10096      6008    274840
07:10:00 PM 339313576 390141848   1674412      0.42   1475480  49917316   4190520      1.04  22129904  29809612      1420    575048   2477764      9632      5988    274872
07:10:05 PM 339314520 390144032   1672152      0.42   1475480  49918492   4190300      1.04  22129904  29810840       364    575072   2477904      9632      5992    274856
07:10:10 PM 339310080 390141004   1675272      0.42   1475480  49919788   4190300      1.04  22129908  29812184      1076    575136   2477928      9664      6032    274840
07:10:15 PM 339310532 390142808   1673368      0.42   1475480  49921028   4190300      1.04  22129904  29813348       244    575040   2478140      9648      6000    274824
07:10:20 PM 339310712 390144548   1671924      0.42   1475480  49922428   4190300      1.04  22129908  29814864      1308    575156   2478004      9632      5992    274824
07:10:25 PM 339310908 390146380   1670104      0.42   1475480  49923952   4190300      1.04  22129912  29816408       260    575196   2478104      9632      5992    274824
07:10:30 PM 339304424 390141216   1675536      0.42   1475480  49925088   4190300      1.04  22129912  29817588      1040    575212   2478020      9648      6028    274824
07:10:35 PM 339304752 390142932   1673832      0.42   1475480  49926380   4190300      1.04  22129912  29818852       228    575196   2478104      9632      5996    274824
07:10:40 PM 339297684 390137372   1679456      0.43   1475480  49927836   4194572      1.04  22129920  29822504      1284    577456   2478092      9712      6188    274848
07:10:45 PM 339296768 390138028   1678772      0.43   1475480  49929296   4190300      1.04  22129916  29821788       224    575200   2478232      9632      6000    274808
07:10:50 PM 339287264 390130468   1686468      0.43   1475480  49931268   4190300      1.04  22129912  29823552       964    574988   2478068      9632      5976    274840
07:10:55 PM 339286052 390130532   1686196      0.43   1475484  49932480   4190300      1.04  22129924  29824972       192    575228   2478336      9632      6000    274824
07:11:00 PM 339282728 390128468   1688016      0.43   1475484  49933844   4190300      1.04  22129924  29826348      1172    575240   2478476      9632      5968    274904
07:11:05 PM 339297600 390145160   1671196      0.42   1475488  49935560   4190300      1.04  22129928  29828136       200    575288   2478704      9648      6012    274904
07:11:10 PM 339294384 390143216   1673368      0.42   1475488  49936804   4190300      1.04  22129932  29829368      1012    575328   2478504      9664      6040    274808
07:11:15 PM 339296044 390146560   1670116      0.42   1475488  49938384   4190432      1.04  22129932  29831048       220    575376   2478516      9664      6036    274840
07:11:20 PM 339297368 390149388   1667204      0.42   1475488  49939864   4190432      1.04  22129940  29832656      1228    575552   2478624      9616      6000    274904
07:11:25 PM 339298184 390151744   1664728      0.42   1475488  49941356   4190432      1.04  22129936  29834104       196    575492   2478792      9632      6008    274888
07:11:30 PM 339291764 390146840   1669532      0.42   1475492  49942776   4190432      1.04  22129924  29836436       988    576676   2478984      9856      6128    274920
07:11:35 PM 339291556 390148432   1668024      0.42   1475492  49944448   4190564      1.04  22129944  29837324       168    575616   2479028      9648      6008    274856
07:11:40 PM 339282024 390140220   1676212      0.42   1475492  49945724   4190564      1.04  22129936  29839084      1108    575160   2479096     10176      5904    274840
07:11:45 PM 339281380 390141384   1675152      0.42   1475492  49947412   4190564      1.04  22129944  29840420       412    575732   2479112      9632      5976    274840
07:11:50 PM 339279600 390141388   1675112      0.42   1475492  49949124   4196116      1.04  22129952  29845568       500    579252   2479220      9648      6068    274880
07:11:55 PM 339269428 390132932   1682788      0.43   1475492  49950660   4191844      1.04  22129944  29844968      1468    577016   2480180      9616      5948    274856
07:12:00 PM 339268916 390133952   1681868      0.43   1475492  49952100   4191976      1.04  22129944  29846440       412    577068   2480172      9632      6004    274856
07:12:05 PM 339266236 390132832   1683156      0.43   1475492  49953576   4191976      1.04  22129652  29848484      1204    577348   2480088      9664      6076    274872
07:12:10 PM 339266600 390134680   1681420      0.43   1475492  49954984   4191976      1.04  22129652  29849860       328    577336   2480052      9616      6008    274824
07:12:15 PM 339267216 390136764   1679340      0.43   1475492  49956344   4191976      1.04  22129652  29851296      1184    577352   2480156      9584      5944    274872
07:12:20 PM 339265296 390136412   1679620      0.43   1475496  49957840   4192108      1.04  22129652  29852808       316    577424   2480296      9600      5944    274856
07:12:25 PM 339258056 390130996   1685204      0.43   1475496  49959520   4192108      1.04  22129660  29854264      1204    577192   2480272      9648      6008    274840
07:12:30 PM 339256836 390131448   1684796      0.43   1475500  49961100   4192108      1.04  22129660  29855912       240    577260   2480316      9648      6008    274808
07:12:35 PM 339268940 390144964   1671136      0.42   1475500  49962324   4192240      1.04  22129664  29857140      1244    577244   2480648      9648      5972    274872
07:12:40 PM 339269080 390146756   1669328      0.42   1475500  49963960   4192240      1.04  22129668  29858896       224    577380   2480680      9648      6012    274840
07:12:45 PM 339264212 390143804   1672260      0.42   1475500  49965676   4192240      1.04  22129672  29860716      1164    577488   2480900      9696      6072    274888
07:12:50 PM 339264008 390145248   1670904      0.42   1475500  49967252   4192240      1.04  22129672  29862332       224    577516   2480884      9648      6012    274872
07:12:55 PM 339256516 390139492   1676784      0.42   1475500  49968872   4192240      1.04  22129676  29864148      1124    577696   2480876      9632      5976    274888
07:13:00 PM 339257864 390142440   1673848      0.42   1475500  49970396   4192372      1.04  22129668  29865504       212    577512   2480940      9648      6004    274856
07:13:05 PM 339254896 390141428   1674856      0.42   1475500  49972196   4192372      1.04  22129672  29867504      1136    577716   2481100      9648      6012    274792
07:13:10 PM 339257316 390145412   1670844      0.42   1475500  49973688   4196644      1.04  22129680  29871216       292    579996   2481200      9680      6124    274800
07:13:15 PM 339267152 390156736   1659488      0.42   1475500  49975060   4192372      1.04  22129660  29871528       792    578508   2481348     10080      6220    274856
07:13:20 PM 339269632 390160792   1655464      0.42   1475500  49976468   4192504      1.04  22129676  29871804       196    577788   2481484      9648      5976    274856
07:13:25 PM 339263136 390155804   1660400      0.42   1475500  49977884   4192504      1.04  22129680  29873484      1120    578020   2481628     10208      6180    274872
07:13:30 PM 339264504 390159132   1657108      0.42   1475500  49979808   4193068      1.04  22129684  29875388        32    578032   2481628      9648      6008    274840
07:13:35 PM 339266080 390162124   1654276      0.42   1475500  49981124   4192504      1.04  22129684  29876744       308    578088   2481568      9632      6004    274824
07:13:40 PM 339260840 390158520   1658084      0.42   1475500  49982664   4192640      1.04  22129684  29878312      1396    578140   2481460      9632      6016    274872
07:13:45 PM 339261756 390160748   1655920      0.42   1475500  49983928   4192640      1.04  22129676  29879448        88    577932   2481444      9616      5976    274840
07:13:50 PM 339253448 390154088   1662620      0.42   1475500  49985472   4192640      1.04  22129688  29881096      1276    578112   2481508      9616      5976    274824
07:13:55 PM 339253224 390155264   1661428      0.42   1475500  49986804   4192640      1.04  22129688  29882524       260    578212   2481592      9632      6008    274808
07:14:00 PM 339251116 390154868   1661860      0.42   1475500  49988412   4192640      1.04  22129692  29884184      1304    578228   2481660      9648      6012    274856
07:14:05 PM 339251588 390157016   1659720      0.42   1475500  49989936   4192772      1.04  22129692  29885712       252    578260   2481804      9648      6004    274856
07:14:10 PM 339245152 390151852   1664756      0.42   1475500  49991108   4192772      1.04  22129700  29887084      1264    578508   2482032      9648      6008    274856
07:14:15 PM 339245080 390153400   1663284      0.42   1475500  49992624   4192772      1.04  22129692  29888428       244    578316   2482060      9632      6004    274840
07:14:20 PM 339240864 390151044   1665784      0.42   1475500  49994312   4192772      1.04  22129696  29890296      1224    578532   2482088      9680      6072    274856
07:14:25 PM 339240600 390151952   1664876      0.42   1475500  49995408   4197188      1.04  22129700  29893596       344    580744   2482164      9680      6116    274880
07:14:30 PM 339232848 390146280   1670412      0.42   1475500  49997296   4192916      1.04  22129696  29893264      1180    578484   2482492      9664      6056    274872
07:14:35 PM 339234508 390149052   1667632      0.42   1475500  49998364   4192916      1.04  22129700  29894396       216    578548   2482544      9648      6008    274872
07:14:40 PM 339226344 390143064   1673836      0.42   1475504  50000208   4192916      1.04  22129708  29896316      1276    578608   2482656      9696      6052    274856
07:14:45 PM 339227684 390145956   1670928      0.42   1475504  50001704   4192916      1.04  22129708  29897824       220    578616   2482728      9664      6012    274840
07:14:50 PM 339226756 390146804   1669904      0.42   1475508  50003220   4192916      1.04  22129712  29899488      1244    578752   2483160      9664      6040    274840
07:14:55 PM 339228140 390149908   1666864      0.42   1475512  50004860   4193048      1.04  22129716  29901064       220    578680   2483172      9648      6008    274808
07:15:00 PM 339221096 390144544   1672396      0.42   1475512  50006440   4193048      1.04  22129712  29902688      1108    578716   2483104      9904      6156    274920
07:15:05 PM 339223376 390148248   1668620      0.42   1475516  50007776   4193048      1.04  22129716  29903908        16    578632   2483260      9648      5976    274888
07:15:10 PM 339218704 390145120   1671748      0.42   1475516  50009244   4193200      1.04  22129720  29905864       532    578740   2483336     10096      5944    274856
07:15:15 PM 339220444 390148592   1668284      0.42   1475516  50010812   4193200      1.04  22129732  29907180       500    578972   2483492      9664      6028    274824
07:15:20 PM 339223256 390153024   1663840      0.42   1475516  50012332   4193200      1.04  22129728  29908692       472    578836   2483604      9664      6012    274824
07:15:25 PM 339222496 390153860   1663320      0.42   1475516  50013844   4193200      1.04  22129728  29910196      1444    578816   2483372      9616      5936    274856
07:15:30 PM 339224156 390157212   1660036      0.42   1475516  50015464   4193200      1.04  22129732  29911852       432    578888   2483376      9664      6012    274840
07:15:35 PM 339222804 390157336   1660000      0.42   1475516  50016856   4193200      1.04  22129728  29913164      1292    578876   2483372      9680      6064    274872
07:15:40 PM 339222436 390158484   1658832      0.42   1475520  50018268   4197736      1.04  22129744  29916880       436    581228   2483492      9696      6128    274896
07:15:45 PM 339228252 390166040   1651120      0.42   1475520  50019816   4193332      1.04  22129740  29916352      1400    579104   2483840      9680      6044    274888
07:15:50 PM 339228512 390168052   1649100      0.42   1475520  50021452   4193332      1.04  22129744  29918120       340    579168   2483964      9664      6008    274920
07:15:55 PM 339224656 390165736   1651700      0.42   1475520  50022844   4193468      1.04  22129736  29919476      1236    579160   2483828      9648      5952    274904
07:16:00 PM 339225184 390167992   1649428      0.42   1475520  50024448   4193724      1.04  22129744  29921336       292    579412   2483968      9728      6112    274872
07:16:05 PM 339218096 390163016   1654088      0.42   1475520  50026372   4193724      1.04  22129748  29923348      1308    579568   2484472      9664      6056    274792
07:16:10 PM 339218764 390165096   1652056      0.42   1475520  50027708   4193724      1.04  22129748  29924672       252    579496   2484500      9680      6048    274760
07:16:15 PM 339210468 390158696   1658308      0.42   1475520  50029432   4193724      1.04  22129752  29926628      1280    579724   2484820      9680      6100    274824
07:16:20 PM 339209968 390159724   1657400      0.42   1475520  50030872   4193856      1.04  22129744  29927984       212    579608   2484788      9696      6044    274840
07:16:25 PM 339202992 390154564   1662520      0.42   1475524  50032560   4194112      1.04  22129756  29929784      1244    579744   2484952      9664      6012    274904
07:16:30 PM 339203456 390156824   1660316      0.42   1475524  50034240   4194112      1.04  22129756  29931616       216    579872   2485012      9728      6076    274872
07:16:35 PM 339197700 390152472   1664556      0.42   1475524  50035496   4194112      1.04  22129760  29933000      1156    580048   2485272      9696      6080    274904
07:16:40 PM 339198660 390155020   1662032      0.42   1475528  50037004   4194380      1.04  22129764  29934500       172    579992   2485324      9712      6044    274888
07:16:45 PM 339189168 390147320   1669784      0.42   1475528  50038704   4194244      1.04  22129756  29936968      1140    580804   2485364      9856      5668    274904
07:16:50 PM 339189188 390149112   1668120      0.42   1475528  50040368   4194500      1.04  22129764  29937776       692    579916   2485344      9552      5832    274840
07:16:55 PM 339196956 390158576   1658636      0.42   1475528  50041944   4198772      1.04  22129768  29942700      1272    582984   2485484     10256      6184    274912
07:17:00 PM 339197060 390160604   1656756      0.42   1475528  50043744   4194260      1.04  22129772  29941612       172    580460   2485460      9680      6024    274824
07:17:05 PM 339196408 390161756   1655608      0.42   1475528  50045436   4194644      1.04  22129772  29943340       436    580468   2485568      9696      6016    274840
07:17:10 PM 339195252 390162116   1655236      0.42   1475528  50046828   4194644      1.04  22129772  29944816      1436    580544   2485704      9712      6020    274888
07:17:15 PM 339195484 390163768   1653584      0.42   1475528  50048180   4194900      1.04  22129772  29946280       316    580632   2485772      9728      6052    274920
07:17:20 PM 339190516 390160624   1656744      0.42   1475528  50049924   4194900      1.04  22129776  29948068      1280    580704   2485836      9712      6016    274888
07:17:25 PM 339186152 390157936   1659444      0.42   1475528  50051472   4195032      1.04  22129776  29949704       236    580764   2485952      9696      6020    274856
07:17:30 PM 339179564 390152880   1664160      0.42   1475532  50052864   4195032      1.04  22129776  29951164      1336    580820   2486428      9712      6052    274872
07:17:35 PM 339182072 390157300   1659724      0.42   1475532  50054680   4195032      1.04  22129776  29952956       272    580768   2486540      9696      6016    274872
07:17:40 PM 339175856 390152296   1664612      0.42   1475536  50055684   4195032      1.04  22129784  29954012      1204    580844   2486860      9648      5944    274936
07:17:45 PM 339177252 390155084   1661828      0.42   1475540  50056988   4195420      1.04  22129792  29955500       248    581028   2486940      9680      6020    274904
07:17:50 PM 339173632 390153336   1663584      0.42   1475540  50058676   4195420      1.04  22129792  29957228      1180    581116   2487116      9696      6020    274920
07:17:55 PM 339172756 390154036   1662868      0.42   1475540  50060112   4195420      1.04  22129792  29958696       244    581124   2487272      9632      5948    274904
07:18:00 PM 339170948 390153712   1663072      0.42   1475540  50061604   4195420      1.04  22129800  29960236      1128    581252   2487384      9680      6020    274904
07:18:05 PM 339170076 390154480   1662360      0.42   1475544  50063124   4195560      1.04  22129804  29961944       220    581340   2487444      9680      6016    274904
07:18:10 PM 339162492 390148396   1668372      0.42   1475544  50064500   4199832      1.04  22129804  29965208      1312    583288   2487640      9712      6128    274928
07:18:15 PM 339162808 390150336   1666408      0.42   1475544  50066032   4195816      1.04  22129808  29964972       228    581488   2487756      9680      6012    274872
07:18:20 PM 339153040 390142196   1674392      0.42   1475544  50067564   4195816      1.04  22129804  29966668      1180    581672   2488008      9696      6016    274888
07:18:25 PM 339153656 390144416   1672172      0.42   1475548  50069052   4196224      1.04  22129808  29968056       192    581556   2488120      9680      5980    274856
07:18:30 PM 339151096 390143460   1672912      0.42   1475548  50070728   4195948      1.04  22129804  29969716      1148    581428   2488264      9760      5932    274888
07:18:35 PM 339149628 390143344   1672944      0.42   1475548  50072224   4195948      1.04  22129812  29971432       888    581716   2488204      9696      6052    274872
07:18:40 PM 339148444 390143472   1672792      0.42   1475548  50073436   4196204      1.04  22129824  29973124      1280    582972   2488328     10048      6188    274904
07:18:45 PM 339148628 390145196   1671296      0.42   1475548  50074956   4195984      1.04  22129824  29974452       816    582044   2488120      9728      6080    274872
07:18:50 PM 339148496 390146852   1669628      0.42   1475548  50076644   4196336      1.04  22129820  29976136       360    582068   2488232      9696      6016    274856
07:18:55 PM 339148000 390147680   1668892      0.42   1475552  50077840   4196336      1.04  22129824  29977440      1332    582132   2488264      9696      6020    274840
07:19:00 PM 339148156 390149408   1667128      0.42   1475552  50079364   4196336      1.04  22129828  29978976       412    582196   2488348      9664      5988    274824
07:19:05 PM 339144212 390147324   1669104      0.42   1475552  50081108   4196728      1.04  22129828  29980880      1404    582344   2488572      9712      6084    274856
07:19:10 PM 339143040 390147760   1668592      0.42   1475552  50082636   4196728      1.04  22129828  29982400       376    582360   2488728      9680      6024    274856
07:19:15 PM 339143320 390148968   1667296      0.42   1475552  50083688   4196728      1.04  22129832  29983564      1308    582444   2488692      9696      6056    274936
07:19:20 PM 339143256 390150572   1665704      0.42   1475552  50085264   4196728      1.04  22129832  29985196       408    582508   2488772      9680      6020    274936
07:19:25 PM 339140832 390149916   1666220      0.42   1475552  50086904   4201000      1.04  22129840  29989112      1412    584804   2489040      9712      6144    274992
07:19:30 PM 339142012 390152396   1663828      0.42   1475556  50088140   4196984      1.04  22129836  29988196       480    582648   2489012      9680      6024    274920
07:19:35 PM 339140836 390152632   1663468      0.42   1475556  50089588   4197116      1.04  22129840  29989752      1248    582732   2489100      9664      6024    274936
07:19:40 PM 339142568 390156032   1660088      0.42   1475556  50091168   4197116      1.04  22129840  29991440       236    582856   2489168      9664      6024    274904
07:19:45 PM 339135908 390150932   1665384      0.42   1475556  50092628   4197116      1.04  22129844  29993020      1240    582960   2489072      9712      6060    274920
07:19:50 PM 339138208 390154652   1661616      0.42   1475556  50093956   4197116      1.04  22129844  29994388       196    583028   2489212      9664      6032    274920
07:19:55 PM 339136368 390154128   1662024      0.42   1475556  50095244   4197372      1.04  22129840  29995688      1280    583044   2489356      9696      6044    274872
07:20:00 PM 339137660 390156992   1659176      0.42   1475556  50096724   4197504      1.04  22129840  29997220       220    583056   2489432      9696      6000    274872
07:20:05 PM 339140752 390161484   1654428      0.42   1475560  50098156   4197504      1.04  22129848  29998896      1316    583288   2489652      9712      6068    274952
07:20:10 PM 339140244 390162188   1653728      0.42   1475560  50099284   4198708      1.04  22129852  30000528       184    583356   2489732      9728      6076    274904
07:20:15 PM 339138352 390161564   1654540      0.42   1475560  50100472   4197760      1.04  22129856  30001292       744    583564   2489624      9888      5880    274920
07:20:20 PM 339137984 390163336   1652992      0.42   1475560  50102488   4197760      1.04  22129852  30003460       188    583572   2489524      9712      6068    274920
07:20:25 PM 339137572 390164508   1651800      0.42   1475560  50103968   4197892      1.04  22129860  30005204       372    583660   2489648     10224      6104    274872
07:20:30 PM 339138548 390167132   1648984      0.42   1475560  50105520   4198688      1.04  22129860  30006656       508    583764   2489936      9680      6040    274856
07:20:35 PM 339137400 390167408   1648708      0.42   1475560  50106876   4198148      1.04  22129860  30008076       332    583812   2490004      9680      6036    274840
07:20:40 PM 339127948 390159496   1656620      0.42   1475560  50108280   4198288      1.04  22129860  30009472      1460    583784   2490140      9680      5992    274824
07:20:45 PM 339125864 390158948   1657204      0.42   1475560  50109728   4202560      1.04  22129864  30013228       400    586092   2490192      9664      6060    274848
07:20:50 PM 339124120 390158664   1657580      0.42   1475564  50111040   4198288      1.04  22129872  30012532      1364    584092   2490244      9680      6028    274824
07:20:55 PM 339124020 390160328   1655976      0.42   1475564  50112700   4198544      1.04  22129872  30014300       340    584200   2490288      9680      6036    274824
07:21:00 PM 339119676 390157892   1658388      0.42   1475568  50114552   4198544      1.04  22129876  30016324      1400    584344   2490364      9696      6068    274824
07:21:05 PM 339120752 390160556   1655700      0.42   1475568  50116076   4198676      1.04  22129876  30017904       308    584440   2490452      9696      6068    274808
07:21:10 PM 339114164 390155208   1661196      0.42   1475568  50117384   4198676      1.04  22129880  30019328      1208    584552   2490236      9712      6104    274840
07:21:15 PM 339115072 390157500   1658784      0.42   1475572  50118708   4198932      1.04  22129880  30020708       228    584592   2490412      9680      6048    274840
07:21:20 PM 339108380 390152528   1664036      0.42   1475572  50120344   4198932      1.04  22129884  30022432      1156    584692   2490216      9664      6036    274856
07:21:25 PM 339108868 390154544   1661996      0.42   1475576  50121840   4198932      1.04  22129884  30023856       236    584660   2490268      9680      6044    274872
07:21:30 PM 339102576 390149460   1667232      0.42   1475580  50122976   4199064      1.04  22129896  30025132      1148    584788   2490184      9632      6032    274824
07:21:35 PM 339102400 390151040   1665664      0.42   1475580  50124644   4199320      1.04  22129900  30027012       196    584980   2490260      9648      6040    274840
07:21:40 PM 339092868 390143000   1673376      0.42   1475580  50125988   4199320      1.04  22129896  30028320       892    584924   2490736      9664      6044    274872
07:21:45 PM 339091808 390143468   1672896      0.42   1475580  50127452   4199320      1.04  22129900  30030016        32    585176   2490812      9680      6076    274872
07:21:50 PM 339090620 390143692   1672656      0.42   1475580  50128860   4199452      1.04  22129904  30031576      1092    585312   2490832      9664      6044    274936
07:21:55 PM 339091780 390147032   1669280      0.42   1475580  50130936   4203612      1.04  22129908  30035476       144    587268   2490972      9696      6160    274928
07:22:00 PM 339098348 390155100   1661284      0.42   1475580  50132324   4199860      1.04  22129900  30035560      1112    585804   2491012      9728      5888    274824
07:22:05 PM 339097816 390156352   1660040      0.42   1475584  50134020   4199860      1.04  22129908  30036968       852    585592   2491088      9632      6040    274808
07:22:10 PM 339094416 390154520   1661860      0.42   1475588  50135460   4200116      1.04  22129908  30039540      1052    586736   2491224      9984      6020    274840
07:22:15 PM 339093904 390155708   1660916      0.42   1475588  50137060   4200116      1.04  22129920  30040288       260    585872   2491080      9648      6076    274792
07:22:20 PM 339094820 390158028   1658608      0.42   1475588  50138380   4200116      1.04  22129920  30041604       360    585856   2491152      9632      6048    274776
07:22:25 PM 339086908 390151480   1665112      0.42   1475588  50139660   4200116      1.04  22129916  30042884      1388    585860   2491280      9664      6036    274888
07:22:30 PM 339086760 390153096   1663536      0.42   1475588  50141328   4200372      1.04  22129920  30044752       420    586064   2491336      9648      6036    274888
07:22:35 PM 339086892 390154660   1662056      0.42   1475592  50142676   4200504      1.04  22129932  30046252      1308    586248   2491332      9632      6044    274872
07:22:40 PM 339087240 390156576   1660192      0.42   1475596  50144144   4200504      1.04  22129932  30047776       392    586272   2491376      9664      6072    274872
07:22:45 PM 339082748 390153316   1663368      0.42   1475596  50145368   4200504      1.04  22129940  30049176      1344    586488   2491468      9696      6144    274856
07:22:50 PM 339083432 390155572   1661116      0.42   1475596  50146840   4200760      1.04  22129936  30050632       448    586456   2491564      9696      6108    274888
07:22:55 PM 339079808 390153544   1663352      0.42   1475596  50148368   4200760      1.04  22129932  30052208      1180    586440   2491424      9648      6060    274888
07:23:00 PM 339080764 390155928   1660968      0.42   1475596  50149700   4200892      1.04  22129940  30053720       232    586652   2491520      9680      6100    274888
07:23:05 PM 339071820 390148124   1668392      0.42   1475596  50150928   4204796      1.04  22129940  30056560      1160    588320   2491812      9680      6128    274896
07:23:10 PM 339072632 390150532   1665972      0.42   1475596  50152420   4201148      1.04  22129940  30056648       316    586904   2491928      9680      6076    274872
07:23:15 PM 339065616 390145548   1670900      0.42   1475596  50154348   4201148      1.04  22129948  30058552      1132    586868   2492088      9648      6028    274824
07:23:20 PM 339064900 390146460   1669988      0.42   1475596  50155868   4201280      1.04  22129944  30060308       196    587048   2492196      9664      6072    274824
07:23:25 PM 339064432 390147356   1669064      0.42   1475596  50157148   4201280      1.04  22129944  30061628      1324    587132   2492308      9648      6048    274792
07:23:30 PM 339063628 390147904   1668504      0.42   1475600  50158392   4201536      1.04  22129944  30062852       196    587112   2492424      9616      5956    274760
07:23:35 PM 339063304 390149204   1666952      0.42   1475600  50159916   4201536      1.04  22129952  30064848      1180    587612   2492776      9696      6212    274840
07:23:40 PM 339063164 390150480   1665688      0.42   1475600  50161216   4202740      1.04  22129960  30066688       208    588148   2492880      9632      6056    274856
07:23:45 PM 339055660 390144072   1671956      0.42   1475600  50162224   4201668      1.04  22129944  30067012      1224    587868   2493108      9984      5972    274840
07:23:50 PM 339055448 390145540   1670628      0.42   1475600  50163788   4201668      1.04  22129956  30068756        12    587576   2493084      9632      6048    274824
07:23:55 PM 339052932 390144928   1671272      0.42   1475604  50165616   4201924      1.04  22129948  30070596       724    587668   2493124     10128      5992    274808
07:24:00 PM 339054296 390147664   1668284      0.42   1475604  50167024   4201924      1.04  22129972  30072208        16    587960   2493340      9664      6108    274792
07:24:05 PM 339056356 390151228   1664716      0.42   1475604  50168432   4202064      1.04  22129964  30073660        12    587856   2493440      9632      6048    274776
07:24:10 PM 339057076 390153596   1662268      0.42   1475604  50170004   4202064      1.04  22129960  30075128      1512    587812   2493596      9632      6016    274808
07:24:15 PM 339057036 390154936   1660944      0.42   1475604  50171292   4202320      1.04  22129968  30076624       316    587996   2493672      9632      6052    274760
07:24:20 PM 339053724 390152944   1663012      0.42   1475604  50172556   4206592      1.04  22129972  30080164      1524    590268   2493652      9648      6140    274880
07:24:25 PM 339051432 390152524   1663636      0.42   1475604  50174300   4202320      1.04  22129968  30079832       324    588176   2493576      9632      6048    274824
07:24:30 PM 339048752 390151500   1664652      0.42   1475604  50175848   4202452      1.04  22129968  30081360      1552    588148   2493692      9632      6044    274888
07:24:35 PM 339047244 390151752   1664420      0.42   1475608  50177480   4202708      1.04  22129968  30083144       304    588280   2493796      9648      6076    274872
07:24:40 PM 339038224 390144152   1672076      0.42   1475612  50178792   4204756      1.04  22129984  30086712      1228    590604   2493844      9648      6080    274840
07:24:45 PM 338783240 389891280   1923432      0.49   1475612  50180856  51618948     12.80  22130880  30366584       268    869452   2495408      9904     13536    274968
07:24:50 PM 338774684 389883364   1930984      0.49   1475616  50181488  51621116     12.80  22130884  30370192      1500    872372   2495776      9904     13544    274952
07:24:55 PM 338774328 389883256   1931232      0.49   1475616  50181740  51518272     12.78  22130892  30370292       348    871844   2495632      9904     13512    274952
