Linux 5.15.0-91-generic (gl5) 	01/26/2024 	_x86_64_	(32 CPU)

04:21:27 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:21:32 AM     all      3.66      0.00      4.45      0.12      0.00     91.77
04:21:32 AM       0      0.80      0.00      4.23      3.82      0.00     91.15
04:21:32 AM       1      3.80      0.00      4.60      0.00      0.00     91.60
04:21:32 AM       2      0.40      0.00      4.80      0.00      0.00     94.80
04:21:32 AM       3      0.60      0.00      4.41      0.00      0.00     94.99
04:21:32 AM       4      0.80      0.00      4.59      0.00      0.00     94.61
04:21:32 AM       5      1.00      0.00      4.20      0.00      0.00     94.80
04:21:32 AM       6      0.40      0.00      4.80      0.00      0.00     94.80
04:21:32 AM       7      0.60      0.00      4.61      0.00      0.00     94.79
04:21:32 AM       8      0.80      0.00      4.60      0.00      0.00     94.60
04:21:32 AM       9     89.18      0.00      1.80      0.00      0.00      9.02
04:21:32 AM      10      0.80      0.00      4.43      0.00      0.00     94.77
04:21:32 AM      11      1.59      0.00      4.58      0.00      0.00     93.82
04:21:32 AM      12      1.00      0.00      4.20      0.00      0.00     94.80
04:21:32 AM      13      1.20      0.00      4.20      0.00      0.00     94.60
04:21:32 AM      14      0.40      0.00      4.60      0.00      0.00     95.00
04:21:32 AM      15      0.40      0.00      4.80      0.00      0.00     94.80
04:21:32 AM      16      0.40      0.00      5.39      0.00      0.00     94.21
04:21:32 AM      17      1.00      0.00      4.60      0.00      0.00     94.40
04:21:32 AM      18      0.80      0.00      4.20      0.00      0.00     95.00
04:21:32 AM      19      1.00      0.00      5.38      0.00      0.00     93.63
04:21:32 AM      20      1.00      0.00      4.59      0.00      0.00     94.41
04:21:32 AM      21      0.60      0.00      4.79      0.00      0.00     94.61
04:21:32 AM      22      1.00      0.00      4.60      0.00      0.00     94.40
04:21:32 AM      23      0.80      0.00      4.21      0.00      0.00     94.99
04:21:32 AM      24      1.40      0.00      3.80      0.00      0.00     94.80
04:21:32 AM      25      0.80      0.00      4.40      0.00      0.00     94.80
04:21:32 AM      26      0.80      0.00      4.80      0.00      0.00     94.40
