timestamp,module,event
2024-02-01T05:11:11,topoaa,start
2024-02-01T05:11:16,topoaa,finish
2024-02-01T05:11:18,rigidbody,start
2024-02-01T09:16:01,rigidbody,finish
2024-02-01T09:16:03,caprieval,start
2024-02-01T09:46:08,caprieval,finish
2024-02-01T09:46:09,seletop,start
2024-02-01T09:46:12,seletop,finish
2024-02-01T09:46:14,caprieval,start
2024-02-01T09:47:35,caprieval,finish
2024-02-01T09:47:37,flexref,start
2024-02-01T11:15:03,caprieval,start
2024-02-01T11:15:03,flexref,finish
2024-02-01T11:15:55,caprieval,finish
2024-02-01T11:15:56,emref,start
2024-02-01T11:23:19,emref,finish
2024-02-01T11:23:19,caprieval,start
2024-02-01T11:24:14,caprieval,finish
2024-02-01T11:24:14,clustfcc,start
2024-02-01T11:24:34,clustfcc,finish
2024-02-01T11:24:34,seletopclusts,start
2024-02-01T11:25:00,seletopclusts,finish
2024-02-01T11:25:00,caprieval,start
2024-02-01T11:25:43,caprieval,finish
