Timestamp,CPU,CPU MHz
,0,3200.0
,1,962.884
,2,3200.0
,3,3200.0
,4,3200.0
,5,3200.0
,6,3200.0
,7,3200.0
,8,3200.0
,9,3200.0
,10,3200.0
,11,3200.0
,12,3200.0
,13,3200.0
,14,3200.0
,15,3200.0
,16,3200.0
,17,3200.0
,18,2141.318
,19,3200.0
,20,3200.0
,21,3200.0
,22,3200.0
,23,3200.0
,24,3200.0
,25,3200.0
,26,3200.0
,27,3200.0
,28,3200.0
,29,3200.0
,30,3200.0
,31,3200.0
,32,3200.0
,33,3200.0
,34,3200.0
,35,2586.131
,36,3200.0
,37,3200.0
,38,3200.0
,39,3200.0
,40,3200.0
,41,3200.0
,42,3200.0
,43,3200.0
,44,3200.0
,45,3200.0
,46,3200.0
,47,3200.0
,48,3200.0
,49,1764.297
,50,3200.0
,51,3200.0
,52,3200.0
,53,3200.0
,54,3200.0
,55,3200.0
,56,3200.0
,57,3200.0
,58,3200.0
,59,3200.0
,60,3200.0
,61,3200.0
,62,3200.0
,63,3200.0
,64,3200.0
,65,3200.0
,66,3200.0
,67,1916.487
,68,3200.0
,69,3200.0
,70,3200.0
,71,3200.0
,72,3200.0
,73,3200.0
,74,3200.0
,75,3200.0
,76,3200.0
,77,3200.0
,78,3200.0
,79,3200.0
,80,3200.0
,81,3200.0
,82,1861.39
,83,3200.0
,84,3200.0
,85,3200.0
,86,3200.0
,87,3200.0
,88,3200.0
,89,3200.0
,90,3200.0
,91,3200.0
,92,3200.0
,93,3200.0
,94,3164.339
,95,3200.0
