Linux 5.15.0-91-generic (gl5) 	01/22/2024 	_x86_64_	(32 CPU)

12:48:40 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:48:45 PM     all      3.62      0.00      4.20      0.19      0.00     91.99
12:48:45 PM       0      0.40      0.00      5.00      0.00      0.00     94.60
12:48:45 PM       1      1.20      0.00      4.00      0.00      0.00     94.80
12:48:45 PM       2      0.80      0.00      4.40      0.00      0.00     94.80
12:48:45 PM       3      1.20      0.00      3.81      0.00      0.00     94.99
12:48:45 PM       4      1.00      0.00      4.00      0.00      0.00     95.00
12:48:45 PM       5      0.60      0.00      4.60      0.00      0.00     94.80
12:48:45 PM       6      0.40      0.00      4.61      0.00      0.00     94.99
12:48:45 PM       7      0.80      0.00      4.21      0.00      0.00     94.99
12:48:45 PM       8      0.80      0.00      4.59      0.00      0.00     94.61
12:48:45 PM       9      2.81      0.00      4.81      0.00      0.00     92.38
12:48:45 PM      10     86.12      0.00      1.21      0.00      0.00     12.68
12:48:45 PM      11      1.00      0.00      4.19      0.00      0.00     94.81
12:48:45 PM      12      1.00      0.00      4.39      0.00      0.00     94.61
12:48:45 PM      13      0.60      0.00      4.41      0.00      0.00     94.99
12:48:45 PM      14      0.80      0.00      4.40      0.00      0.00     94.80
12:48:45 PM      15      1.80      0.00      3.40      6.20      0.00     88.60
12:48:45 PM      16      1.40      0.00      3.80      0.00      0.00     94.80
12:48:45 PM      17      0.80      0.00      4.21      0.00      0.00     94.99
12:48:45 PM      18      0.80      0.00      4.40      0.00      0.00     94.80
12:48:45 PM      19      0.40      0.00      4.79      0.00      0.00     94.81
12:48:45 PM      20      1.20      0.00      4.00      0.00      0.00     94.80
12:48:45 PM      21      1.40      0.00      3.80      0.00      0.00     94.80
12:48:45 PM      22      0.80      0.00      4.40      0.00      0.00     94.80
12:48:45 PM      23      1.00      0.00      4.19      0.00      0.00     94.81
12:48:45 PM      24      0.60      0.00      4.60      0.00      0.00     94.80
12:48:45 PM      25      0.60      0.00      4.60      0.00      0.00     94.80
12:48:45 PM      26      1.00      0.00      4.19      0.00      0.00     94.81
12:48:45 PM      27      1.40      0.00      3.80      0.00      0.00     94.80
12:48:45 PM      28      0.60      0.00      4.79      0.00      0.00     94.61
12:48:45 PM      29      0.80      0.00      4.43      0.00      0.00     94.77
12:48:45 PM      30      0.80      0.00      4.41      0.00      0.00     94.79
12:48:45 PM      31      1.41      0.00      3.82      0.00      0.00     94.78

12:48:45 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:48:50 PM     all      1.02      0.00      0.24      0.98      0.00     97.76
12:48:50 PM       0      0.40      0.00      0.40      0.00      0.00     99.20
12:48:50 PM       1      0.20      0.00      0.00      0.00      0.00     99.80
12:48:50 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
