timestamp,module,event
2024-01-27T12:57:35,topoaa,start
2024-01-27T12:57:40,topoaa,finish
2024-01-27T12:57:42,rigidbody,start
2024-01-27T19:51:30,rigidbody,finish
2024-01-27T19:51:31,caprieval,start
2024-01-27T20:21:16,caprieval,finish
2024-01-27T20:21:18,seletop,start
2024-01-27T20:21:21,seletop,finish
2024-01-27T20:21:23,caprieval,start
2024-01-27T20:22:54,caprieval,finish
2024-01-27T20:22:56,flexref,start
2024-01-27T22:54:09,caprieval,start
2024-01-27T22:54:09,flexref,finish
2024-01-27T22:55:22,caprieval,finish
2024-01-27T22:55:24,emref,start
2024-01-27T23:08:05,emref,finish
2024-01-27T23:08:06,caprieval,start
2024-01-27T23:09:17,caprieval,finish
2024-01-27T23:09:17,clustfcc,start
2024-01-27T23:09:36,clustfcc,finish
2024-01-27T23:09:37,seletopclusts,start
2024-01-27T23:10:03,seletopclusts,finish
2024-01-27T23:10:03,caprieval,start
2024-01-27T23:10:57,caprieval,finish
