Linux 5.15.30-2-pve (superserver2) 	01/31/2024 	_x86_64_	(32 CPU)

02:08:32 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
02:20:42 AM 310963164 387908696   3714032      0.94    858372  76204276 172811144     42.85  50964144  28012952        64   2081092   3133940     10704     37844    863384
02:20:47 AM 310963552 387909504   3713172      0.94    858372  76204672 176528484     43.78  50964240  28048584       920   2116020   3134016     10672     38460    863368
02:20:52 AM 310951536 387897732   3724920      0.94    858372  76204952 176640012     43.80  50964248  28090084       488   2157880   3134004     10688     38420    863328
02:20:57 AM 310999868 387946392   3676512      0.93    858372  76205268 176548172     43.78  50964316  28062212       664   2129400   3133764     10704     38388    863312
02:21:02 AM 311018392 387965172   3657772      0.93    858372  76205404 176568128     43.78  50964328  28072432       488   2139808   3133844     10704     38692    863376
02:21:07 AM 311026224 387973388   3649724      0.92    858372  76205940 176599116     43.79  50964336  28084672       684   2151400   3133524     10688     38476    863376
02:21:12 AM 311025656 387973060   3650012      0.92    858372  76206220 176831260     43.85  50964344  28091260       416   2157760   3133524     10688     38528    863360
02:21:17 AM 311045016 387992728   3630568      0.92    858372  76206528 176642636     43.80  50964344  28104896       544   2171092   3133300     10672     38572    863328
02:21:22 AM 310995760 387943760   3679516      0.93    858372  76206812 176743288     43.83  50964344  28143168       424   2208900   3133324     10688     38616    863312
02:21:27 AM 311039960 387988184   3635064      0.92    858372  76207152 176681216     43.81  50964352  28124708       568   2190264   3133236     10688     38668    863296
02:21:32 AM 311057268 388005884   3617388      0.92    858372  76207488 176690736     43.82  50964348  28130684       416   2195808   3133268     10752     39200    863280
02:21:37 AM 311048040 387997008   3626396      0.92    858372  76207880 176718440     43.82  50964352  28142992       420   2207760   3133096     10688     38732    863296
02:21:42 AM 311039664 387989044   3634284      0.92    858372  76208224 176716564     43.82  50964420  28144516       568   2209028   3133240     10704     38736    863328
02:21:47 AM 311037760 387987448   3635784      0.92    858372  76208620 176726392     43.82  50964456  28147480       572   2211620   3133248     10704     38740    863360
02:21:52 AM 311047860 387998272   3625344      0.92    858372  76209176 170992756     42.40  50964604  28092720      1044   2156580   3133032     10736     37816    863352
02:21:57 AM 310945128 387895756   3728004      0.94    858372  76209404 176641972     43.80  50964768  28106572       756   2170148   3132876     10704     38532    863392
02:22:02 AM 310918088 387869092   3754672      0.95    858372  76209904 176661056     43.81  50964780  28114112       348   2177108   3132748     10704     38572    863392
02:22:07 AM 310993292 387944916   3679128      0.93    858372  76210280 172896512     42.87  50964900  28061340       680   2124068   3132712     10688     37876    863424
02:22:12 AM 310920920 387872844   3750864      0.95    858372  76210472 176547684     43.78  50965164  28069320      1056   2132292   3133156     10688     38312    863408
02:22:17 AM 310912976 387865104   3758144      0.95    858372  76210724 176566868     43.78  50965240  28069964       296   2132688   3133568     10672     38408    863488
02:22:22 AM 310926404 387879144   3743964      0.95    858372  76211300 173692560     43.07  50965392  28047884       592   2110616   3133744     10704     38072    863504
02:22:27 AM 310933272 387885988   3737040      0.95    858372  76211300 176555560     43.78  50965404  28067380       468   2130040   3133800     10704     38444    863552
02:22:32 AM 310937788 387890820   3732104      0.95    858372  76211604 176553852     43.78  50965468  28069304       340   2131416   3133916     10736     38668    863440
02:22:37 AM 310963132 387916456   3706808      0.94    858372  76211912 176572908     43.79  50965480  28077028       388   2138968   3133560     10688     38436    863424
02:22:42 AM 310969864 387923484   3699772      0.94    858372  76212216 176594464     43.79  50965496  28089136       268   2150680   3133560     10688     38468    863440
02:22:47 AM 310989520 387943436   3679988      0.93    858372  76212520 176718744     43.82  50965500  28134172       412   2195564   3133384     10704     38620    863440
02:22:52 AM 311030768 387985012   3638356      0.92    858372  76212840 176644796     43.80  50965500  28111804       276   2172640   3133448     10752     38600    863440
02:22:57 AM 311032048 387986596   3637204      0.92    858372  76213168 176676144     43.81  50965508  28125612       368   2186336   3132992     10704     38692    863440
02:23:02 AM 311023432 387978352   3645956      0.92    858372  76213312 176696404     43.82  50965496  28134708       284   2194400   3132712     10608     38344    863408
02:23:07 AM 311033588 387988724   3635128      0.92    858372  76213856 176713208     43.82  50965496  28144304       252   2204372   3132840     10688     38724    863392
02:23:12 AM 311038160 387993784   3630056      0.92    858372  76214216 176701476     43.82  50965576  28139628       452   2199000   3132980     10704     38628    863456
02:23:17 AM 311015964 387971776   3651944      0.92    858372  76214552 176698128     43.82  50965644  28138388       464   2197792   3132952     10736     38480    863440
02:23:22 AM 310986296 387942712   3680996      0.93    858372  76214968 176788088     43.84  50965716  28147908       240   2206600   3133152     10720     38700    863408
02:23:27 AM 310994164 387950764   3672316      0.93    858372  76215308 176696708     43.82  50965796  28134876       324   2193396   3133624     10736     38728    863432
02:23:32 AM 311060076 388017348   3605772      0.91    858372  76215772 170121428     42.19  50965852  28069324       400   2127268   3133792     10736     37216    863408
