JobName,AVG_CPU_freq_MHz
daa-local-nc16_gl6-41.cfg,1823.3737005215933
daa-local-nc16_gl6-42.cfg,1800.0006287483152
daa-local-nc16_gl6-43.cfg,1817.8804871247708
daa-local-nc32_gl6-42.cfg,2268.899112211282
