JobName,AVG_CPU_freq_MHz
daa-local-nc16_ss2-11.cfg,2868.216187295847
daa-local-nc16_ss2-12.cfg,2864.8381331871606
daa-local-nc16_ss2-13.cfg,2864.0368935100682
daa-local-nc32_ss2-11.cfg,2621.8505834049793
daa-local-nc32_ss2-12.cfg,2612.678210453457
daa-local-nc32_ss2-13.cfg,2621.040467718248
