JobName,AVG_CPU_freq_MHz
daa-local-nc16_gl5-41.cfg,1836.4037351546624
daa-local-nc16_gl5-42.cfg,1863.810350717566
daa-local-nc16_gl5-43.cfg,1858.7617985586676
daa-local-nc32_gl5-41.cfg,2253.986777144555
daa-local-nc32_gl5-42.cfg,2242.6564733749997
daa-local-nc32_gl5-43.cfg,2270.5473715755934
