Linux 5.15.30-2-pve (superserver2) 	01/28/2024 	_x86_64_	(32 CPU)

06:31:41 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:31:46 PM     all      3.09      0.00      4.37      0.22      0.00     92.32
06:31:46 PM       0      0.40      0.00      4.62      0.00      0.00     94.98
06:31:46 PM       1      0.80      0.00      4.61      0.00      0.00     94.59
06:31:46 PM       2      0.40      0.00      4.61      0.00      0.00     94.99
06:31:46 PM       3      0.00      0.00      5.01      0.00      0.00     94.99
06:31:46 PM       4      0.80      0.00      4.40      0.00      0.00     94.80
06:31:46 PM       5      0.80      0.00      4.41      0.00      0.00     94.79
06:31:46 PM       6      0.80      0.00      4.80      0.00      0.00     94.40
06:31:46 PM       7      0.80      0.00      4.79      0.00      0.00     94.41
06:31:46 PM       8      0.60      0.00      4.41      0.00      0.00     94.99
06:31:46 PM       9     75.40      0.00      1.40      4.80      0.00     18.40
06:31:46 PM      10      0.80      0.00      4.21      0.00      0.00     94.99
06:31:46 PM      11      0.40      0.00      4.61      0.00      0.00     94.99
06:31:46 PM      12      0.80      0.00      4.21      0.00      0.00     94.99
06:31:46 PM      13      0.80      0.00      4.20      0.00      0.00     95.00
06:31:46 PM      14      0.60      0.00      4.40      0.00      0.00     95.00
06:31:46 PM      15      0.60      0.00      4.41      0.00      0.00     94.99
06:31:46 PM      16      0.80      0.00      4.59      0.00      0.00     94.61
06:31:46 PM      17      1.00      0.00      4.19      0.00      0.00     94.81
06:31:46 PM      18      0.80      0.00      4.40      0.00      0.00     94.80
06:31:46 PM      19      0.80      0.00      4.21      0.00      0.00     94.99
06:31:46 PM      20      1.20      0.00      4.01      2.20      0.00     92.59
06:31:46 PM      21      0.80      0.00      4.21      0.00      0.00     94.99
06:31:46 PM      22      2.99      0.00      4.79      0.00      0.00     92.22
06:31:46 PM      23      0.60      0.00      4.59      0.00      0.00     94.81
06:31:46 PM      24      0.60      0.00      4.63      0.00      0.00     94.77
06:31:46 PM      25      0.60      0.00      4.41      0.00      0.00     94.99
06:31:46 PM      26      1.00      0.00      4.20      0.00      0.00     94.80
06:31:46 PM      27      0.40      0.00      4.61      0.00      0.00     94.99
06:31:46 PM      28      0.60      0.00      4.41      0.00      0.00     94.99
06:31:46 PM      29      1.00      0.00      4.19      0.00      0.00     94.81
06:31:46 PM      30      0.40      0.00      4.61      0.00      0.00     94.99
06:31:46 PM      31      0.40      0.00      4.61      0.00      0.00     94.99

06:31:46 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:31:51 PM     all      1.28      0.00      0.24      1.21      0.00     97.27
06:31:51 PM       0      0.00      0.00      0.40      0.00      0.00     99.60
06:31:51 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
