Linux 5.15.30-2-pve (superserver2) 	01/28/2024 	_x86_64_	(32 CPU)

06:31:41 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
06:33:26 PM 313544504 389031220   2594312      0.66    857812  74796348   6637756      1.65  50388728  26196596        32   1097204   3080808      9744     10204    862156
06:33:31 PM 313546872 389034956   2590528      0.66    857812  74797636   6637756      1.65  50388796  26197920        52   1097236   3080936      9744     10200    862140
06:33:36 PM 313548672 389038144   2587328      0.66    857812  74798932   6637756      1.65  50388796  26199168        44   1097272   3081040      9744     10204    862124
06:33:41 PM 313081996 388574792   3047524      0.77    857812  74802108 100013148     24.80  50390028  26732808      2424   1627900   3084344     10256     24308    862460
06:33:46 PM 313337088 388832800   2789684      0.71    857812  74804980  71476652     17.72  50390196  26506912       816   1400256   3084220     10192     20336    862396
06:33:51 PM 313111872 388608680   3014108      0.76    857812  74806044  99991964     24.80  50390860  26746416      3252   1639700   3083948     10256     24292    862428
06:33:56 PM 313244384 388742676   2880052      0.73    857812  74807484  71118048     17.64  50391048  26589312      1516   1481352   3084052     10224     21208    862468
06:34:01 PM 313111436 388612628   3010948      0.76    857812  74810360 100006428     24.80  50391388  26748420      3324   1638028   3083228     10256     24340    862460
06:34:06 PM 313161276 388664280   2958820      0.75    857812  74812132  87843656     21.78  50391728  26693668      2112   1581892   3083744     10240     23012    862380
06:34:11 PM 313104044 388609552   3013840      0.76    857812  74814592 100000028     24.80  50392000  26749988      2900   1635020   3083496     10240     23976    862364
06:34:16 PM 313157020 388665136   2958332      0.75    857812  74817160  93487204     23.18  50392288  26724204      2748   1608000   3083460     10240     23524    862348
06:34:21 PM 313133556 388644000   2979540      0.75    857812  74819424 100008792     24.80  50392680  26756376      2836   1637792   3083452     10256     24192    862412
06:34:26 PM 313276720 388789952   2833252      0.72    857816  74822156  74989124     18.60  50392896  26570476      1944   1449368   3083840     10176     20852    862364
06:34:31 PM 313138340 388653460   2970040      0.75    857816  74824020  97192668     24.10  50393248  26741040      2952   1618844   3083568     10256     23904    862396
06:34:36 PM 313119340 388636916   2986140      0.76    857816  74826424  97180100     24.10  50393528  26755136      3092   1630396   3084064     10240     24344    862444
06:34:41 PM 313125164 388645276   2978156      0.75    857816  74828864  96287596     23.88  50393840  26736520      3092   1608728   3083784     10256     23728    862460
06:34:46 PM 313079228 388601588   3022376      0.77    857816  74831080 100003160     24.80  50394184  26767612      3068   1639572   3083284     10256     24316    862412
06:34:51 PM 313053368 388578256   3045316      0.77    857816  74833460  94378820     23.40  50394464  26761828      3160   1631536   3083824     10256     23644    862460
06:34:56 PM 313101484 388629384   2993392      0.76    857816  74836412  86957876     21.56  50394768  26684856      2700   1551784   3084680     10208     22196    862428
06:35:01 PM 313063740 388593304   3030152      0.77    857816  74837904  94367804     23.40  50395096  26753596      2692   1619288   3084172     10256     23492    862460
06:35:06 PM 313036628 388568440   3055672      0.77    857816  74840156  99996560     24.80  50395384  26776164      3168   1639624   3083512     10240     23940    862444
06:35:11 PM 313068264 388602764   3020744      0.76    857816  74842792  96315808     23.88  50395692  26748196      2844   1609416   3084168     10240     23752    862444
06:35:16 PM 313167456 388704272   2919444      0.74    857816  74845100  82382540     20.43  50395920  26638292      2860   1497648   3083968     10240     22040    862476
06:35:21 PM 313056568 388595380   3028252      0.77    857816  74847004  93498772     23.19  50396296  26747016      2648   1604104   3084144     10240     23644    862428
06:35:26 PM 313071584 388612532   3010804      0.76    857816  74849120  90871300     22.53  50396600  26731796      2632   1587492   3084460     10256     23272    862380
06:35:31 PM 313066172 388609560   3013048      0.76    857820  74851516  93487232     23.18  50396892  26755436      3124   1609568   3085228     10256     23628    862508
06:35:36 PM 313046228 388591908   3030428      0.77    857820  74853792  97182624     24.10  50397248  26767596      3164   1619268   3085516     10256     24104    862492
06:35:41 PM 313098024 388646372   2976904      0.75    857820  74856388  86971980     21.57  50397520  26708012      2636   1557692   3084648     10224     22676    862476
06:35:46 PM 313020964 388571472   3051148      0.77    857820  74858504  97198468     24.10  50397796  26790020      3048   1637956   3085348     10240     23788    862508
06:35:51 PM 312986012 388538728   3084652      0.78    857820  74860692  99995084     24.80  50398172  26791540      2348   1637612   3084608     10256     23976    862524
06:35:56 PM 313067316 388622972   3000464      0.76    857820  74863600  83269916     20.65  50398460  26701960      2324   1544884   3084584     10240     22396    862460
06:36:01 PM 312952916 388510416   3113504      0.79    857820  74865352 100022068     24.80  50398764  26797844      3216   1638436   3084192     10272     24328    862396
06:36:06 PM 313001400 388561832   3062144      0.78    857820  74868172  92598748     22.96  50399096  26740792      3032   1580496   3084248     10240     23416    862348
06:36:11 PM 312960184 388522444   3101536      0.79    857820  74870000  94375104     23.40  50399356  26781328      2888   1619380   3084244     10224     23560    862316
06:36:16 PM 312953376 388518036   3105680      0.79    857820  74872292  93495776     23.18  50399680  26771152      3272   1607260   3084616     10240     23764    862332
06:36:21 PM 312983196 388550712   3073424      0.78    857820  74875096  93485088     23.18  50400072  26771600      2808   1605388   3084248     10240     23664    862380
06:36:26 PM 312989644 388559456   3065268      0.78    857820  74877324  90660836     22.48  50400316  26757848      2560   1589412   3083728     10224     23196    862332
06:36:31 PM 312932252 388504388   3119648      0.79    857820  74879588 100000604     24.80  50400660  26811156      3208   1639796   3084476     10240     24164    862428
06:36:36 PM 312927800 388502388   3121884      0.79    857820  74882000  99996588     24.80  50400988  26813300      2712   1640464   3084280     10256     23900    862412
06:36:41 PM 312967704 388544932   3079548      0.78    857820  74884516  90660628     22.48  50401280  26780852      2620   1606160   3084196     10240     22804    862396
06:36:46 PM 312912732 388492484   3131932      0.79    857820  74886892 100022576     24.80  50401636  26817104      2992   1639888   3084408     10240     24112    862396
06:36:51 PM 312929392 388511372   3112624      0.79    857820  74889076  94365420     23.40  50401968  26809668      2480   1631144   3084872     10224     23880    862412
06:36:56 PM 312923268 388507508   3116284      0.79    857820  74891256  91543360     22.70  50402216  26810052      2676   1629080   3085156     10224     23476    862412
06:37:01 PM 312909432 388496004   3127156      0.79    857820  74893756  93482796     23.18  50402496  26793104      3052   1609560   3085620     10240     23492    862444
06:37:06 PM 312949932 388539424   3084260      0.78    857820  74896444  92614464     22.97  50402828  26764132      2476   1578848   3085328     10192     22988    862364
06:37:11 PM 312948600 388540752   3083932      0.78    857820  74899040  92597440     22.96  50403196  26763664      3104   1576544   3084392     10224     23196    862348
06:37:16 PM 312929968 388524752   3099696      0.78    857820  74901528  92623728     22.97  50403504  26769276      2988   1579692   3084772     10208     23204    862412
06:37:21 PM 312940948 388537668   3087248      0.78    857820  74903420  93517648     23.19  50403836  26776520      2292   1585032   3084348     10288     23132    862412
06:37:26 PM 312877060 388476676   3147800      0.80    857824  74906252 100007244     24.80  50404164  26838320      3372   1645344   3084848     10224     24384    862396
06:37:31 PM 312914364 388515996   3107756      0.79    857824  74908292  93482696     23.18  50404448  26804960      2784   1609272   3085548     10288     23748    862444
06:37:36 PM 312898800 388502740   3120724      0.79    857824  74910584  94362032     23.40  50404796  26822072      2844   1623004   3085852     10256     24000    862396
06:37:41 PM 312900400 388506832   3116132      0.79    857824  74913020 100001712     24.80  50405120  26841600      3156   1642000   3086408     10208     24344    862380
06:37:46 PM 312913616 388522500   3100032      0.79    857824  74915420  96300924     23.88  50405404  26813948      3128   1612408   3086892     10208     23796    862364
06:37:51 PM 312992692 388604280   3019344      0.76    857824  74918064  82396476     20.43  50405684  26719824      2612   1515592   3085860     10176     21832    862380
06:37:56 PM 312864184 388477556   3145652      0.80    857824  74919768 100017544     24.80  50406056  26844736      2576   1639004   3086356     10224     24000    862396
06:38:01 PM 312842924 388458716   3164100      0.80    857824  74922160 100002004     24.80  50406300  26848788      3260   1641084   3086776     10256     24972    862412
06:38:06 PM 312987932 388606216   3016172      0.76    857824  74924704  78697628     19.52  50406592  26696152      2988   1486060   3087152     10256     22480    862412
06:38:11 PM 312848388 388468688   3154860      0.80    857824  74926828  99995500     24.80  50406984  26851628      2992   1640008   3085884     10224     24200    862460
06:38:16 PM 312885140 388508132   3115964      0.79    857824  74929412  96318696     23.88  50407240  26823000      2540   1609384   3085444     10208     23408    862428
06:38:21 PM 312841316 388466524   3157188      0.80    857824  74931620 100005280     24.80  50407588  26853444      3016   1637520   3085836     10224     24044    862428
06:38:26 PM 312835148 388462936   3160452      0.80    857824  74934136  97186872     24.10  50407940  26858760      2860   1641104   3086224     10224     24252    862348
06:38:31 PM 312902312 388532456   3091476      0.78    857824  74936452  86985628     21.57  50408160  26779060      2752   1558756   3085720     10224     22708    862396
06:38:36 PM 312835936 388468344   3156156      0.80    857824  74938700  96311928     23.88  50408520  26830828      3024   1609400   3085168     10240     23796    862412
06:38:41 PM 312906196 388541464   3083404      0.78    857824  74941412  86084336     21.35  50408816  26769752      2256   1545636   3084948     10192     22388    862412
06:38:46 PM 312901788 388538892   3085032      0.78    857824  74943200  84163664     20.87  50409096  26787440      2336   1562540   3085940     10224     22720    862420
06:38:51 PM 312823796 388463208   3160764      0.80    857824  74945496 100011696     24.80  50409412  26868008      3052   1639144   3085904     10224     24088    862428
06:38:56 PM 312953360 388595980   3028196      0.77    857824  74948632  88909748     22.05  50409776  26780824      2800   1549220   3085772     10208     23256    862332
06:39:01 PM 312923516 388568436   3055708      0.77    857824  74950840  92617576     22.97  50410004  26813344      2820   1581040   3085896     10192     23012    862348
06:39:06 PM 312863452 388510144   3114092      0.79    857824  74952536  96283152     23.88  50410352  26843100      3304   1609168   3085880     10240     23784    862348
06:39:11 PM 313024832 388674024   2951092      0.75    857824  74954948  67421024     16.72  50410552  26696904      1876   1460912   3085088     10160     20792    862300
06:39:16 PM 312855504 388506232   3118620      0.79    857824  74956476  99994892     24.80  50410856  26880836      3224   1643340   3085360     10224     24244    862316
06:39:21 PM 312854376 388507524   3117196      0.79    857824  74958800 100009568     24.80  50411260  26879964      2544   1640428   3085588     10224     23992    862348
06:39:26 PM 312861916 388517320   3107264      0.79    857824  74961012  91548448     22.70  50411432  26878344      2704   1637212   3085768     10224     23068    862332
06:39:31 PM 312856592 388514712   3111056      0.79    857824  74963536  99999816     24.80  50411844  26884144      3080   1641080   3084776     10224     24264    862380
06:39:36 PM 312924668 388585628   3039736      0.77    857824  74966316  89792352     22.27  50412160  26821568      2268   1575952   3085240     10208     22588    862348
06:39:41 PM 312832984 388496556   3128660      0.79    857824  74968888  97190760     24.10  50412464  26886748      2864   1639036   3085428     10192     23088    862316
06:39:46 PM 312784360 388450052   3175456      0.80    857824  74970932  94367956     23.40  50412780  26886440      2748   1636884   3085212     10192     23440    862348
06:39:51 PM 312880448 388548460   3076716      0.78    857824  74973232  84152948     20.87  50413072  26822400      2548   1570848   3085564     10208     22552    862364
06:39:56 PM 312877152 388547988   3076708      0.78    857824  74976028  93501924     23.19  50413432  26860000      2412   1605568   3086072     10208     22852    862316
06:40:01 PM 312829640 388502576   3121756      0.79    857824  74978052  91556840     22.70  50413756  26873504      2240   1617288   3086512     10208     22876    862348
06:40:06 PM 312884240 388559552   3064792      0.78    857824  74980380  92607324     22.96  50414080  26837740      2976   1579980   3086548     10240     22860    862428
06:40:11 PM 312830228 388507964   3115748      0.79    857824  74982752  90658752     22.48  50414348  26866788      2632   1606996   3087232     10208     23384    862412
06:40:16 PM 312895984 388576264   3046856      0.77    857824  74985260  87651724     21.74  50414652  26822660      2560   1559680   3087860     10192     22540    862364
06:40:21 PM 312909160 388591576   3031956      0.77    857824  74987360  84848236     21.04  50414952  26805212      2596   1540908   3087484     10160     21708    862428
06:40:26 PM 312890644 388575160   3048776      0.77    857824  74989440  87648084     21.73  50415236  26836320      2108   1570264   3087100     10176     22416    862396
06:40:31 PM 312922672 388609476   3015244      0.76    857824  74991660  84834940     21.04  50415508  26822864      2764   1555224   3086384     10192     22440    862316
06:40:36 PM 312854508 388543476   3080336      0.78    857824  74993812  94159320     23.35  50415868  26877504      2604   1607216   3087304     10208     23316    862348
06:40:41 PM 312946356 388638128   2986128      0.76    857824  74996516  81135544     20.12  50416104  26817928      3096   1546088   3086960     10192     22292    862332
06:40:46 PM 312901156 388594668   3030004      0.77    857824  74998120  91337972     22.65  50416404  26878752      2696   1605844   3086680     10208     23084    862300
06:40:51 PM 312941764 388638200   2986176      0.76    857824  75000936  87645328     21.73  50416740  26834060      2576   1558292   3087084     10224     22620    862348
06:40:56 PM 312885688 388584032   3040276      0.77    857824  75002760  91360676     22.66  50417044  26871480      2504   1594360   3087236     10208     23144    862316
06:41:01 PM 312865084 388566436   3057820      0.77    857824  75005680  90466896     22.43  50417316  26862240      3236   1582292   3087376     10208     23380    862348
06:41:06 PM 312865420 388567980   3056272      0.77    857824  75006840  79882484     19.81  50417620  26849924      2108   1568472   3087428     10208     21968    862268
06:41:11 PM 312949636 388654472   2970036      0.75    857824  75009052  72971500     18.10  50417832  26759208      2440   1476960   3087236     10080     20204    862300
06:41:16 PM 313090372 388796352   2829000      0.72    857824  75010128  43786312     10.86  50417928  26591504      1408   1307644   3086460      9920     15880    862188
06:41:21 PM 313234620 388940428   2685412      0.68    857828  75009940  12471628      3.09  50417960  26416168       436   1132332   3085984      9744     11084    862124
06:41:26 PM 313256316 388962540   2663292      0.67    857828  75010080   6638020      1.65  50417956  26382252        40   1098392   3086268      9712     10200    862092
06:41:31 PM 312861564 388570328   3051276      0.77    857828  75012500  40895292     10.14  50451676  26788888        64   1536212   3090616      9984     16044    862316
06:41:36 PM 312858996 388568064   3053828      0.77    857828  75012704  38757348      9.61  50452332  26764496       156   1512352   3090428     10032     15860    862324
06:41:41 PM 312857604 388566964   3054824      0.77    857828  75012968  38754524      9.61  50453092  26764068       108   1512368   3090560      9968     15676    862316
06:41:46 PM 313220172 388929464   2695772      0.68    857828  75012868   6643004      1.65  50453440  26354972        56   1103748   3087144      9728     10220    862204
06:41:51 PM 313213960 388923320   2702216      0.68    857828  75012932   6646588      1.65  50453440  26358760       216   1107440   3086848      9728     10220    862188
06:41:56 PM 313208524 388921324   2703864      0.68    857828  75016256   6646588      1.65  50453436  26362048         4   1107440   3087312      9728     10220    862220
06:42:01 PM 313200516 388916740   2708648      0.69    857828  75019544   6646588      1.65  50453428  26366172       212   1108304   3087248      9728     10732    862172
06:42:06 PM 312737488 388457144   3164912      0.80    857828  75022908 100308104     24.87  50454024  26916124       156   1655616   3090648     10272     25584    862460
06:42:11 PM 312579876 388299676   3322620      0.84    857828  75023068 100374584     24.89  50454032  26936484       252   1676092   3090392     10272     25776    862428
06:42:16 PM 312593728 388313584   3308716      0.84    857828  75023140 100377056     24.89  50454032  26939200        80   1678580   3090372     10256     25776    862428
06:42:21 PM 312590580 388310724   3311772      0.84    857828  75023448 100377512     24.89  50454040  26948376       272   1687656   3090156     10288     25784    862476
06:42:26 PM 312573556 388294016   3328684      0.84    857828  75023820 100570760     24.94  50454076  27015796       112   1755192   3089896     10288     25788    862444
06:42:31 PM 312668984 388389764   3232916      0.82    857828  75024092 100441368     24.91  50454096  26975052        96   1713816   3089964     10288     25912    862540
06:42:36 PM 312674336 388395288   3227492      0.82    857828  75024304 100441036     24.91  50454092  26976568        56   1715008   3089824     10320     25948    862476
06:42:41 PM 312675824 388396936   3225860      0.82    857828  75024496 100441368     24.91  50454096  26977376        64   1715612   3089776     10304     25916    862524
06:42:46 PM 312693292 388414716   3208212      0.81    857828  75024744 100476272     24.92  50454096  26994532        40   1732544   3089708     10304     26040    862540
06:42:51 PM 312706720 388428396   3194372      0.81    857828  75025096 100509228     24.92  50454096  27007848        44   1745504   3089768     10304     26064    862540
06:42:56 PM 312701052 388423060   3199868      0.81    857828  75025448 100514876     24.93  50454092  27011176       436   1748376   3089588     10304     26068    862508
06:43:01 PM 312692784 388414992   3207308      0.81    857828  75025768 100514876     24.93  50454088  27011540       456   1748456   3090096     10320     26388    862540
06:43:06 PM 312702772 388425620   3197396      0.81    857828  75026152 100444252     24.91  50454272  26990316       968   1726980   3089636     10304     25964    862508
06:43:11 PM 312625608 388348748   3274388      0.83    857828  75026376 100373832     24.89  50454596  26953708      1312   1690388   3089584     10336     25720    862524
06:43:16 PM 312588460 388311816   3311168      0.84    857828  75026576 100398668     24.90  50454688  26959776       288   1696336   3089752     10368     25980    862572
06:43:21 PM 312600852 388324352   3298192      0.84    857828  75026736 100370812     24.89  50454680  26956868       552   1693516   3090176     10336     25844    862604
06:43:26 PM 312588652 388312444   3310152      0.84    857828  75027084 100389668     24.89  50454776  26966948       340   1703356   3090068     10368     26044    862588
06:43:31 PM 312655700 388379780   3242972      0.82    857828  75027332 100417744     24.90  50454732  26978916       352   1715028   3089952     10336     25948    862572
06:43:36 PM 312653832 388378144   3244480      0.82    857828  75027564 100432904     24.91  50454732  26987168       444   1723116   3090080     10368     26092    862596
06:43:41 PM 312660652 388385116   3237164      0.82    857828  75027780 100433440     24.91  50454736  26989952       296   1725728   3090360     10336     25984    862588
06:43:46 PM 312668832 388393596   3228760      0.82    857828  75027996 100453096     24.91  50454760  26997204       208   1732472   3090368     10352     26688    862588
06:43:51 PM 312681964 388406908   3215424      0.81    857828  75028232 100477088     24.92  50454732  27007456       420   1742696   3090336     10336     26044    862620
06:43:56 PM 312663660 388388948   3233420      0.82    857828  75028540 100501024     24.92  50454736  27020708       272   1755392   3090336     10320     26100    862636
06:44:01 PM 312613816 388339396   3283072      0.83    857828  75028876 100593804     24.95  50454728  27055580       468   1789912   3090192     10304     26288    862636
06:44:06 PM 312655156 388381420   3240940      0.82    857828  75029480  96784188     24.00  50454776  26985912       448   1719560   3090380     10320     25596    862652
06:44:11 PM 312653488 388380172   3242896      0.82    857828  75029944  90188640     22.36  50454884  26922632       576   1656116   3089628     10288     24300    862588
06:44:16 PM 312603596 388330380   3292612      0.83    857828  75029928  96000828     23.81  50455132  26912680       624   1646116   3089820     10304     24980    862540
06:44:21 PM 312524496 388251372   3371136      0.85    857828  75030004 100396492     24.90  50455240  26967096      1332   1700472   3090320     10320     25880    862556
06:44:26 PM 312525956 388253096   3369676      0.85    857828  75030248 100377212     24.89  50455344  26960760       432   1694216   3090076     10320     25892    862556
06:44:31 PM 312570796 388298152   3324808      0.84    857828  75030536 100393944     24.90  50455356  26970900       380   1704500   3089816     10320     25868    862588
06:44:36 PM 312583400 388311112   3311720      0.84    857828  75030820 100415260     24.90  50455376  26982852       184   1715672   3090016     10320     25980    862588
06:44:41 PM 312596360 388324280   3298388      0.84    857828  75031080 100433316     24.91  50455376  26989524       356   1722420   3090128     10320     25948    862556
06:44:46 PM 312593624 388321868   3300956      0.84    857828  75031300 100529320     24.93  50455376  27024624       160   1756884   3090076     10320     25964    862524
06:44:51 PM 312637192 388365620   3257320      0.82    857828  75031512 100465992     24.91  50455376  27005448       336   1737988   3089932     10320     26004    862572
06:44:56 PM 312641416 388370184   3252608      0.82    857828  75031796 100493936     24.92  50455372  27020420       176   1752264   3090136     10320     26072    862588
06:45:01 PM 312624560 388353488   3269348      0.83    857828  75032112 100510424     24.92  50455380  27026316       364   1757748   3089936     10304     26276    862588
06:45:06 PM 312638228 388367504   3255312      0.82    857828  75032464 100518924     24.93  50455372  27030384       216   1761780   3089952     10320     26120    862604
06:45:11 PM 312630592 388360244   3263600      0.83    857828  75032772 100478096     24.92  50455472  27014020       592   1745140   3088992     10336     25868    862508
06:45:16 PM 312613440 388343504   3280500      0.83    857828  75033188 100454500     24.91  50455632  26997880       320   1728912   3088828     10336     25968    862444
06:45:21 PM 312604244 388334580   3289332      0.83    857828  75033356 100380540     24.89  50455840  26968448       372   1699424   3089024     10336     25836    862476
06:45:26 PM 312608108 388338648   3285556      0.83    857828  75033572 100387040     24.89  50455880  26969584       272   1700608   3088720     10336     25840    862492
06:45:31 PM 312587976 388318776   3305240      0.84    857828  75033836 100383772     24.89  50455980  26967304       264   1698188   3088904     10336     25844    862556
06:45:36 PM 312583204 388314248   3309412      0.84    857828  75034112 100403576     24.90  50455988  26977464       164   1708124   3089228     10336     25868    862540
06:45:41 PM 312601444 388332732   3291152      0.83    857828  75034360 100417224     24.90  50456008  26985772       252   1716132   3089000     10336     25908    862572
06:45:46 PM 312628280 388359796   3264088      0.83    857828  75034616 100434236     24.91  50456012  26993876       152   1724108   3088972     10336     26000    862524
06:45:51 PM 312654372 388386132   3237472      0.82    857828  75034868 100454388     24.91  50456016  27003612       108   1733344   3089244     10336     25984    862540
06:45:56 PM 312670968 388402964   3220472      0.82    857828  75035120 100476364     24.92  50456012  27013564       172   1743140   3089396     10336     26032    862540
06:46:01 PM 312663768 388396052   3226912      0.82    857828  75035392 100494744     24.92  50456020  27021832       148   1750480   3089884     10336     26068    862572
06:46:06 PM 312677088 388409960   3212760      0.81    857828  75035988  96796256     24.00  50456020  26993816       224   1722456   3090120     10352     25564    862628
06:46:11 PM 312636372 388369328   3254008      0.82    857828  75036040 100491132     24.92  50456124  27019424        84   1748276   3089536     10336     26056    862572
06:46:16 PM 312596960 388330272   3293076      0.83    857828  75036344 100550640     24.93  50456228  27026616        44   1755212   3089576     10336     25984    862572
06:46:21 PM 312611932 388345724   3277324      0.83    857828  75036836  96743212     23.99  50456272  26968316       616   1696236   3089864     10320     25344    862668
06:46:26 PM 312565588 388299420   3323260      0.84    857828  75036896 100434688     24.91  50456380  26993004         4   1721096   3090212     10336     25900    862636
06:46:31 PM 312581640 388315804   3307092      0.84    857828  75037164 100394748     24.90  50456540  26975996        72   1704408   3090060     10336     25852    862636
06:46:36 PM 312545900 388280308   3342740      0.85    857828  75037412 100486724     24.92  50456612  27006308       548   1734280   3089904     10336     25856    862588
06:46:41 PM 312573144 388307748   3315136      0.84    857828  75037624 100407004     24.90  50456632  26982108       420   1709640   3090052     10336     25864    862652
06:46:46 PM 312599428 388334256   3288188      0.83    857828  75037892 100424840     24.90  50456632  26991556       308   1719032   3090448     10336     25900    862684
06:46:51 PM 312610904 388346008   3276440      0.83    857828  75038148 100437512     24.91  50456656  26998496       464   1725644   3090464     10336     25932    862684
06:46:56 PM 312636200 388371536   3250436      0.82    857828  75038416 100474184     24.92  50456652  27014764       280   1741768   3090904     10336     25984    862684
06:47:01 PM 312643284 388378924   3242956      0.82    857828  75038688 100478416     24.92  50456652  27017656       496   1743924   3091028     10336     25984    862764
06:47:06 PM 312634608 388370428   3251172      0.82    857828  75038964 100490160     24.92  50456656  27023720       292   1749976   3091212     10336     26016    862748
06:47:11 PM 312658212 388394456   3227572      0.82    857828  75039276 100493972     24.92  50456692  27025660       684   1751528   3090896     10336     26024    862716
06:47:16 PM 312715936 388452248   3170372      0.80    857828  75039396  94600076     23.46  50456792  26974968       588   1701080   3090252     10304     24684    862636
06:47:21 PM 312691280 388428008   3195212      0.81    857828  75039736  94597188     23.46  50456872  26969476       520   1695440   3089728     10304     24984    862588
06:47:26 PM 312690500 388427328   3196300      0.81    857828  75039980  94568756     23.45  50456936  26959104       440   1684720   3089176     10304     24948    862572
06:47:31 PM 312690448 388427708   3196212      0.81    857828  75040272  94571440     23.45  50457000  26961180       552   1686472   3089024     10288     24960    862572
06:47:36 PM 312670520 388407956   3216264      0.81    857828  75040404  91689696     22.74  50457176  26929288       788   1655208   3088768     10288     24568    862540
06:47:41 PM 312697836 388435656   3188428      0.81    857828  75040768  94543532     23.44  50457228  26943096       244   1667864   3088924     10288     24888    862588
06:47:46 PM 312694808 388432772   3191388      0.81    857828  75040944  94551968     23.45  50457228  26948908       192   1673824   3088816     10288     24900    862556
06:47:51 PM 312689512 388427776   3196984      0.81    857828  75041220  94556556     23.45  50457256  26954648       400   1679028   3088240     10288     24908    862524
06:47:56 PM 312710772 388449256   3175460      0.80    857828  75041492  94588796     23.46  50457256  26967592       232   1692100   3088232     10288     24964    862508
06:48:01 PM 312722452 388461236   3163672      0.80    857828  75041732  94608316     23.46  50457252  26977252       404   1701080   3088100     10256     24864    862540
06:48:06 PM 312728456 388467348   3157384      0.80    857828  75042008  94615744     23.46  50457244  26982200       264   1706016   3088108     10288     25024    862540
06:48:11 PM 312719012 388458388   3165992      0.80    857828  75042336  94615744     23.46  50457260  26984456       512   1707644   3088616     10288     25020    862620
06:48:16 PM 312766620 388506156   3117844      0.79    857828  75042628  90913156     22.54  50457292  26952804       260   1676064   3088864     10288     24556    862588
06:48:21 PM 312718972 388459156   3164552      0.80    857828  75043124  90875436     22.54  50457436  26935936       484   1658504   3089308     10256     24312    862556
06:48:26 PM 312650976 388391080   3232716      0.82    857828  75043152  94661888     23.47  50457540  26979248       552   1702204   3089112     10272     24944    862540
06:48:31 PM 312649916 388390308   3233892      0.82    857828  75043388  94581612     23.45  50457552  26965100       204   1687736   3088760     10272     24976    862524
06:48:36 PM 312668336 388409100   3215440      0.81    857828  75043692  94535720     23.44  50457692  26946752       668   1669340   3088488     10272     24872    862476
