timestamp,module,event
2024-01-27T11:05:05,topoaa,start
2024-01-27T11:05:11,topoaa,finish
2024-01-27T11:05:12,rigidbody,start
2024-01-27T11:14:19,rigidbody,finish
2024-01-27T11:14:19,seletop,start
2024-01-27T11:14:20,seletop,finish
2024-01-27T11:14:20,caprieval,start
2024-01-27T11:14:42,caprieval,finish
2024-01-27T11:14:43,flexref,start
2024-01-27T11:29:12,flexref,finish
2024-01-27T11:29:13,caprieval,start
2024-01-27T11:29:35,caprieval,finish
2024-01-27T11:29:37,emref,start
2024-01-27T11:31:19,emref,finish
2024-01-27T11:31:20,caprieval,start
2024-01-27T11:31:41,caprieval,finish
