Linux 5.15.0-91-generic (gl5) 	01/26/2024 	_x86_64_	(32 CPU)

02:38:39 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:38:44 AM     all      3.66      0.00      4.30      0.16      0.00     91.89
02:38:44 AM       0      0.40      0.00      5.01      0.00      0.00     94.59
02:38:44 AM       1      0.40      0.00      4.80      0.00      0.00     94.80
02:38:44 AM       2      0.80      0.00      4.41      0.00      0.00     94.79
02:38:44 AM       3      0.80      0.00      4.40      0.00      0.00     94.80
02:38:44 AM       4      1.00      0.00      4.20      0.00      0.00     94.80
02:38:44 AM       5      0.80      0.00      4.40      0.00      0.00     94.80
02:38:44 AM       6      1.00      0.00      4.39      0.00      0.00     94.61
02:38:44 AM       7      0.60      0.00      4.61      0.00      0.00     94.79
02:38:44 AM       8      1.00      0.00      4.40      0.00      0.00     94.60
02:38:44 AM       9     88.60      0.00      1.40      0.20      0.00      9.80
02:38:44 AM      10      1.20      0.00      3.81      0.00      0.00     94.99
02:38:44 AM      11      1.20      0.00      4.19      0.00      0.00     94.61
02:38:44 AM      12      0.80      0.00      4.59      0.00      0.00     94.61
02:38:44 AM      13      1.00      0.00      4.01      0.00      0.00     94.99
02:38:44 AM      14      0.60      0.00      4.40      0.00      0.00     95.00
02:38:44 AM      15      0.80      0.00      4.20      0.00      0.00     95.00
02:38:44 AM      16      1.00      0.00      4.21      0.00      0.00     94.79
02:38:44 AM      17      3.60      0.00      4.60      0.00      0.00     91.80
02:38:44 AM      18      0.40      0.00      4.80      0.00      0.00     94.80
02:38:44 AM      19      0.80      0.00      4.21      0.00      0.00     94.99
02:38:44 AM      20      0.60      0.00      4.61      4.81      0.00     89.98
02:38:44 AM      21      1.00      0.00      4.40      0.00      0.00     94.60
02:38:44 AM      22      0.80      0.00      4.22      0.00      0.00     94.98
02:38:44 AM      23      0.80      0.00      4.40      0.00      0.00     94.80
02:38:44 AM      24      0.60      0.00      4.60      0.00      0.00     94.80
02:38:44 AM      25      0.80      0.00      4.40      0.00      0.00     94.80
02:38:44 AM      26      1.20      0.00      4.01      0.00      0.00     94.79
02:38:44 AM      27      0.60      0.00      4.60      0.00      0.00     94.80
02:38:44 AM      28      0.80      0.00      4.42      0.00      0.00     94.78
02:38:44 AM      29      1.20      0.00      4.01      0.00      0.00     94.79
02:38:44 AM      30      0.60      0.00      4.60      0.00      0.00     94.80
02:38:44 AM      31      1.20      0.00      4.20      0.00      0.00     94.60

02:38:44 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:38:49 AM     all      0.99      0.00      0.21      0.99      0.00     97.81
02:38:49 AM       0      0.80      0.00      1.00      0.00      0.00     98.20
02:38:49 AM       1      0.00      0.00      0.20      0.00      0.00     99.80
02:38:49 AM       2      0.20      0.00      0.60      0.00      0.00     99.20
02:38:49 AM       3      0.20      0.00      0.20      0.00      0.00     99.60
02:38:49 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:38:49 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:38:49 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
02:38:49 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
02:38:49 AM       8      0.00      0.00      0.40      0.00      0.00     99.60
02:38:49 AM       9     29.72      0.00      1.20     31.93      0.00     37.15
02:38:49 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
02:38:49 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
02:38:49 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
02:38:49 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
02:38:49 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
02:38:49 AM      15      0.00      0.00      0.20      0.00      0.00     99.80
02:38:49 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
02:38:49 AM      17      0.00      0.00      0.40      0.00      0.00     99.60
02:38:49 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
02:38:49 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
02:38:49 AM      20      0.00      0.00      0.60      0.00      0.00     99.40
02:38:49 AM      21      0.00      0.00      0.20      0.00      0.00     99.80
02:38:49 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
02:38:49 AM      23      0.00      0.00      0.40      0.00      0.00     99.60
02:38:49 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
02:38:49 AM      25      0.00      0.00      0.20      0.00      0.00     99.80
02:38:49 AM      26      0.20      0.00      0.20      0.00      0.00     99.60
02:38:49 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
02:38:49 AM      28      0.20      0.00      0.20      0.00      0.00     99.60
02:38:49 AM      29      0.40      0.00      0.40      0.00      0.00     99.20
02:38:49 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
02:38:49 AM      31      0.00      0.00      0.20      0.00      0.00     99.80

02:38:49 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:38:54 AM     all      9.34      0.00      0.50      3.10      0.00     87.06
02:38:54 AM       0      1.00      0.00      1.00      2.20      0.00     95.79
02:38:54 AM       1      0.20      0.00      0.40      1.81      0.00     97.59
02:38:54 AM       2     51.70      0.00      3.41     10.22      0.00     34.67
02:38:54 AM       3     48.10      0.00      1.40     11.02      0.00     39.48
02:38:54 AM       4     27.31      0.00      0.40      4.02      0.00     68.27
02:38:54 AM       5     24.15      0.00      1.20     12.18      0.00     62.48
02:38:54 AM       6      0.00      0.00      0.20      0.00      0.00     99.80
02:38:54 AM       7     27.86      0.00      0.60      8.02      0.00     63.53
02:38:54 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
02:38:54 AM       9      1.20      0.00      0.00      3.40      0.00     95.40
02:38:54 AM      10      0.00      0.00      0.20      0.00      0.00     99.80
02:38:54 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
02:38:54 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
02:38:54 AM      13      0.00      0.00      0.20      0.00      0.00     99.80
02:38:54 AM      14     21.80      0.00      0.80      7.80      0.00     69.60
02:38:54 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
02:38:54 AM      16      0.80      0.00      0.20      8.63      0.00     90.36
02:38:54 AM      17      1.00      0.00      0.40      2.20      0.00     96.39
