Timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,kbanonpg,kbslab,kbkstack,kbpgtbl,kbvmused
2024-01-26T02:38:45,328281016,390066076,1714876,0.43,1493860,60613344,4661684,1.16,26713804,35938584,228,573680,2755452,10656,5924,277268
2024-01-26T02:38:50,328262752,390051368,1729084,0.44,1493860,60616980,4663708,1.16,26714280,35942352,1292,574084,2755872,10608,5944,277380
2024-01-26T02:38:55,328282676,390073380,1707032,0.43,1493860,60619064,7208564,1.79,26715724,35975140,356,606304,2755916,9648,6704,276468
2024-01-26T02:39:00,328310192,390102428,1677964,0.42,1493860,60620492,4188972,1.04,26715820,35944728,1000,574476,2756040,9616,5868,276452
2024-01-26T02:39:05,328311692,390105980,1674636,0.42,1493860,60622400,4188972,1.04,26715856,35946648,216,574556,2755960,9664,5928,276436
2024-01-26T02:39:10,328300012,390096304,1684696,0.43,1493860,60624316,4189120,1.04,26715860,35948576,1240,574556,2755664,9616,5860,276324
2024-01-26T02:39:15,328298400,390096388,1684640,0.43,1493860,60625928,4189120,1.04,26715892,35950064,220,574484,2755720,9632,5832,276324
2024-01-26T02:39:20,328287928,390087988,1693220,0.43,1493860,60627988,4189120,1.04,26715936,35952276,1172,574624,2755552,9584,5832,276372
2024-01-26T02:39:25,328289656,390091624,1689676,0.43,1493860,60629816,4189120,1.04,26715940,35954248,184,574848,2755540,9600,5968,276340
2024-01-26T02:39:30,328280884,390084744,1696712,0.43,1493860,60631788,4189252,1.04,26715964,35956120,1160,574732,2755304,9568,5876,276388
2024-01-26T02:39:35,328281020,390086356,1695100,0.43,1493860,60633192,4189252,1.04,26715968,35957528,184,574764,2755376,9568,5880,276372
2024-01-26T02:39:40,328277544,390084748,1696860,0.43,1493860,60634952,4189252,1.04,26716012,35959900,748,574836,2755332,9952,5596,276372
2024-01-26T02:39:45,328275240,390084716,1696904,0.43,1493860,60637132,4189392,1.04,26716048,35961484,28,574872,2755412,9616,5896,276372
2024-01-26T02:39:50,328275608,390087204,1694436,0.43,1493860,60639108,4188608,1.04,26716044,35963344,0,574664,2755536,9552,5800,276308
2024-01-26T02:39:55,328282912,390096324,1685544,0.43,1493860,60640872,4189392,1.04,26716088,35965212,1376,574900,2755360,9552,5804,276372
2024-01-26T02:40:00,328285468,390100844,1681032,0.43,1493864,60642676,4189392,1.04,26716132,35967184,348,575036,2755508,9584,5868,276372
2024-01-26T02:40:05,328295940,390113244,1668620,0.42,1493864,60644492,4189524,1.04,26716132,35969036,1308,575152,2755632,9600,5900,276404
2024-01-26T02:40:10,328295312,390114652,1667280,0.42,1493864,60646424,4189524,1.04,26716168,35971028,244,575184,2755668,9584,5872,276388
2024-01-26T02:40:15,328288108,390109236,1672760,0.42,1493864,60648140,4189524,1.04,26716160,35972692,1260,575172,2755676,9616,5872,276388
2024-01-26T02:40:20,328035192,389858188,1922264,0.49,1493864,60649948,50888688,12.62,26716680,36239964,1808,841352,2757280,9888,13040,276516
2024-01-26T02:40:25,328015512,389840224,1940060,0.49,1493864,60651660,50876320,12.62,26717704,36245484,2552,846432,2757452,9920,13040,276612
2024-01-26T02:40:30,328064536,389890708,1889132,0.48,1493864,60653128,35934756,8.91,26717872,36189364,696,788628,2757888,9872,11312,276580
2024-01-26T02:40:35,328028468,389855688,1924636,0.49,1493868,60654164,47186996,11.7,26718024,36220164,2612,818748,2757412,9904,12496,276612
2024-01-26T02:40:40,328015724,389844156,1936680,0.49,1493868,60655320,50887028,12.62,26718232,36250256,1812,847732,2756956,9904,13020,276612
2024-01-26T02:40:45,328016132,389846220,1934104,0.49,1493868,60656912,50886108,12.62,26718452,36249132,2472,845432,2757532,9968,13108,276660
2024-01-26T02:40:50,328077640,389908996,1871120,0.47,1493868,60658156,44376136,11.0,26718592,36200428,792,795432,2757764,9904,11732,276612
2024-01-26T02:40:55,328031056,389863560,1916468,0.49,1493868,60659192,50887884,12.62,26718720,36255204,2396,849424,2757964,9920,13228,276756
2024-01-26T02:41:00,328031712,389865928,1914276,0.48,1493868,60660872,50876572,12.62,26718912,36256436,1936,849032,2757820,9920,13020,276692
2024-01-26T02:41:05,328018968,389854884,1925044,0.49,1493868,60662408,50882468,12.62,26719124,36255724,2440,847068,2758260,9936,12932,276740
2024-01-26T02:41:10,328032204,389869692,1910280,0.48,1493868,60663988,45243936,11.22,26719276,36240412,1656,830380,2758208,9952,12808,276628
2024-01-26T02:41:15,328019492,389858040,1922404,0.49,1493868,60665260,50885320,12.62,26719456,36257084,2628,845892,2757524,9968,12916,276708
2024-01-26T02:41:20,328066172,389906352,1873960,0.47,1493868,60666900,47183072,11.7,26719648,36226612,1272,814568,2757648,9920,12456,276596
2024-01-26T02:41:25,328039592,389881288,1898780,0.48,1493868,60668396,48078360,11.92,26719836,36258932,2324,844652,2757912,9984,12352,276660
2024-01-26T02:41:30,328063048,389906000,1873500,0.47,1493868,60669824,45259064,11.22,26720024,36241348,1308,825840,2758308,9936,12384,276644
2024-01-26T02:41:35,328043556,389887804,1891320,0.48,1493868,60671056,50892084,12.62,26720196,36263008,1584,846804,2758748,9920,12964,276628
2024-01-26T02:41:40,328029468,389874996,1904216,0.48,1493868,60672296,50890964,12.62,26720392,36262968,2520,845816,2758700,9936,13228,276596
2024-01-26T02:41:45,328043696,389891032,1888840,0.48,1493868,60674120,48061412,11.92,26720560,36245624,1436,826736,2758024,9936,12020,276564
