Linux 5.15.0-91-generic (gl5) 	01/25/2024 	_x86_64_	(32 CPU)

05:52:31 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:52:36 AM     all      3.79      0.00      4.35      0.11      0.00     91.75
05:52:36 AM       0      0.80      0.00      4.82      0.00      0.00     94.38
05:52:36 AM       1      0.60      0.00      4.60      0.00      0.00     94.80
05:52:36 AM       2      0.40      0.00      5.19      0.00      0.00     94.41
05:52:36 AM       3      0.80      0.00      4.81      0.00      0.00     94.39
05:52:36 AM       4      1.20      0.00      4.21      0.00      0.00     94.59
05:52:36 AM       5      1.00      0.00      4.80      0.00      0.00     94.20
05:52:36 AM       6      0.60      0.00      4.80      3.40      0.00     91.20
05:52:36 AM       7      1.00      0.00      4.00      0.00      0.00     95.00
05:52:36 AM       8      0.60      0.00      4.60      0.00      0.00     94.80
05:52:36 AM       9     89.40      0.00      2.00      0.20      0.00      8.40
05:52:36 AM      10      1.20      0.00      4.40      0.00      0.00     94.40
05:52:36 AM      11      0.80      0.00      5.01      0.00      0.00     94.19
05:52:36 AM      12      1.20      0.00      4.20      0.00      0.00     94.60
05:52:36 AM      13      1.00      0.00      4.20      0.00      0.00     94.80
05:52:36 AM      14      1.00      0.00      4.20      0.00      0.00     94.80
05:52:36 AM      15      1.20      0.00      4.01      0.00      0.00     94.79
05:52:36 AM      16      1.00      0.00      4.01      0.00      0.00     94.99
05:52:36 AM      17      0.60      0.00      4.41      0.00      0.00     94.99
05:52:36 AM      18      1.20      0.00      4.01      0.00      0.00     94.79
05:52:36 AM      19      1.00      0.00      4.41      0.00      0.00     94.59
05:52:36 AM      20      3.40      0.00      5.20      0.00      0.00     91.40
05:52:36 AM      21      1.00      0.00      4.20      0.00      0.00     94.80
05:52:36 AM      22      1.00      0.00      4.39      0.00      0.00     94.61
05:52:36 AM      23      0.80      0.00      4.41      0.00      0.00     94.79
05:52:36 AM      24      1.20      0.00      4.58      0.00      0.00     94.22
05:52:36 AM      25      1.20      0.00      4.00      0.00      0.00     94.80
05:52:36 AM      26      0.80      0.00      4.20      0.00      0.00     95.00
05:52:36 AM      27      0.80      0.00      4.40      0.00      0.00     94.80
05:52:36 AM      28      1.40      0.00      3.61      0.00      0.00     94.99
05:52:36 AM      29      1.20      0.00      4.00      0.00      0.00     94.80
05:52:36 AM      30      0.60      0.00      5.00      0.00      0.00     94.40
05:52:36 AM      31      1.20      0.00      4.41      0.00      0.00     94.39

05:52:36 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:52:41 AM     all      0.84      0.00      0.14      1.13      0.00     97.89
05:52:41 AM       0      0.00      0.00      0.20      0.00      0.00     99.80
05:52:41 AM       1      0.00      0.00      0.20      0.00      0.00     99.80
05:52:41 AM       2      0.00      0.00      0.60      0.00      0.00     99.40
05:52:41 AM       3      0.00      0.00      0.20      0.00      0.00     99.80
05:52:41 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
05:52:41 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
05:52:41 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
05:52:41 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
05:52:41 AM       8      0.20      0.00      0.40      0.00      0.00     99.40
05:52:41 AM       9     22.04      0.00      0.20      7.82      0.00     69.94
05:52:41 AM      10      0.00      0.00      0.20      0.00      0.00     99.80
05:52:41 AM      11      0.00      0.00      0.40      0.00      0.00     99.60
05:52:41 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
05:52:41 AM      13      2.80      0.00      0.80     13.60      0.00     82.80
05:52:41 AM      14      2.00      0.00      0.40     14.57      0.00     83.03
05:52:41 AM      15      0.00      0.00      0.20      0.00      0.00     99.80
05:52:41 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
05:52:41 AM      17      0.00      0.00      0.20      0.00      0.00     99.80
05:52:41 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
05:52:41 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
05:52:41 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
05:52:41 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
05:52:41 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
05:52:41 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
05:52:41 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
05:52:41 AM      25      0.00      0.00      0.40      0.00      0.00     99.60
05:52:41 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
05:52:41 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
05:52:41 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
05:52:41 AM      29      0.00      0.00      0.20      0.00      0.00     99.80
05:52:41 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
05:52:41 AM      31      0.00      0.00      0.00      0.00      0.00    100.00

05:52:41 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:52:46 AM     all     10.55      0.00      0.53      4.40      0.00     84.53
05:52:46 AM       0     26.65      0.00      1.40     14.03      0.00     57.92
05:52:46 AM       1     28.66      0.00      1.00      7.21      0.00     63.13
05:52:46 AM       2     28.31      0.00      0.80     10.44      0.00     60.44
05:52:46 AM       3     27.60      0.00      0.60      6.60      0.00     65.20
05:52:46 AM       4      0.20      0.00      0.40      0.00      0.00     99.40
05:52:46 AM       5      0.20      0.00      0.40      0.00      0.00     99.40
05:52:46 AM       6      0.00      0.00      0.20      0.00      0.00     99.80
05:52:46 AM       7      0.00      0.00      0.20      0.00      0.00     99.80
