JobID                                                   JobName    Cluster        NodeList      State               Start                 End ConsumedEnergy     AveRSS    AveDiskRead   AveDiskWrite  AveVMSize    Elapsed      NCPUS 
------------ -------------------------------------------------- ---------- --------------- ---------- ------------------- ------------------- -------------- ---------- -------------- -------------- ---------- ---------- ---------- 
43108                                  daa-local-nc16_gl6-4.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00         16 
43111                                   dpp-local-nc4_gl6-5.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          4 
43114                                  dpp-local-nc16_gl6-8.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00         16 
43117                                  dpp-local-nc32_gl6-1.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00         32 
43120                                   daa-local-nc2_gl6-6.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          2 
43123                                   dpp-local-nc2_gl6-1.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          2 
43126                                   daa-local-nc4_gl6-4.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          4 
43129                                   daa-local-nc8_gl6-6.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          8 
43132                                   dpp-local-nc8_gl6-1.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          8 
43135                                  dpp-local-nc16_gl6-3.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00         16 
43138                                   daa-local-nc8_gl6-4.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          8 
43141                                   dpp-local-nc8_gl6-4.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          8 
43144                                   daa-local-nc2_gl6-8.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          2 
43147                                  dpp-local-nc32_gl6-8.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00         32 
43150                                  dpp-local-nc32_gl6-4.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00         32 
43153                                   daa-local-nc4_gl6-8.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          4 
43156                                   daa-local-nc4_gl6-9.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          4 
43159                                   dpp-local-nc2_gl6-6.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          2 
43162                                  dpp-local-nc16_gl6-9.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00         16 
43165                                  daa-local-nc32_gl6-4.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00         32 
43168                                   daa-local-nc8_gl6-1.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          8 
43171                                  dpp-local-nc16_gl6-5.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00         16 
43174                                  dpp-local-nc16_gl6-2.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00         16 
43177                                  daa-local-nc16_gl6-6.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00         16 
43180                                   dpp-local-nc8_gl6-7.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          8 
43183                                  dpp-local-nc32_gl6-2.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00         32 
43186                                   dpp-local-nc4_gl6-2.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          4 
43189                                  dpp-local-nc32_gl6-9.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00         32 
43192                                  daa-local-nc32_gl6-1.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00         32 
43195                                   dpp-local-nc4_gl6-3.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          4 
43198                                  daa-local-nc16_gl6-5.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00         16 
43201                                   daa-local-nc4_gl6-6.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          4 
43204                                   dpp-local-nc4_gl6-1.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          4 
43207                                  daa-local-nc16_gl6-8.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00         16 
43210                                   daa-local-nc4_gl6-3.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          4 
43213                                  dpp-local-nc32_gl6-6.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00         32 
43216                                   daa-local-nc8_gl6-7.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          8 
43219                                  dpp-local-nc8_gl6-10.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          8 
43222                                   daa-local-nc8_gl6-5.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          8 
43225                                   dpp-local-nc2_gl6-2.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          2 
43228                                   dpp-local-nc2_gl6-9.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          2 
43231                                  daa-local-nc2_gl6-10.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          2 
43234                                  daa-local-nc32_gl6-5.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00         32 
43237                                  daa-local-nc16_gl6-2.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00         16 
43240                                  dpp-local-nc2_gl6-10.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          2 
43243                                  dpp-local-nc16_gl6-4.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00         16 
43246                                  dpp-local-nc32_gl6-3.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00         32 
43249                                 dpp-local-nc32_gl6-10.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00         32 
43252                                  daa-local-nc16_gl6-9.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00         16 
43255                                   daa-local-nc2_gl6-2.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          2 
43258                                   daa-local-nc2_gl6-1.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          2 
43261                                   dpp-local-nc4_gl6-8.cfg    gl2_gl4   None assigned    PENDING             Unknown             Unknown              0                                                       00:00:00          4 
