Linux 5.15.30-2-pve (superserver2) 	01/27/2024 	_x86_64_	(32 CPU)

06:00:08 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
06:01:48 AM 322999560 388951440   2704048      0.68    857116  65468904  53309884     13.22  42733224  24734452      1804   1307824   2844156      9952     16684    862188
06:01:53 AM 322978300 388931424   2724108      0.69    857116  65470116  53321124     13.22  42733428  24738080      1636   1310516   2844144      9968     17524    862188
06:01:58 AM 322973668 388928080   2727916      0.69    857116  65471396  53308688     13.22  42733640  24735000      1392   1306412   2843688      9968     16884    862204
06:02:03 AM 323000328 388956120   2699296      0.68    857116  65472768  50483200     12.52  42733788  24714760       844   1284860   2844276      9952     15992    862252
06:02:08 AM 323009364 388966412   2688432      0.68    857120  65473992  46786428     11.60  42733916  24704412      1364   1273384   2844876      9952     15868    862268
06:02:13 AM 323030812 388989652   2665796      0.68    857120  65475780  46785848     11.60  42734092  24691748      1592   1259744   2844276      9920     16220    862204
06:02:18 AM 322960084 388920056   2735708      0.69    857120  65476852  53291536     13.22  42734324  24739272      1812   1305956   2844020      9968     17008    862220
06:02:23 AM 322978476 388940040   2716572      0.69    857120  65478408  49594804     12.30  42734520  24709764      1260   1275000   2843208      9920     16432    862236
06:02:28 AM 322953908 388916728   2739632      0.69    857120  65479652  53294256     13.22  42734688  24743884      1132   1307996   2843472      9984     17032    862204
06:02:33 AM 322980584 388945076   2711168      0.69    857120  65481256  50498236     12.52  42734852  24721364       552   1283448   2843656     10000     16296    862204
06:02:38 AM 323018304 388983876   2672420      0.68    857120  65482260  49595480     12.30  42735016  24714040      1256   1276528   2843680      9952     16092    862108
06:02:43 AM 323005356 388972540   2683708      0.68    857120  65483888  53318240     13.22  42735252  24753476      1712   1314028   2843712      9968     17044    862188
06:02:48 AM 323063696 389032596   2623832      0.66    857120  65485596  45898120     11.38  42735416  24685776      1232   1244256   2843540      9968     15876    862124
06:02:53 AM 323020940 388991208   2664932      0.67    857120  65486884  50484660     12.52  42735612  24745624      1496   1303524   2843908      9952     16916    862108
06:02:58 AM 323019508 388990956   2666224      0.68    857120  65488004  53308020     13.22  42735828  24748788      1624   1305784   2842928      9968     16860    862140
06:03:03 AM 323016284 388989064   2667876      0.68    857120  65489252  47668608     11.82  42735992  24744604      1100   1300552   2843252     10000     16144    862172
06:03:08 AM 323087880 389062480   2594808      0.66    857120  65491044  40268408      9.99  42736140  24652728       384   1206792   2842932      9968     14972    862204
06:03:13 AM 323020248 388996216   2660184      0.67    857120  65492340  49600452     12.30  42736360  24724740      1560   1277768   2843892     10048     16924    862252
06:03:18 AM 322999788 388976936   2680480      0.68    857120  65493468  50478764     12.52  42736548  24736360       488   1288732   2842928     10000     16556    862252
06:03:23 AM 322971432 388950320   2706836      0.69    857120  65495196  53300192     13.22  42736736  24760820      1676   1311448   2843200     10000     17524    862236
06:03:28 AM 323001456 388981516   2674856      0.68    857120  65496372  50479324     12.52  42736892  24744224      1436   1294352   2843980     10016     16152    862268
06:03:33 AM 323020136 389001848   2654268      0.67    857120  65497992  49620220     12.30  42737100  24733204      1432   1281436   2844268      9984     16476    862284
06:03:38 AM 322989696 388972332   2683220      0.68    857120  65498980  53307896     13.22  42737304  24758480       440   1305524   2844768      9984     16784    862332
06:03:43 AM 323052448 389037144   2618300      0.66    857120  65501000  45906564     11.38  42737464  24700276      1520   1245888   2844916      9968     15944    862300
06:03:48 AM 322999780 388985248   2670588      0.68    857120  65501808  50495524     12.52  42737672  24760040      1500   1304652   2844488      9984     16912    862300
06:03:53 AM 322997512 388984684   2671804      0.68    857120  65503428  50478856     12.52  42737828  24759480      1380   1303072   2843920     10000     16424    862268
06:03:58 AM 323043572 389032516   2624036      0.66    857120  65505168  46787176     11.60  42737992  24715832       404   1257852   2843888      9952     15584    862236
06:04:03 AM 322989256 388978928   2677848      0.68    857120  65505864  53297344     13.22  42738184  24765316      1576   1306860   2843696      9984     16980    862220
06:04:08 AM 323027588 389018816   2637560      0.67    857120  65507400  46795032     11.60  42738356  24716476      1420   1256696   2844116      9984     16228    862172
06:04:13 AM 323007388 388999904   2657064      0.67    857120  65508696  50483292     12.52  42738536  24750032       144   1288564   2843516      9968     16044    862188
06:04:18 AM 323013084 389006984   2650552      0.67    857120  65510064  49591424     12.30  42738836  24741036      1576   1279104   2842964      9984     16372    862236
06:04:23 AM 322989976 388985356   2671896      0.68    857120  65511444  53312108     13.22  42739140  24773236      1284   1310092   2843348      9968     16480    862236
06:04:28 AM 323009420 389006408   2651224      0.67    857120  65513052  47664540     11.82  42739320  24751420      1496   1286988   2842968      9984     16644    862156
06:04:33 AM 323038540 389037024   2620380      0.66    857120  65514552  46781020     11.60  42739504  24722908      1200   1256912   2843192      9984     16056    862140
06:04:38 AM 322953500 388953780   2703736      0.68    857120  65516292  53295236     13.22  42739688  24771204      1420   1303684   2843136      9952     16096    862156
06:04:43 AM 322970000 388971016   2686004      0.68    857120  65517020  50472732     12.52  42739848  24774112      1128   1306024   2843640     10016     16712    862188
06:04:48 AM 323016752 389019952   2637028      0.67    857120  65519136  46771748     11.60  42740052  24726076       180   1256080   2843748      9952     15864    862204
06:04:53 AM 323035612 389040036   2617228      0.66    857120  65520336  45896712     11.38  42740264  24719680      1300   1248608   2843488     10032     16248    862204
06:04:58 AM 322974628 388980232   2677108      0.68    857120  65521480  53299164     13.22  42740472  24778456      1560   1306572   2843448      9984     16880    862156
06:05:03 AM 323013720 389020892   2636228      0.67    857120  65523000  49595028     12.30  42740664  24749768      1456   1276544   2843716     10016     16936    862220
06:05:08 AM 322969368 388978132   2678784      0.68    857120  65524520  50479468     12.52  42740852  24780180      1280   1305704   2843992      9968     16440    862252
06:05:13 AM 322974452 388984768   2672104      0.68    857120  65526036  53311376     13.22  42741012  24788908      1492   1312868   2844072      9936     16200    862188
06:05:18 AM 323010120 389021512   2636144      0.67    857120  65527088  47669516     11.82  42741160  24745312       944   1268488   2843312      9952     15684    862172
06:05:23 AM 322974008 388986764   2670316      0.68    857120  65528432  53294144     13.22  42741380  24788232      1152   1310180   2843908      9968     17040    862188
06:05:28 AM 322980664 388994816   2662188      0.67    857120  65529792  53301400     13.22  42741592  24784676      1296   1305380   2844020      9968     16860    862220
06:05:33 AM 323000064 389015356   2641348      0.67    857120  65530932  49609268     12.30  42741736  24762516      1376   1282380   2844320      9968     16492    862220
06:05:38 AM 322997544 389014524   2642136      0.67    857120  65532576  49601148     12.30  42741900  24757924      1424   1276448   2844408      9952     16320    862236
06:05:43 AM 322993476 389011980   2645280      0.67    857120  65534096  50489180     12.52  42742060  24770116       820   1287300   2843812      9888     15984    862188
06:05:48 AM 322965896 388985492   2670944      0.68    857120  65535080  53310016     13.22  42742272  24792588      1744   1309068   2844744      9984     16988    862204
06:05:53 AM 322985280 389006480   2649548      0.67    857120  65536676  49623776     12.31  42742464  24766472      1152   1281380   2845160     10032     16688    862236
06:05:58 AM 322992228 389014520   2642316      0.67    857124  65537736  50490540     12.52  42742636  24774008       640   1287988   2844380      9968     15892    862188
06:06:03 AM 322998144 389022492   2634220      0.67    857124  65539760  49608784     12.30  42742780  24766608      1812   1278700   2844536      9968     16164    862188
06:06:08 AM 322969244 388994524   2663012      0.67    857124  65540624  53305920     13.22  42742984  24793120      1628   1304492   2843780      9968     16436    862156
06:06:13 AM 322959052 388985944   2670416      0.68    857124  65542240  53299156     13.22  42743176  24801704      1780   1311776   2844952     10016     17056    862156
06:06:18 AM 322967032 388995064   2661432      0.67    857124  65543356  53293804     13.22  42743388  24798768      1568   1308020   2844840      9984     16884    862188
06:06:23 AM 322969612 388999424   2656952      0.67    857124  65545060  50500752     12.52  42743568  24797564      1152   1305276   2845036     10016     16588    862236
06:06:28 AM 322992860 389024172   2632992      0.67    857124  65546532  49594676     12.30  42743760  24772464      1424   1278828   2844276      9968     16416    862236
06:06:33 AM 322990176 389022752   2633856      0.67    857124  65547792  49618560     12.30  42743904  24775268       560   1281048   2844836      9984     16192    862220
06:06:38 AM 323026728 389060908   2595892      0.66    857124  65549324  43967220     10.90  42744072  24741380      1116   1245176   2844716      9936     15516    862236
06:06:43 AM 322963256 388998552   2658196      0.67    857124  65550392  53319428     13.22  42744276  24809260      1676   1312380   2844816      9984     16992    862268
06:06:48 AM 322963084 388999852   2656684      0.67    857124  65551836  53308860     13.22  42744512  24807056      1572   1309060   2845056     10000     17024    862236
06:06:53 AM 323004108 389042172   2614624      0.66    857124  65553080  50487792     12.52  42744692  24784916       488   1284732   2844848      9968     16524    862252
06:06:58 AM 322976184 389015664   2641348      0.67    857124  65554436  50478976     12.52  42744836  24808244      1448   1307256   2844692     10032     16728    862236
06:07:03 AM 322977340 389018508   2638444      0.67    857124  65556100  50495804     12.52  42745016  24808364       428   1306408   2844776      9968     16392    862236
06:07:08 AM 322961408 389003904   2652688      0.67    857128  65557380  53288032     13.21  42745196  24814704       656   1311544   2845180      9968     17068    862284
06:07:13 AM 322952052 388995836   2661196      0.67    857128  65558620  53304876     13.22  42745392  24811980      1424   1307952   2844788     10048     17368    862252
06:07:18 AM 322960836 389006180   2651296      0.67    857128  65560156  53300600     13.22  42745592  24811408       516   1305924   2844368     10016     16508    862204
06:07:23 AM 322963956 389010072   2647296      0.67    857128  65560928  50480092     12.52  42745704  24813444      1192   1307444   2844476     10000     16832    862204
06:07:28 AM 322957792 389005372   2651612      0.67    857128  65562380  53310968     13.22  42745896  24817904       292   1310100   2844872     10000     17024    862188
06:07:33 AM 322964488 389013684   2643532      0.67    857128  65563996  53297048     13.22  42746116  24816824      1532   1308348   2844640     10032     17048    862172
06:07:38 AM 322988624 389039232   2617340      0.66    857128  65565372  49590240     12.30  42746260  24789212       512   1279156   2845320      9984     16348    862172
06:07:43 AM 322956664 389008444   2649284      0.67    857128  65566584  53299228     13.22  42746404  24822992       332   1312020   2844124      9936     17200    862204
06:07:48 AM 322988684 389041840   2615012      0.66    857128  65567836  50477700     12.52  42746588  24796220       184   1283888   2845124      9936     16296    862236
06:07:53 AM 322987352 389042088   2615352      0.66    857128  65569384  49602088     12.30  42746780  24791772       592   1278248   2844568      9920     16396    862252
06:07:58 AM 322951304 389007296   2649356      0.67    857128  65570636  53307840     13.22  42747012  24822728       128   1308248   2845360      9920     16892    862236
06:08:03 AM 323018772 389076560   2579524      0.65    857128  65572356  45912332     11.39  42747164  24765440        32   1249320   2846004     10000     16372    862188
06:08:08 AM 323011680 389070508   2585880      0.65    857128  65573392  45900300     11.38  42747316  24765888       352   1248820   2845704      9952     15856    862220
06:08:13 AM 322942188 389002088   2654740      0.67    857128  65574444  53294200     13.22  42747484  24828076       496   1309772   2845284      9968     16700    862236
06:08:18 AM 322936140 388997468   2659364      0.67    857128  65575808  53304760     13.22  42747708  24828272      1384   1309280   2845344      9984     16948    862172
06:08:23 AM 322953768 389016812   2640100      0.67    857128  65577476  50490608     12.52  42747856  24822800      1256   1302472   2845312      9968     15800    862156
06:08:28 AM 323004276 389069000   2587832      0.66    857128  65579152  45915092     11.39  42748052  24769712      1640   1247544   2845396      9936     15964    862156
06:08:33 AM 322949700 389015332   2641124      0.67    857128  65580056  53309028     13.22  42748264  24832576      1432   1309432   2845776     10000     17408    862124
06:08:38 AM 322973012 389040524   2616284      0.66    857128  65581808  49598156     12.30  42748460  24800492      1224   1276184   2845552      9936     16332    862188
06:08:43 AM 322961544 389030292   2626500      0.67    857128  65583076  53292120     13.22  42748628  24835488      1684   1310372   2845536      9936     17052    862188
06:08:48 AM 322953416 389023648   2632660      0.67    857128  65584496  53313500     13.22  42748824  24834616      1364   1308116   2846084      9936     16736    862172
06:08:53 AM 323010248 389082432   2573684      0.65    857128  65586432  43975068     10.90  42748968  24775056       904   1246780   2846292      9872     15556    862172
06:08:58 AM 322971120 389044552   2611528      0.66    857128  65587684  49614688     12.30  42749172  24809904      1688   1280368   2846324      9920     16468    862140
06:09:03 AM 322966380 389040948   2615412      0.66    857128  65588768  49606356     12.30  42749356  24807976      1236   1277228   2846096      9920     16344    862156
06:09:08 AM 322953700 389029656   2626820      0.67    857128  65590028  49617740     12.30  42749560  24810456      1492   1279148   2846108      9936     16540    862188
06:09:13 AM 322972880 389050196   2606800      0.66    857128  65591368  46787760     11.60  42749680  24810648      1132   1278160   2845608      9952     16164    862156
06:09:18 AM 322922840 389001196   2655812      0.67    857128  65592408  53297588     13.22  42749852  24843072      1452   1309720   2845596      9936     16652    862268
06:09:23 AM 322944756 389024764   2632444      0.67    857128  65593964  50503364     12.52  42750084  24833732      1264   1299456   2845492      9856     16496    862236
06:09:28 AM 322937212 389018784   2638272      0.67    857128  65595496  53297900     13.22  42750284  24846036      1212   1309876   2845676      9920     16968    862188
06:09:33 AM 322998168 389081276   2575752      0.65    857128  65596980  46785116     11.60  42750448  24795876      1232   1258512   2845756      9904     16140    862172
06:09:38 AM 322949396 389034052   2622620      0.66    857128  65598512  53298064     13.22  42750596  24847180      1216   1308280   2846128      9904     15532    862172
06:09:43 AM 322971152 389057120   2599620      0.66    857128  65599812  49620012     12.30  42750768  24821712       588   1282404   2846072      9904     16472    862140
06:09:48 AM 322960496 389047684   2608960      0.66    857128  65600988  49605732     12.30  42750964  24820324      1048   1279164   2846212      9936     16592    862108
06:09:53 AM 322938180 389026688   2629576      0.67    857128  65602300  53286864     13.21  42751164  24848864      1508   1306884   2846600      9904     16452    862124
06:09:58 AM 322931272 389021256   2634860      0.67    857128  65603784  53319988     13.22  42751320  24853208      1716   1309976   2846740      9904     16464    862140
06:10:03 AM 322940940 389032200   2623880      0.66    857128  65605024  53293080     13.22  42751548  24855108      1568   1310832   2846812      9936     17292    862172
06:10:08 AM 323000964 389094036   2562560      0.65    857128  65606768  45900248     11.38  42751676  24794672      1520   1248760   2846364      9904     15880    862172
06:10:13 AM 322961216 389055416   2601084      0.66    857128  65607888  49587696     12.30  42751856  24827472      1632   1280632   2846468      9872     16948    862204
06:10:18 AM 322931748 389026968   2629200      0.67    857128  65608848  53298764     13.22  42752064  24857060       456   1309504   2846860      9920     16868    862188
06:10:23 AM 322925584 389022220   2634392      0.67    857128  65610264  53294152     13.22  42752240  24859680      1568   1310208   2846416      9888     16872    862172
06:10:28 AM 322953592 389051812   2604232      0.66    857128  65611824  49602384     12.30  42752416  24826976      1364   1276384   2847008      9920     16200    862188
06:10:33 AM 322939692 389039208   2617196      0.66    857128  65613116  50489968     12.52  42752604  24844220      1172   1292848   2846652      9904     16844    862156
06:10:38 AM 322954328 389055112   2601456      0.66    857128  65614344  46789152     11.60  42752720  24831808       396   1278788   2846528      9920     16084    862140
06:10:43 AM 322963676 389066008   2590408      0.66    857128  65615900  49602884     12.30  42752940  24835156      1424   1281296   2846672      9920     16364    862172
06:10:48 AM 322983188 389086232   2570192      0.65    857128  65616636  41157376     10.21  42753028  24809860       332   1255516   2846640      9904     15308    862172
06:10:53 AM 322920576 389024768   2631560      0.67    857128  65617728  53294652     13.22  42753204  24868672       176   1313340   2846792      9952     18028    862220
06:10:58 AM 322929464 389034780   2621032      0.66    857128  65618788  53301620     13.22  42753416  24865032       468   1309204   2847372      9952     16864    862188
06:11:03 AM 322990868 389097800   2558008      0.65    857128  65620380  39389792      9.77  42753496  24775876       288   1217984   2847400      9920     15520    862172
06:11:08 AM 322922904 389030812   2625380      0.66    857128  65621324  46787152     11.60  42753660  24836420       464   1277784   2847048      9952     16412    862188
06:11:13 AM 322923108 389032540   2623900      0.66    857128  65622836  49605156     12.30  42753868  24839276        64   1278852   2846812      9936     16672    862220
06:11:18 AM 322947964 389058524   2597536      0.66    857128  65623924  43968740     10.90  42754004  24821352      1260   1260612   2847232      9952     16040    862236
06:11:23 AM 322948420 389059008   2596660      0.66    857128  65623916  38348660      9.51  42754068  24818256        52   1256820   2847660      9968     15584    862252
06:11:28 AM 322891764 389004392   2651624      0.67    857128  65625964  50493668     12.52  42754204  24868880        80   1306224   2847304      9936     15880    862236
06:11:33 AM 322897724 389011204   2644324      0.67    857128  65626812  53303100     13.22  42754432  24871616       632   1308248   2847796      9968     16988    862268
06:11:38 AM 322888532 389003568   2652652      0.67    857128  65628300  53302840     13.22  42754656  24873324        88   1308888   2847172      9968     16952    862204
06:11:43 AM 322892176 389008768   2647516      0.67    857128  65629784  50474800     12.52  42754796  24876452         0   1310436   2847180      9984     16428    862236
06:11:48 AM 322892972 389010580   2645960      0.67    857128  65630884  53297040     13.22  42754952  24877900      1540   1311236   2846840      9968     17064    862220
06:11:53 AM 322904420 389023144   2633932      0.67    857128  65631996  50484768     12.52  42755112  24860064      1196   1292256   2846308      9968     16676    862236
06:11:58 AM 322918688 389038612   2618168      0.66    857128  65633200  43967848     10.90  42755240  24844084      1176   1275872   2846600      9952     16416    862236
06:12:03 AM 322886788 389007836   2648940      0.67    857128  65634320  53293564     13.22  42755436  24880388      1204   1310596   2846608      9984     16928    862204
06:12:08 AM 322912548 389035464   2620356      0.66    857128  65636140  49601244     12.30  42755600  24851436      1596   1280060   2847612      9968     16096    862236
06:12:13 AM 322909092 389033264   2622940      0.66    857128  65637328  50511228     12.53  42755796  24865820      1220   1292900   2847296      9968     16268    862188
06:12:18 AM 322919568 389045316   2611100      0.66    857128  65638832  51735900     12.83  42755964  24852272       984   1278096   2847156      9952     15996    862220
06:12:23 AM 322924988 389051904   2604936      0.66    857128  65639964  49595240     12.30  42756140  24854132      1092   1279312   2846768      9984     16444    862220
06:12:28 AM 322897116 389025052   2632268      0.67    857128  65640968  53292548     13.22  42756340  24885264      1264   1310428   2846304      9984     16796    862220
06:12:33 AM 322922272 389051940   2605384      0.66    857128  65642660  46780108     11.60  42756508  24851644       964   1274532   2846340      9904     15956    862236
06:12:38 AM 322906268 389037412   2619268      0.66    857128  65644132  49600944     12.30  42756704  24859420      1860   1281220   2846988      9984     16512    862284
06:12:43 AM 322886220 389018444   2637376      0.67    857128  65645184  53313604     13.22  42756904  24889988       784   1310728   2847876     10032     17028    862236
06:12:48 AM 322944784 389078888   2577280      0.65    857128  65647032  45903820     11.38  42757040  24830352      1112   1249024   2847560      9968     15932    862252
06:12:53 AM 322916388 389051344   2605144      0.66    857128  65647840  49606548     12.30  42757208  24860596      1176   1279024   2847284      9952     16564    862236
06:12:58 AM 322894276 389030404   2626540      0.67    857128  65648936  50474316     12.52  42757368  24891108      1036   1308796   2846904      9984     16764    862188
06:13:03 AM 322945576 389083448   2573240      0.65    857128  65650640  43301300     10.74  42757532  24829988      1076   1245800   2847200      9968     15772    862204
06:13:08 AM 322884648 389024176   2633068      0.67    857128  65652200  50484308     12.52  42757728  24876352      1604   1290988   2846740      9952     16140    862172
06:13:13 AM 322870808 389011028   2646412      0.67    857128  65652892  53288388     13.21  42757892  24897344       840   1311512   2846544     10000     16964    862204
06:13:18 AM 322874208 389015952   2640836      0.67    857128  65654400  47676320     11.82  42758072  24887988       708   1300828   2847212     10000     16504    862220
06:13:23 AM 322874020 389016876   2640032      0.67    857128  65655488  50490600     12.52  42758240  24882060       864   1293292   2847116      9936     16560    862252
06:13:28 AM 322879028 389023268   2632296      0.67    857128  65656876  49601656     12.30  42758360  24869576       608   1280228   2848456     10000     16300    862188
06:13:33 AM 322863992 389009716   2646152      0.67    857128  65658332  53296728     13.22  42758564  24899616      1512   1309108   2848180      9952     17128    862188
06:13:38 AM 322864448 389011060   2644176      0.67    857128  65659176  53304200     13.22  42758728  24901740      1332   1310412   2848856     10000     16588    862252
06:13:43 AM 322864092 389012104   2643420      0.67    857128  65660568  53303488     13.22  42758932  24901796       632   1309212   2848576     10000     17248    862204
06:13:48 AM 322861148 389010344   2645124      0.67    857128  65661752  53296772     13.22  42759072  24903396       572   1309780   2848632     10000     16860    862268
06:13:53 AM 322862544 389013148   2642416      0.67    857128  65663144  53377332     13.24  42759248  24904184       488   1309452   2848552     10000     16760    862300
06:13:58 AM 322871436 389023688   2632020      0.67    857128  65664736  50484300     12.52  42759408  24887140      1248   1290876   2848464      9984     16212    862204
06:14:03 AM 322915516 389069344   2586444      0.66    857128  65666280  43088744     10.69  42759592  24843016      1116   1245360   2848416      9952     15584    862172
06:14:08 AM 322879300 389034652   2621564      0.66    857128  65667792  47669124     11.82  42759788  24886224      1612   1287392   2848000     10032     16096    862204
06:14:13 AM 322871024 389027452   2628312      0.67    857128  65668944  50496592     12.52  42759960  24892940      1480   1293028   2848376      9984     16692    862204
06:14:18 AM 322852692 389010124   2645884      0.67    857128  65669868  50479152     12.52  42760144  24907520      1300   1307384   2848212      9984     16472    862268
06:14:23 AM 322878540 389037676   2618632      0.66    857128  65671576  49601532     12.30  42760280  24883380       308   1281148   2847908      9968     16940    862284
06:14:28 AM 322887668 389047900   2607624      0.66    857128  65672580  46780840     11.60  42760472  24879888      1408   1276876   2848784     10000     16336    862268
06:14:33 AM 322878136 389039504   2615708      0.66    857128  65673664  47458248     11.77  42760648  24879936      1364   1276172   2849148      9984     16336    862268
06:14:38 AM 322906348 389068808   2586912      0.66    857128  65674724  41631024     10.32  42760808  24846376      1004   1241608   2848672      9936     15120    862252
06:14:43 AM 322936252 389099492   2556028      0.65    857128  65675508  35800048      8.88  42760872  24818964        48   1213360   2848868      9936     14400    862204
06:14:48 AM 323020172 389184136   2471940      0.63    857128  65676224  18296524      4.54  42760944  24711108       104   1104668   2848320      9824     12028    862156
06:14:53 AM 323076956 389241076   2415036      0.61    857128  65676384   8755836      2.17  42760956  24646948       260   1040376   2848280      9760     10212    862108
06:14:58 AM 323055872 389222380   2433772      0.62    857128  65678504   6624252      1.64  42763476  24649000       196   1042916   2848508      9744      9896    862108
06:15:03 AM 322853504 389020264   2633836      0.67    857128  65678628  23750332      5.89  42794456  24834932       240   1259664   2850688      9920     13128    862268
06:15:08 AM 322846440 389013392   2640612      0.67    857128  65678784  23750332      5.89  42794884  24835976       320   1260956   2850820      9872     12868    862220
06:15:13 AM 322842084 389009356   2645008      0.67    857128  65678984  23750332      5.89  42795464  24836684        36   1262084   2850580      9872     12868    862236
06:15:18 AM 322841740 389009248   2645300      0.67    857128  65679144  23750332      5.89  42795944  24837308        76   1262960   2850472      9872     12864    862204
06:15:23 AM 322948060 389115736   2539876      0.64    857128  65679316  13046532      3.24  42796412  24700292        20   1126268   2849404      9824     11752    862220
06:15:28 AM 323038224 389205640   2450720      0.62    857128  65679056   6624252      1.64  42796436  24616696       192   1042920   2848656      9744      9888    862156
06:15:33 AM 323037012 389204020   2452336      0.62    857128  65678652   6624252      1.64  42796432  24616816        16   1043468   2848656      9728     10644    862172
06:15:38 AM 323031060 389199332   2457132      0.62    857128  65679896   6627836      1.64  42796436  24621256       192   1046640   2848568      9744      9888    862140
06:15:43 AM 323029360 389199248   2457216      0.62    857128  65681500   6639892      1.65  42796436  24626356        16   1050168   2848580      9744      9888    862172
06:15:48 AM 323025956 389197548   2458748      0.62    857128  65683100   6627836      1.64  42796436  24624464       228   1046640   2848852      9744      9888    862108
06:15:53 AM 323022984 389196328   2460468      0.62    857128  65684828   6627836      1.64  42796436  24626044        32   1046524   2848376      9728      9636    862108
06:15:58 AM 323022008 389197156   2459992      0.62    857128  65686596   6627836      1.64  42796436  24627960       104   1046644   2848060      9744      9892    862124
06:16:03 AM 322678084 388854800   2800668      0.71    857128  65688124  53491048     13.26  42796736  24913584      1080   1330952   2849780      9984     17932    862284
06:16:08 AM 322667780 388844580   2810992      0.71    857128  65688192  53493276     13.27  42796736  24913936       152   1331492   2849692     10000     17712    862236
06:16:13 AM 322658216 388835144   2820436      0.71    857128  65688336  53493276     13.27  42796736  24919412       172   1336984   2849668      9968     17960    862252
06:16:18 AM 322667380 388844548   2811176      0.71    857128  65688568  53507640     13.27  42796756  24925644       344   1342868   2849532      9984     17748    862284
06:16:23 AM 322681796 388859088   2796620      0.71    857128  65688700  53739272     13.33  42796772  24931364       136   1348504   2849540      9984     18276    862300
06:16:28 AM 322678824 388856208   2799580      0.71    857128  65688828  53521352     13.27  42796768  24931356       292   1348480   2849424      9984     17772    862332
06:16:33 AM 322682304 388859816   2795964      0.71    857128  65688956  53527708     13.27  42796772  24935848       120   1352836   2849432      9984     17780    862300
06:16:38 AM 322671172 388848916   2807104      0.71    857128  65689164  53553564     13.28  42796768  24947848       228   1364668   2849216      9984     17836    862300
06:16:43 AM 322669000 388846836   2808860      0.71    857128  65689384  53553564     13.28  42796772  24948428       148   1364968   2849412      9984     17832    862316
06:16:48 AM 322668676 388846696   2808344      0.71    857128  65689592  53553564     13.28  42796772  24948964       228   1365304   2850044     10032     17836    862348
06:16:53 AM 322646768 388825364   2829752      0.72    857128  65689976  50666000     12.56  42796940  24908172       544   1324100   2850160     10032     17004    862284
06:16:58 AM 322598476 388777012   2878616      0.73    857128  65689904  53492192     13.26  42797056  24920080       232   1336420   2849660     10048     17708    862284
06:17:03 AM 322590444 388769076   2887036      0.73    857128  65690000  53492692     13.26  42797060  24923632       300   1339776   2849176      9984     17700    862252
